startDate,ms_played,track_name_x,artist_name,album_name_x,track_id,type,sourceName,value,unit,endDate,Unnamed: 0,artists,album_name_y,track_name_y,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2023-12-21 21:50:00,342693,Abhi Abhi,KK,Jism 2,1tKhy83q8OsdcpZaX9N4Z2,StepCount,Casio G-Shock,5.0,count,12/21/23 21:59,80853.0,KK,Jism 2,Abhi Abhi,56.0,342668.0,False,0.566,0.634,2.0,-5.551,1.0,0.0443,0.145,0.000716,0.0814,0.36,143.89,4.0,pop-film
2023-12-21 22:10:00,333182,Khuda Jaane,Vishal-Shekhar,Bachna Ae Haseeno,0gPgdRfB4jdGrlyXS0Vx78,StepCount,Casio G-Shock,163.0,count,12/21/23 22:19,80009.0,Vishal-Shekhar;KK;Shilpa Rao,Bachna Ae Haseeno,Khuda Jaane,72.0,333583.0,False,0.382,0.632,8.0,-6.393,1.0,0.0411,0.391,0.000486,0.0922,0.716,78.936,4.0,pop-film
2023-12-21 22:10:00,333182,Khuda Jaane,Vishal-Shekhar,Bachna Ae Haseeno,0gPgdRfB4jdGrlyXS0Vx78,StepCount,Casio G-Shock,163.0,count,12/21/23 22:19,81116.0,Vishal-Shekhar;KK;Shilpa Rao,Bachna Ae Haseeno,Khuda Jaane,72.0,333583.0,False,0.382,0.632,8.0,-6.393,1.0,0.0411,0.391,0.000486,0.0922,0.716,78.936,4.0,pop
2023-12-21 22:20:00,163599,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",57jOEZtoLQK4zF2x55bdkp,StepCount,Casio G-Shock,18.0,count,12/21/23 22:34,81092.0,Rochak Kohli;Arijit Singh;Neha Kakkar,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",72.0,200991.0,False,0.718,0.382,7.0,-8.237,1.0,0.0466,0.585,0.0,0.128,0.499,87.029,4.0,pop
2023-12-21 22:30:00,266654,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,7fW9J3EpVWVN1ouv0slAs0,StepCount,Casio G-Shock,2.0,count,12/21/23 22:34,80234.0,KK,Evergreen Hits Of K.K.,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",64.0,266653.0,False,0.644,0.818,6.0,-5.924,0.0,0.0549,0.431,2.62e-05,0.0806,0.789,118.477,4.0,pop-film
2023-12-21 22:40:00,43493,Tu Hi Meri Shab Hai Chill Lofi,Jammy Weirdo,Tu Hi Meri Shab Hai Chill Lofi,0gPqpOLWRhuuXOVnIZYHNF,StepCount,Casio G-Shock,80.0,count,12/21/23 22:58,,,,,,,,,,,,,,,,,,,,
2023-12-21 22:50:00,241540,Ajab Si,KK,Om Shanti Om,5FXMRdJjKq1BIX4e8Eg9mK,StepCount,Casio G-Shock,38.0,count,12/21/23 23:05,80050.0,KK,Om Shanti Om,Ajab Si,69.0,241668.0,False,0.697,0.438,8.0,-8.411,1.0,0.0289,0.397,0.0,0.293,0.58,117.954,4.0,pop-film
2023-12-21 22:50:00,241540,Ajab Si,KK,Om Shanti Om,5FXMRdJjKq1BIX4e8Eg9mK,StepCount,Casio G-Shock,38.0,count,12/21/23 23:05,81351.0,KK,Om Shanti Om,Ajab Si,69.0,241668.0,False,0.697,0.438,8.0,-8.411,1.0,0.0289,0.397,0.0,0.293,0.58,117.954,4.0,pop
2023-12-22 17:30:00,302166,You Are My Soniya,Sandesh Shandilya,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),6SDH3mp9sQCNJDfDDpQTTo,StepCount,Casio G-Shock,292.0,count,12/22/23 17:48,80709.0,Sandesh Shandilya;Sonu Nigam;Alka Yagnik,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),You Are My Soniya,59.0,343613.0,False,0.853,0.784,8.0,-6.08,1.0,0.0621,0.29,0.0,0.0589,0.785,106.045,4.0,pop-film
2023-12-22 22:10:00,275613,Chori Chori Dil Le Gaya,Hema Sardesai,Garam Masala,4C3hJBeW4hp5IhJfsOStrP,StepCount,Casio G-Shock,147.0,count,12/22/23 22:23,,,,,,,,,,,,,,,,,,,,
2023-12-22 22:20:00,223373,Kiss Me Baby,Adnan Sami,Garam Masala,4gNGi2Mr26me7wGKd8TQSF,StepCount,Casio G-Shock,228.0,count,12/22/23 22:36,,,,,,,,,,,,,,,,,,,,
2023-12-25 19:10:00,281573,Tujh Mein Rab Dikhta Hai,Salim–Sulaiman,Rab Ne Bana Di Jodi,2LcXJP95e4HKydTZ2mYfrx,StepCount,Casio G-Shock,20.0,count,12/25/23 19:17,80068.0,Roop Kumar Rathod,Rab Ne Bana Di Jodi (Original),Tujh Mein Rab Dikhta Hai,71.0,281573.0,False,0.56,0.604,8.0,-8.732,1.0,0.0866,0.315,1.12e-06,0.176,0.75,84.784,4.0,pop-film
2023-12-25 19:10:00,281573,Tujh Mein Rab Dikhta Hai,Salim–Sulaiman,Rab Ne Bana Di Jodi,2LcXJP95e4HKydTZ2mYfrx,StepCount,Casio G-Shock,20.0,count,12/25/23 19:17,81368.0,Roop Kumar Rathod,Rab Ne Bana Di Jodi (Original),Tujh Mein Rab Dikhta Hai,71.0,281573.0,False,0.56,0.604,8.0,-8.732,1.0,0.0866,0.315,1.12e-06,0.176,0.75,84.784,4.0,pop
2023-12-25 19:40:00,46680,Small Town Girl,Vishal-Shekhar,Bachna Ae Haseeno,6bRMrsjdHJ6W7zDEep3JlE,StepCount,Casio G-Shock,30.0,count,12/25/23 19:46,,,,,,,,,,,,,,,,,,,,
2023-12-25 21:10:00,233546,Gora Gora Rang - Remix,Imran Khan,Gora Gora Rang - Remix,4YeK5pxbJa2awZSjwff5Iz,StepCount,iPhone 4s,8.0,count,12/25/23 21:16,,,,,,,,,,,,,,,,,,,,
2023-12-25 23:00:00,260426,Dil Ne Yeh Kaha Hain Dil Se,Udit Narayan,Dhadkan,1Q9ME2mhsXqwtMszjrSl39,StepCount,Casio G-Shock,29.0,count,12/25/23 23:09,,,,,,,,,,,,,,,,,,,,
2023-12-26 07:20:00,9210,Salaam-E-Ishq,Sonu Nigam,Salaam-E-Ishq,3oIWJujQwLjGBG8kZGnJkg,StepCount,Casio G-Shock,396.0,count,12/26/23 7:35,80973.0,Sonu Nigam;Shreya Ghoshal;Kunal Ganjawala;Sadhana Sargam;Shankar Mahadevan,Salaam-E-Ishq,Salaam-E-Ishq,57.0,424573.0,False,0.765,0.796,8.0,-7.095,1.0,0.0537,0.0362,5.12e-05,0.249,0.76,103.033,4.0,pop-film
2023-12-26 16:10:00,167092,Ajj Din Chadheya,Rahat Fateh Ali Khan,Love Aaj Kal (Original Motion Picture Soundtrack),4NmWv6PEGEAmorN5UN9fRo,StepCount,iPhone 4s,14.0,count,12/26/23 16:19,80133.0,Rahat Fateh Ali Khan,Love Aaj Kal (Original Motion Picture Soundtrack),Ajj Din Chadheya,67.0,315013.0,False,0.53,0.701,9.0,-4.54,1.0,0.0823,0.536,8.09e-06,0.118,0.818,171.856,4.0,pop-film
2023-12-26 16:10:00,167092,Ajj Din Chadheya,Rahat Fateh Ali Khan,Love Aaj Kal (Original Motion Picture Soundtrack),4NmWv6PEGEAmorN5UN9fRo,StepCount,iPhone 4s,14.0,count,12/26/23 16:19,81681.0,Rahat Fateh Ali Khan,Love Aaj Kal (Original Motion Picture Soundtrack),Ajj Din Chadheya,67.0,315013.0,False,0.53,0.701,9.0,-4.54,1.0,0.0823,0.536,8.09e-06,0.118,0.818,171.856,4.0,pop
2023-12-27 15:00:00,343786,Tum Mile,Pritam,Tum Mile (Original Motion Picture Soundtrack),1EjxJHY9A6LMOlvyZdwDly,StepCount,Casio G-Shock,20.0,count,12/27/23 15:09,55065.0,Pritam;Neeraj Shridhar,Tum Mile (Original Motion Picture Soundtrack),Tum Mile,66.0,343786.0,False,0.738,0.798,0.0,-6.663,1.0,0.0334,0.32,5.15e-06,0.31,0.793,123.01,4.0,indian
2024-01-02 02:00:00,1690,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",Jasmine Sandlas,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",5fXslGZPI5Cco6PKHzlSL3,StepCount,iPhone 4s,14.0,count,1/2/24 2:05,81568.0,Jasmine Sandlas;Garry Sandhu;Tanishk Bagchi;Intense,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")","Illegal Weapon 2.0 (From ""Street Dancer 3D"")",67.0,188606.0,False,0.805,0.919,1.0,-1.294,1.0,0.0938,0.101,0.00343,0.0598,0.494,94.993,4.0,pop
2024-01-02 03:00:00,980,"O Jaana (From ""RAAZ - The Mystery Continues"")",Raju Singh,KK: Best of Me,4qsRAXFoWRPppSXRw3yoFX,StepCount,iPhone 4s,22.0,count,1/2/24 3:05,,,,,,,,,,,,,,,,,,,,
2024-01-03 01:30:00,3170,Dus Bahane,Shaan,Dus,1vBmaijoCBoqmwc3zs5n3s,StepCount,iPhone 4s,28.0,count,1/3/24 1:30,,,,,,,,,,,,,,,,,,,,
2024-01-04 01:30:00,53100,Tera Hone Laga Hoon,Atif Aslam,Best of Romance: Atif Aslam & Pritam,48Ix6ReYdJf2H4mKb3TIpj,StepCount,iPhone 4s,8.0,count,1/4/24 1:36,,,,,,,,,,,,,,,,,,,,
2024-01-14 06:40:00,1787,Rubaaiyaan,Amit Trivedi,Qala,0ceF2OyfoVe8IQeFcBXZg2,StepCount,Casio G-Shock,788.0,count,1/14/24 6:55,,,,,,,,,,,,,,,,,,,,
2024-01-14 06:50:00,11470,Ghodey Pe Sawaar,Amit Trivedi,Qala,7wqNKCHh87HfIOGNgfyRCk,StepCount,Casio G-Shock,554.0,count,1/14/24 7:00,,,,,,,,,,,,,,,,,,,,
2024-01-14 07:20:00,2554,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,6qNyL8lZuqFmy9ginJRQOZ,StepCount,Casio G-Shock,121.0,count,1/14/24 7:34,80603.0,Shekhar Ravjiani;Caralisa Monteiro,Anjaana Anjaani,Tumse Hi Tumse,59.0,261559.0,False,0.7,0.526,0.0,-6.246,1.0,0.0355,0.0981,0.471,0.102,0.774,92.015,4.0,pop-film
2024-01-17 06:00:00,279120,You're My Love,Shaan,Partner,6D2ZnEZ92wUFTr38YXTCL5,StepCount,Casio G-Shock,25.0,count,1/17/24 6:09,,,,,,,,,,,,,,,,,,,,
2024-01-17 07:40:00,139151,Mitwa,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),4BTPzhEsyW3blWcxcuhLM0,StepCount,Casio G-Shock,23.0,count,1/17/24 7:46,80170.0,Shankar-Ehsaan-Loy;Shankar Mahadevan;Caralisa Monteiro;Shafqat Amanat Ali,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),Mitwa,66.0,382973.0,False,0.63,0.63,4.0,-7.525,1.0,0.0364,0.295,1.26e-05,0.0934,0.517,107.103,4.0,pop-film
2024-01-17 07:40:00,139151,Mitwa,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),4BTPzhEsyW3blWcxcuhLM0,StepCount,Casio G-Shock,23.0,count,1/17/24 7:46,81817.0,Shankar-Ehsaan-Loy;Shankar Mahadevan;Caralisa Monteiro;Shafqat Amanat Ali,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),Mitwa,66.0,382973.0,False,0.63,0.63,4.0,-7.525,1.0,0.0364,0.295,1.26e-05,0.0934,0.517,107.103,4.0,pop
2024-01-19 05:50:00,1648,Udh Jaayega,Sagar Desai,Qala,4v3CXViU9zDIPbuo2aw8lS,StepCount,iPhone 4s,17.0,count,1/19/24 5:51,,,,,,,,,,,,,,,,,,,,
2024-01-20 05:20:00,225953,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,18gi2IxbZ3Ugom7wTRkohf,StepCount,iPhone 4s,671.0,count,1/20/24 5:32,,,,,,,,,,,,,,,,,,,,
2024-01-20 05:30:00,21640,Tadap Tadap,KK,Hum Dil De Chuke Sanam,6n6hEYHXBzWfdSzBX20ZRw,StepCount,iPhone 4s,846.0,count,1/20/24 5:43,80903.0,KK;Dominique,Hum Dil De Chuke Sanam,Tadap Tadap,56.0,397773.0,False,0.468,0.462,2.0,-10.661,1.0,0.127,0.514,4.14e-06,0.162,0.161,160.307,3.0,pop-film
2024-01-20 05:40:00,325590,Labon Ko,Pritam,Bhool Bhulaiyaa,5WncH5iZ5GFlnXm7jKEXVP,StepCount,iPhone 4s,529.0,count,1/20/24 5:51,55103.0,Pritam;KK,Bhool Bhulaiyaa,Labon Ko,63.0,341027.0,False,0.63,0.837,9.0,-4.635,0.0,0.0387,0.329,0.00271,0.159,0.473,107.997,4.0,indian
2024-01-20 05:50:00,11663,Beete Lamhein,KK,The Train,0zQa7QXLpUZfrrsWbgDZll,StepCount,iPhone 4s,658.0,count,1/20/24 6:04,80250.0,KK,The Train,Beete Lamhein,64.0,298271.0,False,0.257,0.583,7.0,-8.185,1.0,0.0429,0.603,0.000289,0.146,0.217,160.127,4.0,pop-film
2024-01-20 06:00:00,13889,Uppenantha,Devi Sri Prasad,Aarya - 2 (Original Motion Picture Soundtrack),57zEYntUat0ofbFpoicN26,StepCount,iPhone 4s,70.0,count,1/20/24 6:09,,,,,,,,,,,,,,,,,,,,
2024-01-20 06:10:00,202478,Such Keh Raha Hai,KK,Rehnaa Hai Terre Dil Mein,0ypgFw67lNEpoKFUxUV0tG,StepCount,iPhone 4s,221.0,count,1/20/24 6:17,80460.0,KK,Rehnaa Hai Terre Dil Mein,Such Keh Raha Hai,60.0,328880.0,False,0.797,0.306,11.0,-14.176,0.0,0.0487,0.337,0.0,0.169,0.519,124.003,4.0,pop-film
2024-01-20 06:20:00,222133,Party On My Mind,Pritam,Race 2,5Rn1DPzSzUktbhuNDDJocS,StepCount,iPhone 4s,459.0,count,1/20/24 6:38,80467.0,KK;Shefali Alvares;Yo Yo Honey Singh;Pritam,Race 2 (Original Motion Picture Soundtrack),Party On My Mind,61.0,222133.0,False,0.715,0.864,11.0,-5.013,0.0,0.0751,0.0188,0.0,0.719,0.57,122.016,4.0,pop-film
2024-01-20 06:30:00,169319,Sajde,Pritam,Khatta Meetha,4N66qcycDiFLJGjnXiKbKX,StepCount,iPhone 4s,224.0,count,1/20/24 6:44,55128.0,Pritam;KK;Sunidhi Chauhan,Khatta Meetha,Sajde,62.0,305583.0,False,0.693,0.638,11.0,-6.715,1.0,0.0498,0.354,3.32e-06,0.0972,0.747,90.005,4.0,indian
2024-01-21 19:10:00,161230,Rubaaiyaan,Amit Trivedi,Qala,0ceF2OyfoVe8IQeFcBXZg2,StepCount,Casio G-Shock,245.0,count,1/21/24 19:21,,,,,,,,,,,,,,,,,,,,
2024-01-21 19:20:00,21410,"Halka Halka (From ""Fanney Khan"")",Sunidhi Chauhan,"Halka Halka (From ""Fanney Khan"")",44O26Gv1wQrlUj14PpTolM,StepCount,iPhone 4s,43.0,count,1/21/24 19:21,80469.0,Sunidhi Chauhan;Divya Kumar;Amit Trivedi,"Halka Halka (From ""Fanney Khan"")","Halka Halka (From ""Fanney Khan"")",61.0,247381.0,False,0.691,0.796,7.0,-4.778,1.0,0.0387,0.0495,0.0,0.333,0.541,127.985,4.0,pop-film
2024-01-21 19:40:00,279026,Maine Payal Hai Chhankai,Falguni Pathak,Maine Payal Hai Chhankai & Other Hits,51EUKH2M1QGN50iGUlnxmU,StepCount,iPhone 4s,143.0,count,1/21/24 19:50,80130.0,Falguni Pathak,Maine Payal Hai Chhankai & Other Hits,Maine Payal Hai Chhankai,66.0,279026.0,False,0.651,0.708,4.0,-12.389,1.0,0.0512,0.0819,0.00301,0.0782,0.734,90.037,4.0,pop-film
2024-01-21 19:40:00,279026,Maine Payal Hai Chhankai,Falguni Pathak,Maine Payal Hai Chhankai & Other Hits,51EUKH2M1QGN50iGUlnxmU,StepCount,iPhone 4s,143.0,count,1/21/24 19:50,81784.0,Falguni Pathak,Maine Payal Hai Chhankai & Other Hits,Maine Payal Hai Chhankai,66.0,279026.0,False,0.651,0.708,4.0,-12.389,1.0,0.0512,0.0819,0.00301,0.0782,0.734,90.037,4.0,pop
2024-01-21 20:10:00,158143,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Sachin-Jigar,Zara Hatke Zara Bachke,6GZIAVSu0YXF7FYzyRl1MP,StepCount,Casio G-Shock,37.0,count,1/21/24 20:22,,,,,,,,,,,,,,,,,,,,
2024-01-25 06:30:00,163294,Agar Tum Mil Gaye,Harsh Lok,Agar Tum Mil Gaye,11ZciqbjvPe9ByRi8eo8qk,StepCount,Casio G-Shock,37.0,count,1/25/24 6:40,,,,,,,,,,,,,,,,,,,,
2024-01-25 06:40:00,975,Dil Kyun Yeh Mera,KK,Kites,5nHwX7e5XHnie22nuTFgda,StepCount,iPhone 4s,18.0,count,1/25/24 6:45,80352.0,KK,Kites,Dil Kyun Yeh Mera,62.0,333200.0,False,0.486,0.382,6.0,-6.183,1.0,0.0286,0.613,8.56e-05,0.149,0.164,125.918,3.0,pop-film
2024-01-25 23:30:00,40,Hai Junoon,Pritam,New York,5u4q3iqZ9IMbXaR7bsGYbW,StepCount,iPhone 4s,18.0,count,1/25/24 23:34,55236.0,Pritam;KK;Sandeep Shrivastava,New York,Hai Junoon,56.0,331572.0,False,0.739,0.664,2.0,-10.582,1.0,0.0338,0.539,1.14e-06,0.0856,0.878,106.021,4.0,indian
2024-01-27 02:30:00,157834,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,6qNyL8lZuqFmy9ginJRQOZ,StepCount,Casio G-Shock,7.0,count,1/27/24 2:30,80603.0,Shekhar Ravjiani;Caralisa Monteiro,Anjaana Anjaani,Tumse Hi Tumse,59.0,261559.0,False,0.7,0.526,0.0,-6.246,1.0,0.0355,0.0981,0.471,0.102,0.774,92.015,4.0,pop-film
2024-01-28 14:40:00,378160,Where's the Party Tonight,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),6ECucSdJeJmSm3k1k3Vumv,StepCount,Casio G-Shock,57.0,count,1/28/24 14:45,,,,,,,,,,,,,,,,,,,,
2024-01-28 15:00:00,1600,Senorita,Farhan Akhtar,Zindagi Na Milegi Dobara,3TAhWtQnpoL5Vl9VQPl9fU,StepCount,Casio G-Shock,17.0,count,1/28/24 15:06,80314.0,Farhan Akhtar;Hrithik Roshan;Abhay Deol;Maria Del Mar Fernandez,Zindagi Na Milegi Dobara,Senorita,64.0,229575.0,False,0.701,0.681,9.0,-6.442,1.0,0.0466,0.134,0.0,0.064,0.81,122.539,4.0,pop-film
2024-01-28 15:10:00,116059,Tere Sang Yaara,Atif Aslam,Rustom,72CkpVdvmc8t28o8I9N32J,StepCount,Casio G-Shock,54.0,count,1/28/24 15:20,,,,,,,,,,,,,,,,,,,,
2024-01-29 14:00:00,1850,"Chaand Taare (From ""Yes Boss"")",Abhijeet,My Best Collection,5Cdd8p9sxRczQX6GFC8CdH,StepCount,Casio G-Shock,52.0,count,1/29/24 14:11,,,,,,,,,,,,,,,,,,,,
2024-01-29 14:40:00,4440,Suno Na Suno Na,Abhijeet,Chalte Chalte,5dS7HcRa9kER2qDba2iSOd,StepCount,iPhone 4s,8.0,count,1/29/24 14:42,,,,,,,,,,,,,,,,,,,,
2024-01-29 15:30:00,141943,Balma,Shreya Ghoshal,The Second Best Exotic Marigold Hotel (Original Motion Picture Soundtrack),0p5iOuS1ljMtQpaGi4W8Tl,StepCount,Casio G-Shock,75.0,count,1/29/24 15:45,,,,,,,,,,,,,,,,,,,,
2024-01-30 14:40:00,9888,Pee Loon,Pritam,Once Upon A Time In Mumbaai,52itZ0w0CydihB2JCZEIft,StepCount,iPhone 4s,716.0,count,1/30/24 14:55,55058.0,Pritam;Mohit Chauhan,Once Upon A Time In Mumbaai,Pee Loon,69.0,285686.0,False,0.656,0.721,8.0,-5.064,1.0,0.0364,0.277,0.000139,0.188,0.883,83.95,4.0,indian
2024-01-30 14:50:00,287213,Teri Yaadon Mein,KK,The Killer,4ZVfIGaZP93t0stmBj4FqA,StepCount,Casio G-Shock,99.0,count,1/30/24 14:59,80951.0,KK;Shreya Ghoshal,The Killer,Teri Yaadon Mein,56.0,287213.0,False,0.576,0.735,11.0,-5.811,0.0,0.0352,0.0233,0.00118,0.188,0.301,105.058,4.0,pop-film
2024-01-30 15:10:00,3661,Kaise Mujhe (Instrumental),A.R. Rahman,Ghajini,02nOZG5WrxCHEYbjjxeZQf,StepCount,Casio G-Shock,18.0,count,1/30/24 15:12,,,,,,,,,,,,,,,,,,,,
2024-01-31 14:30:00,292000,Ek Din Teri Raahon,Javed Ali,Naqaab - Original Motion Picture Soundtrack,6UEhNvccAc4OyEDJYB5brb,StepCount,Casio G-Shock,19.0,count,1/31/24 14:40,80851.0,Javed Ali;Pritam,Naqaab (Original Motion Picture Soundtrack),Ek Din Teri Raahon,57.0,292000.0,False,0.602,0.867,2.0,-4.745,0.0,0.114,0.229,1.05e-05,0.0806,0.698,91.993,4.0,pop-film
2024-02-01 14:40:00,290250,"Falak Dekhun Sonu Nigam (From ""Garam Masala"")",Sonu Nigam,Bollywood's Musical Extravaganza - Sonu Nigam & Sukhwinder Singh,5XfHmHJNxDl4Tsy29oLD7v,StepCount,iPhone 4s,278.0,count,2/1/24 14:56,,,,,,,,,,,,,,,,,,,,
2024-02-01 15:00:00,2830,Woh Ladki Hai Kahan,Shaan,Dil Chahta Hai,2tO0QPdCA0jgDBshTuYYkc,StepCount,iPhone 4s,716.0,count,2/1/24 15:15,80317.0,Shaan;Kavita Krishnamurthy,Dil Chahta Hai,Woh Ladki Hai Kahan,62.0,306133.0,False,0.786,0.677,8.0,-8.624,1.0,0.183,0.172,0.000104,0.0446,0.858,94.985,4.0,pop-film
2024-02-01 15:10:00,332959,Tera Chehra,Adnan Sami,Tera Chehra,14uXhHNINQqjl2hngD21s9,StepCount,iPhone 4s,805.0,count,2/1/24 15:25,80353.0,Adnan Sami,Tera Chehra,Tera Chehra,62.0,392525.0,False,0.646,0.562,11.0,-9.157,0.0,0.0331,0.523,0.0021,0.104,0.488,100.0,1.0,pop-film
2024-02-01 15:20:00,112830,Woh Ladki Hai Kahan,Shaan,Dil Chahta Hai,2tO0QPdCA0jgDBshTuYYkc,StepCount,iPhone 4s,175.0,count,2/1/24 15:29,80317.0,Shaan;Kavita Krishnamurthy,Dil Chahta Hai,Woh Ladki Hai Kahan,62.0,306133.0,False,0.786,0.677,8.0,-8.624,1.0,0.183,0.172,0.000104,0.0446,0.858,94.985,4.0,pop-film
2024-02-01 17:10:00,17236,Ek Din Teri Raahon,Javed Ali,Naqaab - Original Motion Picture Soundtrack,6UEhNvccAc4OyEDJYB5brb,StepCount,Casio G-Shock,401.0,count,2/1/24 17:24,80851.0,Javed Ali;Pritam,Naqaab (Original Motion Picture Soundtrack),Ek Din Teri Raahon,57.0,292000.0,False,0.602,0.867,2.0,-4.745,0.0,0.114,0.229,1.05e-05,0.0806,0.698,91.993,4.0,pop-film
2024-02-02 15:20:00,117924,Aa Jao Meri Tamanna,Javed Ali,Ajab Prem Ki Ghazab Kahani - Original Motion Picture Soundtrack,30IOhjcKbULQUt66nYkUvW,StepCount,iPhone 4s,346.0,count,2/2/24 15:36,,,,,,,,,,,,,,,,,,,,
2024-02-04 14:30:00,5404,Kuchh Khaas,Mohit Chauhan,Fashion,01npLGQTbZBIHVRcXJbLzR,StepCount,iPhone 4s,33.0,count,2/4/24 14:30,,,,,,,,,,,,,,,,,,,,
2024-02-05 14:40:00,3480,Lagan Laagi Re,Amit Trivedi,Songs of Love,3bM0sCyyhglscs8EvsBZ36,StepCount,Casio G-Shock,14.0,count,2/5/24 14:40,80916.0,Amit Trivedi;Shreya Ghoshal;Kavita Seth,Songs of Love,Lagan Laagi Re,57.0,278653.0,False,0.398,0.29,0.0,-10.273,1.0,0.0314,0.875,0.0,0.152,0.215,138.317,5.0,pop-film
2024-02-05 20:10:00,16218,Tum Bhi Ho Wahi,Vishal Dadlani,Kites,0G4CQZIR5myNS3kAU13o7v,StepCount,Casio G-Shock,19.0,count,2/5/24 20:14,,,,,,,,,,,,,,,,,,,,
2024-02-05 20:20:00,333200,Dil Kyun Yeh Mera,KK,Kites,5nHwX7e5XHnie22nuTFgda,StepCount,Casio G-Shock,25.0,count,2/5/24 20:29,80352.0,KK,Kites,Dil Kyun Yeh Mera,62.0,333200.0,False,0.486,0.382,6.0,-6.183,1.0,0.0286,0.613,8.56e-05,0.149,0.164,125.918,3.0,pop-film
2024-02-05 20:40:00,18880,Nirbhau Nirvair,Amit Trivedi,Qala,57efukexqcKkzBc1X9eQUu,StepCount,Casio G-Shock,36.0,count,2/5/24 20:46,,,,,,,,,,,,,,,,,,,,
2024-02-07 14:30:00,70200,Toh Phir Aao,Mustafa Zahid,Awarapan (Original Soundtrack),4chxJYv0qsOKQukt6cKp97,StepCount,Casio G-Shock,16.0,count,2/7/24 14:30,51601.0,Mustafa Zahid,Awarapan (Original Soundtrack),Toh Phir Aao,60.0,348280.0,False,0.459,0.563,9.0,-6.369,0.0,0.0263,0.39,1.98e-06,0.107,0.0961,101.996,4.0,hip-hop
2024-02-07 14:30:00,70200,Toh Phir Aao,Mustafa Zahid,Awarapan (Original Soundtrack),4chxJYv0qsOKQukt6cKp97,StepCount,Casio G-Shock,16.0,count,2/7/24 14:30,80502.0,Mustafa Zahid,Awarapan (Original Soundtrack),Toh Phir Aao,60.0,348280.0,False,0.459,0.563,9.0,-6.369,0.0,0.0263,0.39,1.98e-06,0.107,0.0961,101.996,4.0,pop-film
2024-02-08 15:10:00,49510,Dil Kyun Yeh Mera,KK,Kites,5nHwX7e5XHnie22nuTFgda,StepCount,iPhone 4s,582.0,count,2/8/24 15:23,80352.0,KK,Kites,Dil Kyun Yeh Mera,62.0,333200.0,False,0.486,0.382,6.0,-6.183,1.0,0.0286,0.613,8.56e-05,0.149,0.164,125.918,3.0,pop-film
2024-02-09 14:10:00,2510,Shauq,Amit Trivedi,Qala,2I0MIQhICYnKHvaxUHYH49,StepCount,Casio G-Shock,4.0,count,2/9/24 14:18,,,,,,,,,,,,,,,,,,,,
2024-02-09 14:40:00,249660,Dildaara (Stand By Me),Shafqat Amanat Ali,Ra-One,6ZoCBDOB308GqUdt2AJrV2,StepCount,Casio G-Shock,7.0,count,2/9/24 14:40,80060.0,Shafqat Amanat Ali,Ra-One,Dildaara (Stand By Me),69.0,249660.0,False,0.622,0.779,9.0,-5.799,1.0,0.037,0.102,0.000934,0.145,0.761,100.013,4.0,pop-film
2024-02-09 14:40:00,249660,Dildaara (Stand By Me),Shafqat Amanat Ali,Ra-One,6ZoCBDOB308GqUdt2AJrV2,StepCount,Casio G-Shock,7.0,count,2/9/24 14:40,81157.0,Shafqat Amanat Ali,Ra-One,Dildaara (Stand By Me),69.0,249660.0,False,0.622,0.779,9.0,-5.799,1.0,0.037,0.102,0.000934,0.145,0.761,100.013,4.0,pop
2024-02-10 01:10:00,70258,Mitti Di Khushboo,Rochak Kohli,Mitti Di Khushboo,7tp4iYvcZksGp1u7feUrrO,StepCount,Casio G-Shock,8.0,count,2/10/24 1:14,81906.0,Rochak Kohli;Ayushmann Khurrana,Mitti Di Khushboo,Mitti Di Khushboo,65.0,247222.0,False,0.64,0.754,6.0,-4.873,0.0,0.0392,0.395,0.0,0.209,0.355,94.989,4.0,pop
