startDate,ms_played,track_name,artist_name,album_name,url,type,sourceName,value,unit,endDate
2024-04-12 00:20:00,170530,Toh Phir Aao,Mustafa Zahid,Awarapan (Original Soundtrack),spotify:track:4chxJYv0qsOKQukt6cKp97,HeartRate,Casio G-Shock,49.0,count/min,4/12/24 0:29
2024-04-12 00:30:00,311057,Behka,Karthik,Ghajini,spotify:track:0prCd0oIexRBiok6kBOeLp,HeartRate,Casio G-Shock,50.0,count/min,4/12/24 0:39
2024-04-12 00:40:00,143892,Latoo,Shreya Ghoshal,Ghajini,spotify:track:4CuBg0h6kD85MPN8Ntq6Zr,HeartRate,Casio G-Shock,51.0,count/min,4/12/24 0:43
2024-04-12 22:20:00,12895,I Am In Love,Pritam,Once Upon A Time In Mumbaai,spotify:track:1e9JTfYjUGDFSMfB66Z86y,HeartRate,Casio G-Shock,75.0,count/min,4/12/24 22:29
2024-04-12 22:30:00,113264,"Marham (Pehle Bhi Main) [From ""ANIMAL""]",Vishal Mishra,"Marham (Pehle Bhi Main) [From ""ANIMAL""]",spotify:track:1fGXJZny7HUQnLKwttxmYw,HeartRate,Casio G-Shock,71.0,count/min,4/12/24 22:39
2024-04-12 22:40:00,53760,Sang Rahiyo,Jasleen Royal,Sang Rahiyo,spotify:track:45PA9lW7U5LYnlpGrdTyHY,HeartRate,Casio G-Shock,70.0,count/min,4/12/24 22:44
2024-04-12 22:50:00,306503,Criminal,Akon,Ra-One,spotify:track:39bx4zZrPxTjw8VNuvjt6X,HeartRate,Casio G-Shock,71.0,count/min,4/12/24 22:58
2024-04-12 23:00:00,10665,Nazm Nazm,Arko,Hits of Ayushmann Khurrana,spotify:track:1tCduDqB3J8r90FAxprLzO,HeartRate,Casio G-Shock,69.0,count/min,4/12/24 23:09
2024-04-12 23:10:00,222133,Party On My Mind,Pritam,Race 2,spotify:track:5Rn1DPzSzUktbhuNDDJocS,HeartRate,Casio G-Shock,67.0,count/min,4/12/24 23:19
2024-04-12 23:20:00,210951,Naina Da Kya Kasoor,Amit Trivedi,Andhadhun,spotify:track:2g3o6I7YuKFEUn9OOfuAfP,HeartRate,Casio G-Shock,67.0,count/min,4/12/24 23:28
2024-04-13 00:20:00,253196,Kukkad,Vishal-Shekhar,Student of the Year (Original Motion Picture Soundtrack),spotify:track:7DbE178OOsJfJKyiNObOsw,HeartRate,Casio G-Shock,59.0,count/min,4/13/24 0:28
2024-04-13 00:30:00,264500,Kaho Na Kaho,rash,Kaho Na Kaho,spotify:track:41TPQOdEjRE2jqWs1n7wEW,HeartRate,Casio G-Shock,61.0,count/min,4/13/24 0:39
2024-04-13 00:40:00,208093,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7,HeartRate,Casio G-Shock,61.0,count/min,4/13/24 0:49
2024-04-13 00:50:00,13070,Shikdum,Pritam,Dhoom,spotify:track:6BJxQbKyQSdBOBIuW5TTmi,HeartRate,Casio G-Shock,60.0,count/min,4/13/24 0:59
2024-04-13 01:00:00,311057,Behka,Karthik,Ghajini,spotify:track:0prCd0oIexRBiok6kBOeLp,HeartRate,Casio G-Shock,61.0,count/min,4/13/24 1:04
2024-04-13 01:10:00,85160,Sun Saathiya,Divya Kumar,ABCD 2,spotify:track:5a2Hoi1wuhCA6Ob7pbOlpW,HeartRate,Casio G-Shock,62.0,count/min,4/13/24 1:19
2024-04-14 01:50:00,1220,"Chaand Taare (From ""Yes Boss"")",Abhijeet,My Best Collection,spotify:track:5Cdd8p9sxRczQX6GFC8CdH,HeartRate,Casio G-Shock,61.0,count/min,4/14/24 1:58
2024-04-14 02:20:00,208093,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7,HeartRate,Casio G-Shock,59.0,count/min,4/14/24 2:28
2024-04-14 02:30:00,264333,Mahiya,Suzzane D'Mello,Awarapan (Original Soundtrack),spotify:track:4qOtDofZEAOYJ1Dq9GXgiM,HeartRate,Casio G-Shock,54.0,count/min,4/14/24 2:38
2024-04-14 02:40:00,92723,Tere Liye,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:0xlWd9o8yjKpJ02WJy79kZ,HeartRate,Casio G-Shock,54.0,count/min,4/14/24 2:48
2024-04-15 23:20:00,520,Hale Dil,Harshit Saxena,Murder 2,spotify:track:6GQK4G5o60E8YA18DGpAzv,HeartRate,Casio G-Shock,72.0,count/min,4/15/24 23:28
2024-04-15 23:30:00,3390,Nazm Nazm,Arko,Hits of Ayushmann Khurrana,spotify:track:1tCduDqB3J8r90FAxprLzO,HeartRate,Casio G-Shock,72.0,count/min,4/15/24 23:33
2024-04-15 23:40:00,130080,Tumhe Jo Maine Dekha,Abhijeet,Main Hoon Na,spotify:track:0pPGUL7171TRGgI6wyP8wP,HeartRate,Casio G-Shock,74.0,count/min,4/15/24 23:48
2024-04-18 03:40:00,226340,"Falak Dekhun Sonu Nigam (From ""Garam Masala"")",Sonu Nigam,Bollywood's Musical Extravaganza - Sonu Nigam & Sukhwinder Singh,spotify:track:5XfHmHJNxDl4Tsy29oLD7v,HeartRate,Casio G-Shock,99.0,count/min,4/18/24 3:48
2024-04-18 03:50:00,12400,Apun Bola,Shah Rukh Khan,Josh,spotify:track:1uHd2tBRzotyWUS3iQeDN7,HeartRate,Casio G-Shock,96.0,count/min,4/18/24 3:54
2024-04-18 04:00:00,393110,Ishq Kameena,Sonu Nigam,Shakti - Original Motion Picture Soundtrack,spotify:track:6F4GPNjqX3msncEHOR18Y3,HeartRate,Casio G-Shock,95.0,count/min,4/18/24 4:04
2024-04-18 20:10:00,1738,Ishq Kameena,Sonu Nigam,Shakti - Original Motion Picture Soundtrack,spotify:track:6F4GPNjqX3msncEHOR18Y3,HeartRate,Casio G-Shock,68.0,count/min,4/18/24 20:14
2024-04-18 20:20:00,197390,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7,HeartRate,Casio G-Shock,54.0,count/min,4/18/24 20:29
2024-04-18 20:30:00,128380,Dhoom Machale,Pritam,Dhoom,spotify:track:2cYVtBHkrkk7F2qU2Y7Fn0,HeartRate,Casio G-Shock,65.0,count/min,4/18/24 20:35
2024-04-18 21:50:00,317753,Salaame,Pritam,Dhoom,spotify:track:26VnEKps0l0JWIrdx2E62G,HeartRate,Casio G-Shock,90.0,count/min,4/18/24 21:59
2024-04-18 22:00:00,225062,O Jaana,Raju Singh,Yaad Aayenge Ye Pal,spotify:track:1HmW7N27GQItxBR5dTqjZy,HeartRate,Casio G-Shock,91.0,count/min,4/18/24 22:04
2024-04-18 22:10:00,110930,Mahiya,Suzzane D'Mello,Awarapan (Original Soundtrack),spotify:track:4qOtDofZEAOYJ1Dq9GXgiM,HeartRate,Casio G-Shock,87.0,count/min,4/18/24 22:15
2024-04-18 22:40:00,4235,Ek Din Teri Raahon,Javed Ali,Naqaab - Original Motion Picture Soundtrack,spotify:track:6UEhNvccAc4OyEDJYB5brb,HeartRate,Casio G-Shock,69.0,count/min,4/18/24 22:44
2024-04-18 22:50:00,1130,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,HeartRate,Casio G-Shock,68.0,count/min,4/18/24 22:59
2024-04-18 23:00:00,281573,Tujh Mein Rab Dikhta Hai,Salim–Sulaiman,Rab Ne Bana Di Jodi,spotify:track:2LcXJP95e4HKydTZ2mYfrx,HeartRate,Casio G-Shock,63.0,count/min,4/18/24 23:07
2024-04-18 23:10:00,117994,"Makhna - From ""Drive""",Yasser Desai,Makhna,spotify:track:7BjQqiOJio4RdPL33yALKE,HeartRate,Casio G-Shock,65.0,count/min,4/18/24 23:14
2024-04-19 02:00:00,11360,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7,HeartRate,Casio G-Shock,58.0,count/min,4/19/24 2:07
2024-04-19 03:40:00,294186,O' Mama,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:5BGnQWWgXLfuVdu0XTwMfb,HeartRate,Casio G-Shock,52.0,count/min,4/19/24 3:44
2024-04-19 04:00:00,179933,Awaara,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6YqJrTB64MvXAGqXvRrgdd,HeartRate,Casio G-Shock,111.0,count/min,4/19/24 4:07
2024-04-19 20:40:00,230746,Bad Habits,Ed Sheeran,=,spotify:track:3rmo8F54jFF8OgYsqTxm5d,HeartRate,Casio G-Shock,92.0,count/min,4/19/24 20:46
2024-04-19 21:30:00,205300,Photograph,Ed Sheeran,x,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,HeartRate,Casio G-Shock,71.0,count/min,4/19/24 21:39
2024-04-20 03:00:00,263637,Ishq Kameena,Sonu Nigam,Shakti - Original Motion Picture Soundtrack,spotify:track:6F4GPNjqX3msncEHOR18Y3,HeartRate,Casio G-Shock,56.0,count/min,4/20/24 3:06
2024-04-21 01:00:00,1470,Ishq Kameena,Sonu Nigam,Shakti - Original Motion Picture Soundtrack,spotify:track:6F4GPNjqX3msncEHOR18Y3,HeartRate,Casio G-Shock,71.0,count/min,4/21/24 1:06
2024-04-22 21:10:00,842,Castle on the Hill,Ed Sheeran,÷,spotify:track:6PCUP3dWmTjcTtXY02oFdT,HeartRate,Casio G-Shock,92.8535,count/min,4/22/24 21:16
2024-04-22 21:20:00,3434,Overpass Graffiti,Ed Sheeran,=,spotify:track:4btFHqumCO31GksfuBLLv3,HeartRate,Casio G-Shock,93.0,count/min,4/22/24 21:29
2024-04-22 21:30:00,1781,Visiting Hours,Ed Sheeran,=,spotify:track:0rt63HYAAIzUZo5O2D0uA6,HeartRate,Casio G-Shock,94.0,count/min,4/22/24 21:37
2024-04-22 21:40:00,327575,Shikdum,Pritam,Dhoom,spotify:track:6BJxQbKyQSdBOBIuW5TTmi,HeartRate,Casio G-Shock,96.0,count/min,4/22/24 21:44
2024-04-22 21:50:00,757,O Jaana,Raju Singh,Yaad Aayenge Ye Pal,spotify:track:1HmW7N27GQItxBR5dTqjZy,HeartRate,Casio G-Shock,93.0,count/min,4/22/24 21:54
2024-04-22 22:00:00,269720,O Jaana,Raju Singh,Yaad Aayenge Ye Pal,spotify:track:1HmW7N27GQItxBR5dTqjZy,HeartRate,Casio G-Shock,91.0,count/min,4/22/24 22:05
2024-04-22 22:20:00,233302,Jhak Maar Ke,Pritam,Desi Boyz,spotify:track:7pTYN6Gxy3MOibdXmkzc5V,HeartRate,Casio G-Shock,80.0,count/min,4/22/24 22:24
2024-04-22 22:30:00,98356,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,HeartRate,Casio G-Shock,75.0,count/min,4/22/24 22:39
2024-04-22 22:40:00,49130,Naino Ki To Baat Naina Jane Hai,Prateeksha Srivastava,Tu Mera Hai Sanam Female Version,spotify:track:7sx3sdWt0JSXPRwnubJl9k,HeartRate,Casio G-Shock,74.0,count/min,4/22/24 22:49
2024-04-22 22:50:00,226300,Character Dheela,Pritam,Ready,spotify:track:1r4oikmMdZZiGHkPA4hSoe,HeartRate,Casio G-Shock,73.0,count/min,4/22/24 22:54
2024-04-22 23:00:00,313513,Dil Dil Nazar,Shaan,Maine Pyaar Kyun Kiya,spotify:track:1ZpsPt7Ayxhd35QXHdLGEY,HeartRate,Casio G-Shock,70.0,count/min,4/22/24 23:07
2024-04-22 23:10:00,305162,Aaja Nachle,Salim–Sulaiman,Aaja Nachle,spotify:track:2Bn2JQAGZzxe09jFzm1SqJ,HeartRate,Casio G-Shock,73.9846,count/min,4/22/24 23:16
2024-04-22 23:20:00,1962,Maine Tujhko Dekha,Neeraj Shridhar,"Maine Tujhko Dekha (From ""Golmaal Again!!!"")",spotify:track:6TeQwZim9noPvf96kNwldZ,HeartRate,Casio G-Shock,71.0,count/min,4/22/24 23:29
2024-04-22 23:50:00,249730,Dhokha Dhadi,Arijit Singh,R...Rajkumar (Original Motion Picture Soundtrack),spotify:track:2lALqW28yjkmb6LCBBUc7j,HeartRate,Casio G-Shock,67.0,count/min,4/22/24 23:59
2024-04-23 00:00:00,5472,"Manma Emotion Jaage (From ""Dilwale"")",Pritam,Dilwale (Original Motion Picture Soundtrack),spotify:track:6emsLWJ2bu8vCP7BslV76d,HeartRate,Casio G-Shock,64.0,count/min,4/23/24 0:05
2024-04-23 00:10:00,270469,Allah Hafiz,Pritam,Bhool Bhulaiyaa,spotify:track:7CMyoI8zAFAUhMnQ5NzNnu,HeartRate,Casio G-Shock,65.0,count/min,4/23/24 0:14
2024-04-23 00:20:00,353693,Zara Sa Jhoom Loon Main,Asha Bhosle,"Baarishein, Chai Aur Asha",spotify:track:6d13KGoCX7FlpxQdfjcs7b,HeartRate,Casio G-Shock,67.0,count/min,4/23/24 0:26
2024-04-23 00:30:00,285619,Zara Zara Touch Me,Monali Thakur,Race - Original Motion Picture Soundtrack,spotify:track:15BmNnMZTnPTawkFaJv1JR,HeartRate,Casio G-Shock,66.0,count/min,4/23/24 0:34
2024-04-23 19:30:00,208093,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7,HeartRate,Casio G-Shock,85.0,count/min,4/23/24 19:37
2024-04-23 19:40:00,3910,Dil Dooba,Sonu Nigam,Khakee,spotify:track:6cUaCs1lKfDOyFKMkBF8ch,HeartRate,Casio G-Shock,91.0,count/min,4/23/24 19:49
2024-04-23 19:50:00,355960,San Sanana,Anu Malik,Asoka (Original Motion Picture Soundtrack),spotify:track:1gZWlVCnwSq9y91hIvkUiB,HeartRate,Casio G-Shock,91.0,count/min,4/23/24 19:59
2024-04-23 20:00:00,8320,Ishq Kameena,Sonu Nigam,Shakti - Original Motion Picture Soundtrack,spotify:track:6F4GPNjqX3msncEHOR18Y3,HeartRate,Casio G-Shock,82.0,count/min,4/23/24 20:08
2024-04-23 20:10:00,82910,Zindagi Do Pal Ki,KK,Kites,spotify:track:3s6H6UW7yPu2rsF8CGki60,HeartRate,Casio G-Shock,83.0,count/min,4/23/24 20:18
2024-04-23 20:20:00,182900,Pehle Bhi Main,Vishal Mishra,ANIMAL,spotify:track:7yDHHVKLbvDmVw1XXhDDIO,HeartRate,Casio G-Shock,88.0,count/min,4/23/24 20:29
2024-04-23 21:50:00,216084,Kashmir,Manan Bhardwaj,ANIMAL,spotify:track:0FDlo7Rz1GQXjYz3y0UxPb,HeartRate,Casio G-Shock,88.0,count/min,4/23/24 21:54
2024-04-24 21:10:00,141781,Found Letters,Aashi,Found Letters,spotify:track:5FMcCBGPvas0mWPEaSvsGp,HeartRate,Casio G-Shock,72.0,count/min,4/24/24 21:19
2024-04-24 21:20:00,10720,Oceans Apart,Ben Crosland,The Turn,spotify:track:1yqM5O07lL7R6UAdK5jvrR,HeartRate,Casio G-Shock,77.0,count/min,4/24/24 21:28
2024-04-24 21:30:00,95575,Tera Hone Laga Hoon,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:48Ix6ReYdJf2H4mKb3TIpj,HeartRate,Casio G-Shock,76.0,count/min,4/24/24 21:36
2024-04-25 06:10:00,11938,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7,HeartRate,Casio G-Shock,59.0,count/min,4/25/24 6:19
2024-04-26 17:50:00,250272,Tere Liye,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:0xlWd9o8yjKpJ02WJy79kZ,HeartRate,Casio G-Shock,112.0,count/min,4/26/24 17:53
2024-04-26 18:40:00,48840,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY,HeartRate,Casio G-Shock,43.0,count/min,4/26/24 18:48
2024-04-30 22:10:00,273910,Shikdum,Pritam,Dhoom,spotify:track:6BJxQbKyQSdBOBIuW5TTmi,HeartRate,Casio G-Shock,93.0,count/min,4/30/24 22:17
2024-04-30 23:20:00,279730,Shikdum,Pritam,Dhoom,spotify:track:6BJxQbKyQSdBOBIuW5TTmi,HeartRate,Casio G-Shock,82.0,count/min,4/30/24 23:22
2024-04-30 23:30:00,259813,Shikdum (The Bedroom Mix),Pritam,Dhoom,spotify:track:0lZTqACM4CrVFkmcqE4gIg,HeartRate,Casio G-Shock,75.0,count/min,4/30/24 23:37
2024-04-30 23:40:00,133423,Dilbara (Reprisal) Edit,Pritam,Dhoom,spotify:track:4Ks3SUM8jaYAJcxhGEuu5n,HeartRate,Casio G-Shock,73.0,count/min,4/30/24 23:46
2024-05-01 22:00:00,49301,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7,HeartRate,Casio G-Shock,71.0,count/min,5/1/24 22:08
2024-05-02 22:00:00,181872,Jhak Maar Ke,Pritam,Desi Boyz,spotify:track:7pTYN6Gxy3MOibdXmkzc5V,HeartRate,Casio G-Shock,93.0,count/min,5/2/24 22:04
2024-05-03 00:40:00,207853,Shivers,Ed Sheeran,=,spotify:track:50nfwKoDiSYg8zOCREWAm5,HeartRate,Casio G-Shock,62.0,count/min,5/3/24 0:48
2024-05-03 00:50:00,33876,Thinking out Loud,Ed Sheeran,x,spotify:track:34gCuhDGsG4bRPIf9bb02f,HeartRate,Casio G-Shock,63.0,count/min,5/3/24 0:56
2024-05-04 23:10:00,1407,Tu Jaane Na,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:5vGiuYFSGekGLgbxhV1rD5,HeartRate,Casio G-Shock,77.0,count/min,5/4/24 23:19
2024-05-04 23:20:00,311676,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY,HeartRate,Casio G-Shock,71.0,count/min,5/4/24 23:27
2024-05-04 23:30:00,252200,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,HeartRate,Casio G-Shock,72.0,count/min,5/4/24 23:39
2024-05-04 23:40:00,180938,Pal,Javed-Mohsin,Pal,spotify:track:5G7pZ8G8NFvS1MQ9H4L7dC,HeartRate,Casio G-Shock,71.0,count/min,5/4/24 23:44
2024-05-04 23:50:00,188437,Hey Ya !,Clinton Cerejo,Karthik Calling Karthik,spotify:track:1qTh7hzjd361hjuzeaMFWK,HeartRate,Casio G-Shock,71.0,count/min,5/4/24 23:54
2024-05-05 00:00:00,238103,Meri Jaan,Sanjay Leela Bhansali,Gangubai Kathiawadi,spotify:track:4iEGv5Ne6HuCkFCjzxdWQK,HeartRate,Casio G-Shock,71.0,count/min,5/5/24 0:05
2024-05-05 00:10:00,2762,Rozana,Shreya Ghoshal,"Rozana (From ""Naam Shabana"")",spotify:track:1mYcukuz7uow0wc7DmPXHU,HeartRate,Casio G-Shock,68.0,count/min,5/5/24 0:19
2024-05-05 00:20:00,2154,"Duniyaa (From ""Luka Chuppi"")",Akhil,"Duniyaa (From ""Luka Chuppi"")",spotify:track:2tjWCe2W7sgvS3C8NHcdtI,HeartRate,Casio G-Shock,66.0,count/min,5/5/24 0:24
2024-05-05 00:30:00,75003,O Bekhabar,Pritam,Action Replayy,spotify:track:4YwGnKgtq7V0EI1hYNOirm,HeartRate,Casio G-Shock,70.0,count/min,5/5/24 0:35
2024-05-05 00:40:00,3071,"Ishq Jaisa Kuch (From ""Fighter"")",Vishal-Shekhar,"Ishq Jaisa Kuch (From ""Fighter"")",spotify:track:23YpzkTDtU78GK6vpgRbkM,HeartRate,Casio G-Shock,69.0,count/min,5/5/24 0:45
2024-05-05 00:50:00,1002,Sau Aasmaan,Armaan Malik,Baar Baar Dekho,spotify:track:5czJMpadRTKwheBXCfiJkm,HeartRate,Casio G-Shock,66.0,count/min,5/5/24 0:55
2024-05-05 01:00:00,236900,Tere Liye,Atif Aslam,Prince,spotify:track:0fCQRUbk8LIQTdQYGNtGyv,HeartRate,Casio G-Shock,64.0,count/min,5/5/24 1:08
2024-05-05 04:20:00,8975,Tere Liye,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:0xlWd9o8yjKpJ02WJy79kZ,HeartRate,Casio G-Shock,54.0,count/min,5/5/24 4:29
2024-05-06 20:50:00,3338,Tujhe Bhula Diya,Mohit Chauhan,Anjaana Anjaani,spotify:track:4r8JqkhpTb5tzSKKHnVJIJ,HeartRate,Casio G-Shock,85.0,count/min,5/6/24 20:57
2024-05-06 21:00:00,263967,Haule Haule,Salim–Sulaiman,Rab Ne Bana Di Jodi,spotify:track:2UKK9UEbKlykbmLVP1zWIQ,HeartRate,Casio G-Shock,106.0,count/min,5/6/24 21:08
2024-05-06 21:10:00,71328,Ta Ra Rum Pum,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:1c9psBaQllfx8mpBOuIMj6,HeartRate,Casio G-Shock,127.0,count/min,5/6/24 21:15
2024-05-06 21:20:00,246256,Nachle Ve,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:525uvrOxi8EJoNxNP2HGto,HeartRate,Casio G-Shock,106.0,count/min,5/6/24 21:29
2024-05-06 21:40:00,657562,Ta Ra Ra Ra Rum Tararumpum,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:0Pu5Ed4dRHcryM65r0pMV0,HeartRate,Casio G-Shock,112.0,count/min,5/6/24 21:48
2024-05-06 21:50:00,295314,Saaiyaan,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:5TwBs8jF4YYmnSFDkxSXKF,HeartRate,Casio G-Shock,105.0,count/min,5/6/24 21:56
2024-05-06 22:00:00,1760,Khuda Jaane - Happily Ever After (From “Bachna Ae Haseeno”),Vishal-Shekhar,Khuda Jaane - Happily Ever After (From “Bachna Ae Haseeno”),spotify:track:7jnQKGGyDfRIpAnK7YYrZa,HeartRate,Casio G-Shock,99.0,count/min,5/6/24 22:09
2024-05-06 22:10:00,3391,Dus Bahane,Shaan,Dus,spotify:track:1vBmaijoCBoqmwc3zs5n3s,HeartRate,Casio G-Shock,86.0,count/min,5/6/24 22:18
2024-05-06 22:20:00,253200,"Zindagi Do Pal Ki (From ""Kites"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:29kwMwn3NpHxNGHFAIT7yo,HeartRate,Casio G-Shock,92.0,count/min,5/6/24 22:27
2024-05-06 22:30:00,341146,Tumhe Jo Maine Dekha,Abhijeet,Main Hoon Na,spotify:track:0pPGUL7171TRGgI6wyP8wP,HeartRate,Casio G-Shock,83.0,count/min,5/6/24 22:38
2024-05-06 22:40:00,164159,"Don't Be Shy Again (From ""Bala"")",Sachin-Jigar,Don't Be Shy Again,spotify:track:2TbCdbFzs2xO2nzasn0Qvw,HeartRate,Casio G-Shock,91.0,count/min,5/6/24 22:46
2024-05-06 22:50:00,267624,Ainvayi Ainvayi,Salim–Sulaiman,Band Baaja Baaraat,spotify:track:74AqVxZ3oXwJ8olHssBUG3,HeartRate,Casio G-Shock,73.0,count/min,5/6/24 22:59
2024-05-06 23:00:00,303640,Ishq Bulaava,Vishal-Shekhar,Hasee Toh Phasee (Original Motion Picture Soundtrack),spotify:track:1fkjRQA8wXPPyxqYLbxuqy,HeartRate,Casio G-Shock,80.0,count/min,5/6/24 23:06
2024-05-06 23:10:00,11391,Bekaar Dil,Vishal Mishra,Fighter,spotify:track:1cfVazMGaMohXaEMOmNv6c,HeartRate,Casio G-Shock,78.0,count/min,5/6/24 23:16
2024-05-06 23:20:00,301586,Chikni Chameli,Ajay-Atul,Agneepath (Original Motion Picture Soundtrack),spotify:track:1vSXwYeKnzsVvekSpqVabx,HeartRate,Casio G-Shock,79.0,count/min,5/6/24 23:26
2024-05-06 23:30:00,321226,Suno Na Suno Na,Abhijeet,Chalte Chalte,spotify:track:5dS7HcRa9kER2qDba2iSOd,HeartRate,Casio G-Shock,79.0,count/min,5/6/24 23:36
2024-05-06 23:40:00,330292,Ta Ra Ra Ra Rum Tararumpum,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:0Pu5Ed4dRHcryM65r0pMV0,HeartRate,Casio G-Shock,78.0,count/min,5/6/24 23:47
2024-05-06 23:50:00,142577,Saaiyaan,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:5TwBs8jF4YYmnSFDkxSXKF,HeartRate,Casio G-Shock,76.0,count/min,5/6/24 23:57
2024-05-07 00:20:00,318706,Ta Ra Ra Ra Rum Tararumpum,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:0Pu5Ed4dRHcryM65r0pMV0,HeartRate,Casio G-Shock,71.0,count/min,5/7/24 0:27
2024-05-07 00:30:00,32647,Hey Shona,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:2H9SvhMVXSYPxxkQgzkTKp,HeartRate,Casio G-Shock,71.0,count/min,5/7/24 0:37
2024-05-07 01:50:00,228388,Chanda Chamke,Jatin-Lalit,Fanaa,spotify:track:4KSHc0ATBNg29sFqUmcfNq,HeartRate,Casio G-Shock,62.0,count/min,5/7/24 1:55
2024-05-07 02:00:00,311676,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY,HeartRate,Casio G-Shock,63.0,count/min,5/7/24 2:06
2024-05-07 04:10:00,124410,Main Yahaan Hoon,Madan Mohan,Veer - Zaara,spotify:track:3OAFzjwWionh8OfM4kgf2R,HeartRate,Casio G-Shock,63.0,count/min,5/7/24 4:16
2024-05-07 21:50:00,170757,Main Yahaan Hoon,Madan Mohan,Veer - Zaara,spotify:track:3OAFzjwWionh8OfM4kgf2R,HeartRate,Casio G-Shock,69.0,count/min,5/7/24 21:59
2024-05-07 22:00:00,135970,Raat Ka Nasha,Anu Malik,Asoka (Original Motion Picture Soundtrack),spotify:track:4gjFNGQ0BodNqiOAOAOMSW,HeartRate,Casio G-Shock,73.0,count/min,5/7/24 22:06
2024-05-07 22:10:00,208480,Beete Lamhein,KK,The Train,spotify:track:0zQa7QXLpUZfrrsWbgDZll,HeartRate,Casio G-Shock,62.0,count/min,5/7/24 22:18
2024-05-07 22:30:00,13088,Raat Ka Nasha,Anu Malik,Asoka (Original Motion Picture Soundtrack),spotify:track:4gjFNGQ0BodNqiOAOAOMSW,HeartRate,Casio G-Shock,65.0,count/min,5/7/24 22:37
2024-05-07 22:40:00,1578,Darling,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6z3p3Gm5FOH1n22ummzEh7,HeartRate,Casio G-Shock,68.0,count/min,5/7/24 22:47
2024-05-07 22:50:00,141257,"Chaand Taare (From ""Yes Boss"")",Abhijeet,My Best Collection,spotify:track:5Cdd8p9sxRczQX6GFC8CdH,HeartRate,Casio G-Shock,67.0,count/min,5/7/24 22:56
2024-05-07 23:10:00,131989,Channa Vey,Kunal Ganjawala,Channa Vey,spotify:track:3At4t5vZ0lDuNWLBPEk6Ck,HeartRate,Casio G-Shock,56.0,count/min,5/7/24 23:17
2024-05-07 23:20:00,7200,"Kaho Na Kaho - From ""Murder""",Amir Jamal,Murder,spotify:track:6iK2pxK4fCJLZwrzUslWgY,HeartRate,Casio G-Shock,54.0,count/min,5/7/24 23:27
2024-05-07 23:30:00,1860,Dekho Na,Jatin-Lalit,Fanaa,spotify:track:5q0pLxhyHvZXnYxaygt2Az,HeartRate,Casio G-Shock,55.0,count/min,5/7/24 23:36
