category,sentiment,timestamp_str,score,original_timestamp,timestamp
anxiety and stress management,POSITIVE,2025-02-07T15:22:21+00:00,0.584868848323822,2025-02-07 15:22:21+00:00,2025-02-07 15:20:00+00:00
sleep and mental wellness,POSITIVE,2025-02-07T15:22:21+00:00,0.5600739121437073,2025-02-07 15:22:21+00:00,2025-02-07 15:20:00+00:00
depression and emotional support,POSITIVE,2025-02-07T15:22:21+00:00,0.3729183971881866,2025-02-07 15:22:21+00:00,2025-02-07 15:20:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:22:36+00:00,0.9358372092247008,2025-02-07 15:22:36+00:00,2025-02-07 15:25:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:22:36+00:00,0.9073140025138856,2025-02-07 15:22:36+00:00,2025-02-07 15:25:00+00:00
motivation and mental strength,POSITIVE,2025-02-07T15:22:53+00:00,0.8554415106773376,2025-02-07 15:22:53+00:00,2025-02-07 15:25:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-07T15:22:53+00:00,0.8326510787010193,2025-02-07 15:22:53+00:00,2025-02-07 15:25:00+00:00
mental health experiences,POSITIVE,2025-02-07T15:22:53+00:00,0.4922402501106262,2025-02-07 15:22:53+00:00,2025-02-07 15:25:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:23:09+00:00,0.9213117361068726,2025-02-07 15:23:09+00:00,2025-02-07 15:25:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:23:09+00:00,0.8541553616523743,2025-02-07 15:23:09+00:00,2025-02-07 15:25:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-07T15:23:09+00:00,0.8388603329658508,2025-02-07 15:23:09+00:00,2025-02-07 15:25:00+00:00
mental health experiences,NEGATIVE,2025-02-07T15:23:09+00:00,0.8123542070388794,2025-02-07 15:23:09+00:00,2025-02-07 15:25:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-07T15:23:09+00:00,0.7993232607841492,2025-02-07 15:23:09+00:00,2025-02-07 15:25:00+00:00
self-care practices,NEGATIVE,2025-02-07T15:23:09+00:00,0.7299795746803284,2025-02-07 15:23:09+00:00,2025-02-07 15:25:00+00:00
trauma awareness and healing,NEGATIVE,2025-02-07T15:23:09+00:00,0.6876603364944458,2025-02-07 15:23:09+00:00,2025-02-07 15:25:00+00:00
mental health education,NEGATIVE,2025-02-07T15:23:09+00:00,0.6774565577507019,2025-02-07 15:23:09+00:00,2025-02-07 15:25:00+00:00
therapy and mental health support,NEGATIVE,2025-02-07T15:23:09+00:00,0.6446875333786011,2025-02-07 15:23:09+00:00,2025-02-07 15:25:00+00:00
emotional health discussion,NEGATIVE,2025-02-07T15:23:09+00:00,0.5897479057312012,2025-02-07 15:23:09+00:00,2025-02-07 15:25:00+00:00
sleep and mental wellness,NEGATIVE,2025-02-07T15:23:09+00:00,0.5864394307136536,2025-02-07 15:23:09+00:00,2025-02-07 15:25:00+00:00
depression and emotional support,NEGATIVE,2025-02-07T15:23:09+00:00,0.5780501365661621,2025-02-07 15:23:09+00:00,2025-02-07 15:25:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-07T15:23:09+00:00,0.5499286651611328,2025-02-07 15:23:09+00:00,2025-02-07 15:25:00+00:00
anxiety and stress management,NEGATIVE,2025-02-07T15:23:09+00:00,0.4002281129360199,2025-02-07 15:23:09+00:00,2025-02-07 15:25:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-07T15:23:09+00:00,0.3519400954246521,2025-02-07 15:23:09+00:00,2025-02-07 15:25:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:23:26+00:00,0.4521067142486572,2025-02-07 15:23:26+00:00,2025-02-07 15:25:00+00:00
mental health experiences,NEGATIVE,2025-02-07T15:23:26+00:00,0.3904458582401275,2025-02-07 15:23:26+00:00,2025-02-07 15:25:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:23:26+00:00,0.3772054612636566,2025-02-07 15:23:26+00:00,2025-02-07 15:25:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:23:54+00:00,0.7979329824447632,2025-02-07 15:23:54+00:00,2025-02-07 15:25:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:23:54+00:00,0.7405005693435669,2025-02-07 15:23:54+00:00,2025-02-07 15:25:00+00:00
mental health experiences,NEGATIVE,2025-02-07T15:23:54+00:00,0.7090185284614563,2025-02-07 15:23:54+00:00,2025-02-07 15:25:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-07T15:23:54+00:00,0.5864940881729126,2025-02-07 15:23:54+00:00,2025-02-07 15:25:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-07T15:23:54+00:00,0.3985427618026733,2025-02-07 15:23:54+00:00,2025-02-07 15:25:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:24:16+00:00,0.9413495659828186,2025-02-07 15:24:16+00:00,2025-02-07 15:25:00+00:00
mental health experiences,NEGATIVE,2025-02-07T15:24:16+00:00,0.9388425350189208,2025-02-07 15:24:16+00:00,2025-02-07 15:25:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:24:16+00:00,0.9259077906608582,2025-02-07 15:24:16+00:00,2025-02-07 15:25:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-07T15:24:16+00:00,0.8978272080421448,2025-02-07 15:24:16+00:00,2025-02-07 15:25:00+00:00
mental health education,NEGATIVE,2025-02-07T15:24:16+00:00,0.8383037447929382,2025-02-07 15:24:16+00:00,2025-02-07 15:25:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-07T15:24:16+00:00,0.8282106518745422,2025-02-07 15:24:16+00:00,2025-02-07 15:25:00+00:00
emotional health discussion,NEGATIVE,2025-02-07T15:24:16+00:00,0.8230405449867249,2025-02-07 15:24:16+00:00,2025-02-07 15:25:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-07T15:24:16+00:00,0.8121991753578186,2025-02-07 15:24:16+00:00,2025-02-07 15:25:00+00:00
self-care practices,NEGATIVE,2025-02-07T15:24:16+00:00,0.8016484379768372,2025-02-07 15:24:16+00:00,2025-02-07 15:25:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-07T15:24:16+00:00,0.7881593108177185,2025-02-07 15:24:16+00:00,2025-02-07 15:25:00+00:00
depression and emotional support,NEGATIVE,2025-02-07T15:24:16+00:00,0.7748134136199951,2025-02-07 15:24:16+00:00,2025-02-07 15:25:00+00:00
therapy and mental health support,NEGATIVE,2025-02-07T15:24:16+00:00,0.7281129360198975,2025-02-07 15:24:16+00:00,2025-02-07 15:25:00+00:00
trauma awareness and healing,NEGATIVE,2025-02-07T15:24:16+00:00,0.6899639368057251,2025-02-07 15:24:16+00:00,2025-02-07 15:25:00+00:00
anxiety and stress management,NEGATIVE,2025-02-07T15:24:16+00:00,0.6753459572792053,2025-02-07 15:24:16+00:00,2025-02-07 15:25:00+00:00
sleep and mental wellness,NEGATIVE,2025-02-07T15:24:16+00:00,0.5414925217628479,2025-02-07 15:24:16+00:00,2025-02-07 15:25:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:24:55+00:00,0.8743541240692139,2025-02-07 15:24:55+00:00,2025-02-07 15:25:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:24:55+00:00,0.6542366743087769,2025-02-07 15:24:55+00:00,2025-02-07 15:25:00+00:00
self-care practices,NEGATIVE,2025-02-07T15:24:55+00:00,0.3861596882343292,2025-02-07 15:24:55+00:00,2025-02-07 15:25:00+00:00
mental health experiences,NEGATIVE,2025-02-07T15:24:55+00:00,0.3800971806049347,2025-02-07 15:24:55+00:00,2025-02-07 15:25:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:25:24+00:00,0.3223037719726562,2025-02-07 15:25:24+00:00,2025-02-07 15:25:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:25:31+00:00,0.8567113280296326,2025-02-07 15:25:31+00:00,2025-02-07 15:25:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:25:31+00:00,0.6949747204780579,2025-02-07 15:25:31+00:00,2025-02-07 15:25:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-07T15:25:31+00:00,0.6941152811050415,2025-02-07 15:25:31+00:00,2025-02-07 15:25:00+00:00
mental health experiences,NEGATIVE,2025-02-07T15:25:31+00:00,0.6739887595176697,2025-02-07 15:25:31+00:00,2025-02-07 15:25:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-07T15:25:31+00:00,0.570046067237854,2025-02-07 15:25:31+00:00,2025-02-07 15:25:00+00:00
self-care practices,NEGATIVE,2025-02-07T15:25:31+00:00,0.4842505156993866,2025-02-07 15:25:31+00:00,2025-02-07 15:25:00+00:00
emotional health discussion,NEGATIVE,2025-02-07T15:25:31+00:00,0.4087960124015808,2025-02-07 15:25:31+00:00,2025-02-07 15:25:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-07T15:25:31+00:00,0.4023417830467224,2025-02-07 15:25:31+00:00,2025-02-07 15:25:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-07T15:25:31+00:00,0.3871572017669678,2025-02-07 15:25:31+00:00,2025-02-07 15:25:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:26:14+00:00,0.3021925687789917,2025-02-07 15:26:14+00:00,2025-02-07 15:25:00+00:00
mental health experiences,POSITIVE,2025-02-07T15:26:19+00:00,0.93851500749588,2025-02-07 15:26:19+00:00,2025-02-07 15:25:00+00:00
emotional health discussion,POSITIVE,2025-02-07T15:26:19+00:00,0.8904637098312378,2025-02-07 15:26:19+00:00,2025-02-07 15:25:00+00:00
social anxiety and relationships,POSITIVE,2025-02-07T15:26:19+00:00,0.8589651584625244,2025-02-07 15:26:19+00:00,2025-02-07 15:25:00+00:00
depression and emotional support,POSITIVE,2025-02-07T15:26:19+00:00,0.8362099528312683,2025-02-07 15:26:19+00:00,2025-02-07 15:25:00+00:00
trauma awareness and healing,POSITIVE,2025-02-07T15:26:19+00:00,0.7975253462791443,2025-02-07 15:26:19+00:00,2025-02-07 15:25:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-07T15:26:19+00:00,0.6023059487342834,2025-02-07 15:26:19+00:00,2025-02-07 15:25:00+00:00
mental health education,POSITIVE,2025-02-07T15:26:19+00:00,0.5430936813354492,2025-02-07 15:26:19+00:00,2025-02-07 15:25:00+00:00
self-care practices,POSITIVE,2025-02-07T15:26:19+00:00,0.4192629754543304,2025-02-07 15:26:19+00:00,2025-02-07 15:25:00+00:00
therapy and mental health support,POSITIVE,2025-02-07T15:26:19+00:00,0.3764156103134155,2025-02-07 15:26:19+00:00,2025-02-07 15:25:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:27:20+00:00,0.7083078622817993,2025-02-07 15:27:20+00:00,2025-02-07 15:25:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:27:20+00:00,0.537590742111206,2025-02-07 15:27:20+00:00,2025-02-07 15:25:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:27:23+00:00,0.6440725326538086,2025-02-07 15:27:23+00:00,2025-02-07 15:25:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-07T15:28:44+00:00,0.5448121428489685,2025-02-07 15:28:44+00:00,2025-02-07 15:30:00+00:00
mental health experiences,POSITIVE,2025-02-07T15:28:44+00:00,0.5288389325141907,2025-02-07 15:28:44+00:00,2025-02-07 15:30:00+00:00
social anxiety and relationships,POSITIVE,2025-02-07T15:28:44+00:00,0.4357608258724212,2025-02-07 15:28:44+00:00,2025-02-07 15:30:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:28:47+00:00,0.7960522174835205,2025-02-07 15:28:47+00:00,2025-02-07 15:30:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:28:47+00:00,0.5723596215248108,2025-02-07 15:28:47+00:00,2025-02-07 15:30:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:28:50+00:00,0.9921589493751526,2025-02-07 15:28:50+00:00,2025-02-07 15:30:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:28:50+00:00,0.937554895877838,2025-02-07 15:28:50+00:00,2025-02-07 15:30:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-07T15:28:50+00:00,0.8791921138763428,2025-02-07 15:28:50+00:00,2025-02-07 15:30:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-07T15:28:50+00:00,0.7649409770965576,2025-02-07 15:28:50+00:00,2025-02-07 15:30:00+00:00
mental health experiences,NEGATIVE,2025-02-07T15:28:50+00:00,0.7326419353485107,2025-02-07 15:28:50+00:00,2025-02-07 15:30:00+00:00
self-care practices,NEGATIVE,2025-02-07T15:28:50+00:00,0.3065112829208374,2025-02-07 15:28:50+00:00,2025-02-07 15:30:00+00:00
mental health experiences,POSITIVE,2025-02-07T15:29:31+00:00,0.9329182505607604,2025-02-07 15:29:31+00:00,2025-02-07 15:30:00+00:00
social anxiety and relationships,POSITIVE,2025-02-07T15:29:31+00:00,0.9048455953598022,2025-02-07 15:29:31+00:00,2025-02-07 15:30:00+00:00
motivation and mental strength,POSITIVE,2025-02-07T15:29:31+00:00,0.8527612090110779,2025-02-07 15:29:31+00:00,2025-02-07 15:30:00+00:00
anxiety and stress management,POSITIVE,2025-02-07T15:29:31+00:00,0.8172505497932434,2025-02-07 15:29:31+00:00,2025-02-07 15:30:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-07T15:29:31+00:00,0.7860926985740662,2025-02-07 15:29:31+00:00,2025-02-07 15:30:00+00:00
emotional health discussion,POSITIVE,2025-02-07T15:29:31+00:00,0.7672324776649475,2025-02-07 15:29:31+00:00,2025-02-07 15:30:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-07T15:29:31+00:00,0.6979472637176514,2025-02-07 15:29:31+00:00,2025-02-07 15:30:00+00:00
trauma awareness and healing,POSITIVE,2025-02-07T15:29:31+00:00,0.6785261631011963,2025-02-07 15:29:31+00:00,2025-02-07 15:30:00+00:00
self-care practices,POSITIVE,2025-02-07T15:29:31+00:00,0.6763566136360168,2025-02-07 15:29:31+00:00,2025-02-07 15:30:00+00:00
mental health education,POSITIVE,2025-02-07T15:29:31+00:00,0.6625409722328186,2025-02-07 15:29:31+00:00,2025-02-07 15:30:00+00:00
depression and emotional support,POSITIVE,2025-02-07T15:29:31+00:00,0.5473825931549072,2025-02-07 15:29:31+00:00,2025-02-07 15:30:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-07T15:29:31+00:00,0.4440379738807678,2025-02-07 15:29:31+00:00,2025-02-07 15:30:00+00:00
mental health education,NEGATIVE,2025-02-07T15:29:37+00:00,0.9028990864753724,2025-02-07 15:29:37+00:00,2025-02-07 15:30:00+00:00
mental health experiences,NEGATIVE,2025-02-07T15:29:37+00:00,0.901484489440918,2025-02-07 15:29:37+00:00,2025-02-07 15:30:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:29:37+00:00,0.8512935638427734,2025-02-07 15:29:37+00:00,2025-02-07 15:30:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:29:37+00:00,0.8398003578186035,2025-02-07 15:29:37+00:00,2025-02-07 15:30:00+00:00
emotional health discussion,NEGATIVE,2025-02-07T15:29:37+00:00,0.7611459493637085,2025-02-07 15:29:37+00:00,2025-02-07 15:30:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-07T15:29:37+00:00,0.6167669892311096,2025-02-07 15:29:37+00:00,2025-02-07 15:30:00+00:00
therapy and mental health support,NEGATIVE,2025-02-07T15:29:37+00:00,0.6076809763908386,2025-02-07 15:29:37+00:00,2025-02-07 15:30:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-07T15:29:37+00:00,0.603195071220398,2025-02-07 15:29:37+00:00,2025-02-07 15:30:00+00:00
self-care practices,NEGATIVE,2025-02-07T15:29:37+00:00,0.5849940180778503,2025-02-07 15:29:37+00:00,2025-02-07 15:30:00+00:00
sleep and mental wellness,NEGATIVE,2025-02-07T15:29:37+00:00,0.5162521004676819,2025-02-07 15:29:37+00:00,2025-02-07 15:30:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-07T15:29:37+00:00,0.4672172963619232,2025-02-07 15:29:37+00:00,2025-02-07 15:30:00+00:00
anxiety and stress management,NEGATIVE,2025-02-07T15:29:37+00:00,0.4195794463157654,2025-02-07 15:29:37+00:00,2025-02-07 15:30:00+00:00
trauma awareness and healing,NEGATIVE,2025-02-07T15:29:37+00:00,0.4183715581893921,2025-02-07 15:29:37+00:00,2025-02-07 15:30:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-07T15:29:37+00:00,0.405876100063324,2025-02-07 15:29:37+00:00,2025-02-07 15:30:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:30:14+00:00,0.9647180438041688,2025-02-07 15:30:14+00:00,2025-02-07 15:30:00+00:00
mental health experiences,NEGATIVE,2025-02-07T15:30:14+00:00,0.8892852663993835,2025-02-07 15:30:14+00:00,2025-02-07 15:30:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:30:14+00:00,0.6017021536827087,2025-02-07 15:30:14+00:00,2025-02-07 15:30:00+00:00
emotional health discussion,NEGATIVE,2025-02-07T15:30:14+00:00,0.3243411481380462,2025-02-07 15:30:14+00:00,2025-02-07 15:30:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:31:08+00:00,0.8652408123016357,2025-02-07 15:31:08+00:00,2025-02-07 15:30:00+00:00
self-care practices,NEGATIVE,2025-02-07T15:31:08+00:00,0.5894030928611755,2025-02-07 15:31:08+00:00,2025-02-07 15:30:00+00:00
sleep and mental wellness,NEGATIVE,2025-02-07T15:31:08+00:00,0.5708509683609009,2025-02-07 15:31:08+00:00,2025-02-07 15:30:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:31:08+00:00,0.4375795722007751,2025-02-07 15:31:08+00:00,2025-02-07 15:30:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-07T15:31:08+00:00,0.4148831665515899,2025-02-07 15:31:08+00:00,2025-02-07 15:30:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-07T15:31:08+00:00,0.3830350637435913,2025-02-07 15:31:08+00:00,2025-02-07 15:30:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-07T15:31:08+00:00,0.3369371592998504,2025-02-07 15:31:08+00:00,2025-02-07 15:30:00+00:00
anxiety and stress management,NEGATIVE,2025-02-07T15:31:08+00:00,0.3222183883190155,2025-02-07 15:31:08+00:00,2025-02-07 15:30:00+00:00
mental health experiences,NEGATIVE,2025-02-07T15:31:08+00:00,0.3053292036056518,2025-02-07 15:31:08+00:00,2025-02-07 15:30:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:31:57+00:00,0.7171216607093811,2025-02-07 15:31:57+00:00,2025-02-07 15:30:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:31:57+00:00,0.5113533139228821,2025-02-07 15:31:57+00:00,2025-02-07 15:30:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:32:34+00:00,0.9506981372833252,2025-02-07 15:32:34+00:00,2025-02-07 15:35:00+00:00
mental health experiences,NEGATIVE,2025-02-07T15:32:34+00:00,0.8738975524902344,2025-02-07 15:32:34+00:00,2025-02-07 15:35:00+00:00
self-care practices,NEGATIVE,2025-02-07T15:32:34+00:00,0.8015989065170288,2025-02-07 15:32:34+00:00,2025-02-07 15:35:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:32:34+00:00,0.749798595905304,2025-02-07 15:32:34+00:00,2025-02-07 15:35:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-07T15:32:34+00:00,0.7468633055686951,2025-02-07 15:32:34+00:00,2025-02-07 15:35:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-07T15:32:34+00:00,0.7401242256164551,2025-02-07 15:32:34+00:00,2025-02-07 15:35:00+00:00
emotional health discussion,NEGATIVE,2025-02-07T15:32:34+00:00,0.7295278310775757,2025-02-07 15:32:34+00:00,2025-02-07 15:35:00+00:00
mental health education,NEGATIVE,2025-02-07T15:32:34+00:00,0.6768744587898254,2025-02-07 15:32:34+00:00,2025-02-07 15:35:00+00:00
trauma awareness and healing,NEGATIVE,2025-02-07T15:32:34+00:00,0.5052322149276733,2025-02-07 15:32:34+00:00,2025-02-07 15:35:00+00:00
anxiety and stress management,NEGATIVE,2025-02-07T15:32:34+00:00,0.4936434030532837,2025-02-07 15:32:34+00:00,2025-02-07 15:35:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-07T15:32:34+00:00,0.4628010094165802,2025-02-07 15:32:34+00:00,2025-02-07 15:35:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-07T15:32:34+00:00,0.3951741456985473,2025-02-07 15:32:34+00:00,2025-02-07 15:35:00+00:00
sleep and mental wellness,NEGATIVE,2025-02-07T15:32:34+00:00,0.3791216611862182,2025-02-07 15:32:34+00:00,2025-02-07 15:35:00+00:00
therapy and mental health support,NEGATIVE,2025-02-07T15:32:34+00:00,0.3206052184104919,2025-02-07 15:32:34+00:00,2025-02-07 15:35:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:32:57+00:00,0.972476065158844,2025-02-07 15:32:57+00:00,2025-02-07 15:35:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:32:57+00:00,0.7978871464729309,2025-02-07 15:32:57+00:00,2025-02-07 15:35:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-07T15:33:18+00:00,0.9291819334030152,2025-02-07 15:33:18+00:00,2025-02-07 15:35:00+00:00
motivation and mental strength,NEGATIVE,2025-02-07T15:33:18+00:00,0.8752211332321167,2025-02-07 15:33:18+00:00,2025-02-07 15:35:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-07T15:33:18+00:00,0.8617144823074341,2025-02-07 15:33:18+00:00,2025-02-07 15:35:00+00:00
mental health experiences,NEGATIVE,2025-02-07T15:33:18+00:00,0.826643705368042,2025-02-07 15:33:18+00:00,2025-02-07 15:35:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-07T15:33:18+00:00,0.8261190056800842,2025-02-07 15:33:18+00:00,2025-02-07 15:35:00+00:00
self-care practices,NEGATIVE,2025-02-07T15:33:18+00:00,0.7623568177223206,2025-02-07 15:33:18+00:00,2025-02-07 15:35:00+00:00
trauma awareness and healing,NEGATIVE,2025-02-07T15:33:18+00:00,0.72200608253479,2025-02-07 15:33:18+00:00,2025-02-07 15:35:00+00:00
mental health education,NEGATIVE,2025-02-07T15:33:18+00:00,0.7205621004104614,2025-02-07 15:33:18+00:00,2025-02-07 15:35:00+00:00
therapy and mental health support,NEGATIVE,2025-02-07T15:33:18+00:00,0.6809127926826477,2025-02-07 15:33:18+00:00,2025-02-07 15:35:00+00:00
emotional health discussion,NEGATIVE,2025-02-07T15:33:18+00:00,0.6349289417266846,2025-02-07 15:33:18+00:00,2025-02-07 15:35:00+00:00
depression and emotional support,NEGATIVE,2025-02-07T15:33:18+00:00,0.6054764986038208,2025-02-07 15:33:18+00:00,2025-02-07 15:35:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-07T15:33:18+00:00,0.5797966122627258,2025-02-07 15:33:18+00:00,2025-02-07 15:35:00+00:00
