hour,addiction,addiction_rolling,doom_scrolling,doom_scrolling_rolling,escapism,escapism_rolling,negative_mood,negative_mood_rolling,unhealthy_comparison,unhealthy_comparison_rolling,rabbit_holes,rabbit_holes_rolling
2024-09-05 19:00:00+00:00,0.0,6.791666666666667,0.0,6.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665
2024-09-05 20:00:00+00:00,0.0,6.791666666666667,0.0,6.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665
2024-09-05 21:00:00+00:00,0.0,6.791666666666667,0.0,6.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665
2024-09-05 22:00:00+00:00,0.0,6.791666666666667,0.0,6.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9166666666666665
2024-09-05 23:00:00+00:00,75.0,9.916666666666666,75.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,45.0,5.791666666666667
2024-09-06 00:00:00+00:00,50.0,9.833333333333334,50.0,9.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.083333333333333
2024-09-06 01:00:00+00:00,0.0,5.625,0.0,5.208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335
2024-09-06 02:00:00+00:00,11.0,6.083333333333333,11.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.7916666666666665
2024-09-06 03:00:00+00:00,61.0,8.625,61.0,8.208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,46.0,5.708333333333333
2024-09-06 04:00:00+00:00,0.0,8.625,0.0,8.208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.708333333333333
2024-09-06 05:00:00+00:00,0.0,8.625,0.0,8.208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.708333333333333
2024-09-06 06:00:00+00:00,22.0,9.541666666666666,22.0,9.125,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.541666666666667
2024-09-06 07:00:00+00:00,20.0,10.291666666666666,20.0,9.958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.166666666666667
2024-09-06 08:00:00+00:00,93.0,14.166666666666666,93.0,13.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,61.0,9.708333333333334
2024-09-06 09:00:00+00:00,6.0,14.416666666666666,6.0,14.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.958333333333334
2024-09-06 10:00:00+00:00,0.0,14.416666666666666,0.0,14.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.958333333333334
2024-09-06 11:00:00+00:00,0.0,14.416666666666666,0.0,14.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.958333333333334
2024-09-06 12:00:00+00:00,0.0,14.416666666666666,0.0,14.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.958333333333334
2024-09-06 13:00:00+00:00,63.0,17.041666666666668,63.0,16.708333333333332,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.875
2024-09-06 14:00:00+00:00,0.0,16.833333333333332,0.0,16.708333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.875
2024-09-06 15:00:00+00:00,118.0,21.625,118.0,21.625,0.0,0.0,0.0,0.0,0.0,0.0,48.0,12.875
2024-09-06 16:00:00+00:00,87.0,25.25,87.0,25.25,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.041666666666666
2024-09-06 17:00:00+00:00,19.0,26.041666666666668,19.0,26.041666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.041666666666666
2024-09-06 18:00:00+00:00,0.0,26.041666666666668,0.0,26.041666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.041666666666666
2024-09-06 19:00:00+00:00,0.0,26.041666666666668,0.0,26.041666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.041666666666666
2024-09-06 20:00:00+00:00,0.0,26.041666666666668,0.0,26.041666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.041666666666666
2024-09-06 21:00:00+00:00,67.0,28.833333333333332,67.0,28.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,51.0,16.166666666666668
2024-09-06 22:00:00+00:00,49.0,30.875,49.0,30.875,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.375
2024-09-06 23:00:00+00:00,81.0,31.125,81.0,31.125,0.0,0.0,0.0,0.0,0.0,0.0,41.0,17.208333333333332
2024-09-07 00:00:00+00:00,122.0,34.125,122.0,34.125,0.0,0.0,0.0,0.0,0.0,0.0,104.0,20.083333333333332
2024-09-07 01:00:00+00:00,237.0,44.0,237.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,28.375
2024-09-07 02:00:00+00:00,29.0,44.75,29.0,44.75,0.0,0.0,0.0,0.0,0.0,0.0,26.0,29.0
2024-09-07 03:00:00+00:00,233.0,51.916666666666664,233.0,51.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,164.0,33.916666666666664
2024-09-07 04:00:00+00:00,5.0,52.125,5.0,52.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.916666666666664
2024-09-07 05:00:00+00:00,22.0,53.041666666666664,22.0,53.041666666666664,0.0,0.0,0.0,0.0,0.0,0.0,22.0,34.833333333333336
2024-09-07 06:00:00+00:00,44.0,53.958333333333336,44.0,53.958333333333336,0.0,0.0,0.0,0.0,0.0,0.0,42.0,35.75
2024-09-07 07:00:00+00:00,0.0,53.125,0.0,53.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.125
2024-09-07 08:00:00+00:00,0.0,49.25,0.0,49.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.583333333333336
2024-09-07 09:00:00+00:00,0.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.333333333333336
2024-09-07 10:00:00+00:00,154.0,55.416666666666664,154.0,55.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,126.0,37.583333333333336
2024-09-07 11:00:00+00:00,151.0,61.708333333333336,151.0,61.708333333333336,0.0,0.0,0.0,0.0,0.0,0.0,98.0,41.666666666666664
2024-09-07 12:00:00+00:00,0.0,61.708333333333336,0.0,61.708333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.666666666666664
2024-09-07 13:00:00+00:00,0.0,59.083333333333336,0.0,59.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75
2024-09-07 14:00:00+00:00,0.0,59.083333333333336,0.0,59.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75
2024-09-07 15:00:00+00:00,24.0,55.166666666666664,24.0,55.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.25
2024-09-07 16:00:00+00:00,32.0,52.875,32.0,52.875,0.0,0.0,0.0,0.0,0.0,0.0,14.0,38.666666666666664
2024-09-07 17:00:00+00:00,18.0,52.833333333333336,0.0,52.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,12.0,39.166666666666664
2024-09-07 18:00:00+00:00,0.0,52.833333333333336,0.0,52.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.166666666666664
2024-09-07 19:00:00+00:00,0.0,52.833333333333336,0.0,52.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.166666666666664
2024-09-07 20:00:00+00:00,0.0,52.833333333333336,0.0,52.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.166666666666664
2024-09-07 21:00:00+00:00,0.0,50.041666666666664,0.0,49.291666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.041666666666664
2024-09-07 22:00:00+00:00,17.0,48.708333333333336,17.0,47.958333333333336,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.25
2024-09-07 23:00:00+00:00,46.0,47.25,46.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,11.0,35.0
2024-09-08 00:00:00+00:00,0.0,42.166666666666664,0.0,41.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.666666666666668
2024-09-08 01:00:00+00:00,0.0,32.291666666666664,0.0,31.541666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.375
2024-09-08 02:00:00+00:00,0.0,31.083333333333332,0.0,30.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.291666666666668
2024-09-08 03:00:00+00:00,19.0,22.166666666666668,0.0,20.625,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0
2024-09-08 04:00:00+00:00,0.0,21.958333333333332,0.0,20.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2024-09-08 05:00:00+00:00,0.0,21.041666666666668,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.083333333333334
2024-09-08 06:00:00+00:00,0.0,19.208333333333332,0.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334
2024-09-08 07:00:00+00:00,0.0,19.208333333333332,0.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334
2024-09-08 08:00:00+00:00,0.0,19.208333333333332,0.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334
2024-09-08 09:00:00+00:00,0.0,19.208333333333332,0.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334
2024-09-08 10:00:00+00:00,0.0,12.791666666666666,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.083333333333333
2024-09-08 11:00:00+00:00,46.0,8.416666666666666,46.0,6.875,0.0,0.0,0.0,0.0,0.0,0.0,37.0,4.541666666666667
2024-09-08 12:00:00+00:00,17.0,9.125,17.0,7.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.166666666666667
2024-09-08 13:00:00+00:00,146.0,15.208333333333334,146.0,13.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,115.0,9.958333333333334
2024-09-08 14:00:00+00:00,0.0,15.208333333333334,0.0,13.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.958333333333334
2024-09-08 15:00:00+00:00,0.0,14.208333333333334,0.0,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.458333333333334
2024-09-08 16:00:00+00:00,0.0,12.875,0.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.875
2024-09-08 17:00:00+00:00,0.0,12.125,0.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.375
2024-09-08 18:00:00+00:00,0.0,12.125,0.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.375
2024-09-08 19:00:00+00:00,14.0,12.708333333333334,14.0,11.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.958333333333334
2024-09-08 20:00:00+00:00,25.0,13.75,25.0,12.958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.416666666666666
2024-09-08 21:00:00+00:00,0.0,13.75,0.0,12.958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666
2024-09-08 22:00:00+00:00,54.0,15.291666666666666,54.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.25
2024-09-08 23:00:00+00:00,6.0,13.625,6.0,12.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.791666666666666
2024-09-09 00:00:00+00:00,582.0,37.875,582.0,37.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,404.0,26.625
2024-09-09 01:00:00+00:00,0.0,37.875,0.0,37.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.625
2024-09-09 02:00:00+00:00,0.0,37.875,0.0,37.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.625
2024-09-09 03:00:00+00:00,0.0,37.083333333333336,0.0,37.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.083333333333332
2024-09-09 04:00:00+00:00,0.0,37.083333333333336,0.0,37.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.083333333333332
2024-09-09 05:00:00+00:00,0.0,37.083333333333336,0.0,37.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.083333333333332
2024-09-09 06:00:00+00:00,116.0,41.916666666666664,116.0,41.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,81.0,29.458333333333332
2024-09-09 07:00:00+00:00,53.0,44.125,53.0,44.125,0.0,0.0,0.0,0.0,0.0,0.0,35.0,30.916666666666668
2024-09-09 08:00:00+00:00,0.0,44.125,0.0,44.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.916666666666668
2024-09-09 09:00:00+00:00,0.0,44.125,0.0,44.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.916666666666668
2024-09-09 10:00:00+00:00,25.0,45.166666666666664,25.0,45.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,20.0,31.75
2024-09-09 11:00:00+00:00,0.0,43.25,0.0,43.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.208333333333332
2024-09-09 12:00:00+00:00,0.0,42.541666666666664,0.0,42.541666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.583333333333332
2024-09-09 13:00:00+00:00,119.0,41.416666666666664,119.0,41.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,47.0,26.75
2024-09-09 14:00:00+00:00,0.0,41.416666666666664,0.0,41.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75
2024-09-09 15:00:00+00:00,120.0,46.416666666666664,120.0,46.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,21.0,27.625
2024-09-09 16:00:00+00:00,0.0,46.416666666666664,0.0,46.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.625
2024-09-09 17:00:00+00:00,0.0,46.416666666666664,0.0,46.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.625
2024-09-09 18:00:00+00:00,0.0,46.416666666666664,0.0,46.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.625
2024-09-09 19:00:00+00:00,63.0,48.458333333333336,63.0,48.458333333333336,0.0,0.0,0.0,0.0,0.0,0.0,47.0,29.0
2024-09-09 20:00:00+00:00,0.0,47.416666666666664,0.0,47.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.541666666666668
2024-09-09 21:00:00+00:00,27.0,48.541666666666664,27.0,48.541666666666664,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.333333333333332
2024-09-09 22:00:00+00:00,123.0,51.416666666666664,123.0,51.416666666666664,0.0,0.0,0.0,0.0,0.0,0.0,69.0,30.958333333333332
2024-09-09 23:00:00+00:00,171.0,58.291666666666664,171.0,58.291666666666664,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.125
2024-09-10 00:00:00+00:00,0.0,34.041666666666664,0.0,34.041666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.291666666666668
2024-09-10 01:00:00+00:00,0.0,34.041666666666664,0.0,34.041666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.291666666666668
2024-09-10 02:00:00+00:00,0.0,34.041666666666664,0.0,34.041666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.291666666666668
2024-09-10 03:00:00+00:00,0.0,34.041666666666664,0.0,34.041666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.291666666666668
2024-09-10 04:00:00+00:00,0.0,34.041666666666664,0.0,34.041666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.291666666666668
2024-09-10 05:00:00+00:00,0.0,34.041666666666664,0.0,34.041666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.291666666666668
2024-09-10 06:00:00+00:00,37.0,30.75,37.0,30.75,0.0,0.0,0.0,0.0,0.0,0.0,32.0,16.25
2024-09-10 07:00:00+00:00,11.0,29.0,0.0,28.541666666666668,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.25
2024-09-10 08:00:00+00:00,0.0,29.0,0.0,28.541666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25
2024-09-10 09:00:00+00:00,0.0,29.0,0.0,28.541666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25
2024-09-10 10:00:00+00:00,0.0,27.958333333333332,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.416666666666666
2024-09-10 11:00:00+00:00,59.0,30.416666666666668,59.0,29.958333333333332,0.0,0.0,0.0,0.0,0.0,0.0,34.0,15.833333333333334
2024-09-10 12:00:00+00:00,26.0,31.5,26.0,31.041666666666668,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.166666666666668
2024-09-10 13:00:00+00:00,126.0,31.791666666666668,126.0,31.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.375
2024-09-10 14:00:00+00:00,100.0,35.958333333333336,100.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,47.0,20.333333333333332
2024-09-10 15:00:00+00:00,0.0,30.958333333333332,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.458333333333332
2024-09-10 16:00:00+00:00,4.0,31.125,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.458333333333332
2024-09-10 17:00:00+00:00,61.0,33.666666666666664,61.0,33.041666666666664,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.333333333333332
2024-09-10 18:00:00+00:00,0.0,33.666666666666664,0.0,33.041666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.333333333333332
2024-09-10 19:00:00+00:00,106.0,35.458333333333336,106.0,34.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,49.0,20.416666666666668
2024-09-10 20:00:00+00:00,157.0,42.0,157.0,41.375,0.0,0.0,0.0,0.0,0.0,0.0,113.0,25.125
2024-09-10 21:00:00+00:00,33.0,42.25,33.0,41.625,0.0,0.0,0.0,0.0,0.0,0.0,15.0,24.958333333333332
2024-09-10 22:00:00+00:00,56.0,39.458333333333336,56.0,38.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,31.0,23.375
2024-09-10 23:00:00+00:00,45.0,34.208333333333336,45.0,33.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,22.0,20.125
2024-09-11 00:00:00+00:00,0.0,34.208333333333336,0.0,33.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.125
2024-09-11 01:00:00+00:00,0.0,34.208333333333336,0.0,33.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.125
2024-09-11 02:00:00+00:00,0.0,34.208333333333336,0.0,33.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.125
2024-09-11 03:00:00+00:00,0.0,34.208333333333336,0.0,33.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.125
2024-09-11 04:00:00+00:00,0.0,34.208333333333336,0.0,33.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.125
2024-09-11 05:00:00+00:00,0.0,34.208333333333336,0.0,33.583333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.125
2024-09-11 06:00:00+00:00,0.0,32.666666666666664,0.0,32.041666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.791666666666668
2024-09-11 07:00:00+00:00,0.0,32.208333333333336,0.0,32.041666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.333333333333332
2024-09-11 08:00:00+00:00,15.0,32.833333333333336,0.0,32.041666666666664,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.958333333333332
2024-09-11 09:00:00+00:00,0.0,32.833333333333336,0.0,32.041666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.958333333333332
2024-09-11 10:00:00+00:00,0.0,32.833333333333336,0.0,32.041666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.958333333333332
2024-09-11 11:00:00+00:00,66.0,33.125,66.0,32.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,57.0,19.916666666666668
2024-09-11 12:00:00+00:00,0.0,32.041666666666664,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.583333333333332
2024-09-11 13:00:00+00:00,0.0,26.791666666666668,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.416666666666666
2024-09-11 14:00:00+00:00,0.0,22.625,0.0,21.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.458333333333334
2024-09-11 15:00:00+00:00,0.0,22.625,0.0,21.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.458333333333334
2024-09-11 16:00:00+00:00,0.0,22.458333333333332,0.0,21.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.458333333333334
2024-09-11 17:00:00+00:00,105.0,24.291666666666668,105.0,23.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,58.0,15.0
2024-09-11 18:00:00+00:00,71.0,27.25,71.0,26.625,0.0,0.0,0.0,0.0,0.0,0.0,55.0,17.291666666666668
2024-09-11 19:00:00+00:00,18.0,23.583333333333332,0.0,22.208333333333332,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.708333333333334
2024-09-11 20:00:00+00:00,10.0,17.458333333333332,6.0,15.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.25
2024-09-11 21:00:00+00:00,183.0,23.708333333333332,183.0,22.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,115.0,15.416666666666666
2024-09-11 22:00:00+00:00,331.0,35.166666666666664,331.0,33.625,0.0,0.0,0.0,0.0,0.0,0.0,231.0,23.75
2024-09-11 23:00:00+00:00,83.0,36.75,83.0,35.208333333333336,0.0,0.0,0.0,0.0,0.0,0.0,62.0,25.416666666666668
2024-09-12 00:00:00+00:00,40.0,38.416666666666664,40.0,36.875,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.5
2024-09-12 01:00:00+00:00,71.0,41.375,71.0,39.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,67.0,29.291666666666668
2024-09-12 02:00:00+00:00,19.0,42.166666666666664,19.0,40.625,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.625
2024-09-12 03:00:00+00:00,1.0,42.208333333333336,0.0,40.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.625
2024-09-12 04:00:00+00:00,12.0,42.708333333333336,0.0,40.625,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29.916666666666668
2024-09-12 05:00:00+00:00,12.0,43.208333333333336,12.0,41.125,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30.416666666666668
2024-09-12 06:00:00+00:00,56.0,45.541666666666664,56.0,43.458333333333336,0.0,0.0,0.0,0.0,0.0,0.0,40.0,32.083333333333336
2024-09-12 07:00:00+00:00,0.0,45.541666666666664,0.0,43.458333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.083333333333336
2024-09-12 08:00:00+00:00,0.0,44.916666666666664,0.0,43.458333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.458333333333332
2024-09-12 09:00:00+00:00,0.0,44.916666666666664,0.0,43.458333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.458333333333332
2024-09-12 10:00:00+00:00,69.0,47.791666666666664,69.0,46.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,53.0,33.666666666666664
2024-09-12 11:00:00+00:00,28.0,46.208333333333336,28.0,44.75,0.0,0.0,0.0,0.0,0.0,0.0,28.0,32.458333333333336
2024-09-12 12:00:00+00:00,83.0,49.666666666666664,83.0,48.208333333333336,0.0,0.0,0.0,0.0,0.0,0.0,51.0,34.583333333333336
2024-09-12 13:00:00+00:00,62.0,52.25,62.0,50.791666666666664,0.0,0.0,0.0,0.0,0.0,0.0,57.0,36.958333333333336
2024-09-12 14:00:00+00:00,13.0,52.791666666666664,13.0,51.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,13.0,37.5
2024-09-12 15:00:00+00:00,0.0,52.791666666666664,0.0,51.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5
2024-09-12 16:00:00+00:00,13.0,53.333333333333336,0.0,51.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,13.0,38.041666666666664
2024-09-12 17:00:00+00:00,0.0,48.958333333333336,0.0,46.958333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.625
2024-09-12 18:00:00+00:00,0.0,46.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336
2024-09-12 19:00:00+00:00,0.0,45.25,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.875
2024-09-12 20:00:00+00:00,0.0,44.833333333333336,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.625
2024-09-12 21:00:00+00:00,8.0,37.541666666666664,8.0,36.458333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.833333333333332
2024-09-12 22:00:00+00:00,63.0,26.375,63.0,25.291666666666668,0.0,0.0,0.0,0.0,0.0,0.0,58.0,20.625
2024-09-12 23:00:00+00:00,76.0,26.083333333333332,76.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,20.041666666666668
2024-09-13 00:00:00+00:00,10.0,24.833333333333332,10.0,23.75,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.375
2024-09-13 01:00:00+00:00,0.0,21.875,0.0,20.791666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.583333333333332
2024-09-13 02:00:00+00:00,0.0,21.083333333333332,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25
2024-09-13 03:00:00+00:00,0.0,21.041666666666668,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25
2024-09-13 04:00:00+00:00,0.0,20.541666666666668,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.958333333333334
2024-09-13 05:00:00+00:00,0.0,20.041666666666668,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.458333333333334
2024-09-13 06:00:00+00:00,0.0,17.708333333333332,0.0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.791666666666666
2024-09-13 07:00:00+00:00,0.0,17.708333333333332,0.0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.791666666666666
2024-09-13 08:00:00+00:00,0.0,17.708333333333332,0.0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.791666666666666
2024-09-13 09:00:00+00:00,0.0,17.708333333333332,0.0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.791666666666666
2024-09-13 10:00:00+00:00,0.0,14.833333333333334,0.0,14.291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.583333333333334
2024-09-13 11:00:00+00:00,0.0,13.666666666666666,0.0,13.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.416666666666666
2024-09-13 12:00:00+00:00,0.0,10.208333333333334,0.0,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.291666666666666
2024-09-13 13:00:00+00:00,0.0,7.625,0.0,7.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.916666666666667
2024-09-13 14:00:00+00:00,0.0,7.083333333333333,0.0,6.541666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.375
2024-09-13 15:00:00+00:00,0.0,7.083333333333333,0.0,6.541666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.375
