end_time,ms_played,track_name,artist_name,album_name,url,start_time
2023-11-12 00:03:12+00:00,343066,Yeh Hum Aa Gaye Hain Kahaan,Madan Mohan,Veer - Zaara,spotify:track:7sSYkaAXRgnzoQYrGgrvlX,2023-11-11 23:57:30
2023-11-12 00:04:24+00:00,71083,Do Pal,Madan Mohan,Veer - Zaara,spotify:track:7fyIuR4aaWb6iltlAoSkxF,2023-11-12 00:03:12
2023-11-12 00:04:27+00:00,3610,Kyon Hawa,Madan Mohan,Veer - Zaara,spotify:track:2cNeEQhITgmjkk5SHd5IXY,2023-11-12 00:04:24
2023-11-12 00:04:31+00:00,3960,Hum To Bhai Jaise Hain,Madan Mohan,Veer - Zaara,spotify:track:1eR6d1EuujPXYHXEKgK6VU,2023-11-12 00:04:28
2023-11-12 00:04:33+00:00,1510,Aaya Tere Dar Par,Madan Mohan,Veer - Zaara,spotify:track:7d5Sk1Omu1qfyOPnlPO9d1,2023-11-12 00:04:32
2023-11-12 00:04:34+00:00,790,Lodi,Madan Mohan,Veer - Zaara,spotify:track:5xoZAi6EnVLl94L1OxJtqE,2023-11-12 00:04:34
2023-11-12 00:04:37+00:00,1500,Tum Paas Aa Rahe Ho,Madan Mohan,Veer - Zaara,spotify:track:4xxI0wbCGoJVjnLGDIucn6,2023-11-12 00:04:35
2023-11-12 00:04:38+00:00,630,Jaane Kyon,Madan Mohan,Veer - Zaara,spotify:track:2UWIOwIxG63aqXK1TDiWVr,2023-11-12 00:04:37
2023-11-12 00:04:39+00:00,810,Woh Lamhe Woh Baatein,Atif Aslam,Zeher,spotify:track:5fwRhPXAvGgzUxW62ZCvEg,2023-11-12 00:04:39
2023-11-12 00:04:40+00:00,150,Lodi,Madan Mohan,Veer - Zaara,spotify:track:5xoZAi6EnVLl94L1OxJtqE,2023-11-12 00:04:40
2023-11-12 00:04:40+00:00,160,Hum To Bhai Jaise Hain,Madan Mohan,Veer - Zaara,spotify:track:1eR6d1EuujPXYHXEKgK6VU,2023-11-12 00:04:41
2023-11-12 00:04:40+00:00,180,Tum Paas Aa Rahe Ho,Madan Mohan,Veer - Zaara,spotify:track:4xxI0wbCGoJVjnLGDIucn6,2023-11-12 00:04:40
2023-11-12 00:04:40+00:00,180,Jaane Kyon,Madan Mohan,Veer - Zaara,spotify:track:2UWIOwIxG63aqXK1TDiWVr,2023-11-12 00:04:40
2023-11-12 00:04:40+00:00,190,Aaya Tere Dar Par,Madan Mohan,Veer - Zaara,spotify:track:7d5Sk1Omu1qfyOPnlPO9d1,2023-11-12 00:04:40
2023-11-12 00:04:41+00:00,120,Yeh Hum Aa Gaye Hain Kahaan,Madan Mohan,Veer - Zaara,spotify:track:7sSYkaAXRgnzoQYrGgrvlX,2023-11-12 00:04:41
2023-11-12 00:04:41+00:00,0,Main Yahaan Hoon,Madan Mohan,Veer - Zaara,spotify:track:3OAFzjwWionh8OfM4kgf2R,2023-11-12 00:04:41
2023-11-12 00:04:41+00:00,0,Aisa Des Hai Mera,Madan Mohan,Veer - Zaara,spotify:track:4M7pu2MwyGysZM4deGXueq,2023-11-12 00:04:41
2023-11-12 00:04:41+00:00,180,Kyon Hawa,Madan Mohan,Veer - Zaara,spotify:track:2cNeEQhITgmjkk5SHd5IXY,2023-11-12 00:04:41
2023-11-12 00:04:41+00:00,170,Do Pal,Madan Mohan,Veer - Zaara,spotify:track:7fyIuR4aaWb6iltlAoSkxF,2023-11-12 00:04:41
2023-11-12 00:10:12+00:00,331726,Tere Liye,Madan Mohan,Veer - Zaara,spotify:track:3i11e2jzUtO3jChiFl3v9x,2023-11-12 00:04:42
2023-11-12 00:15:08+00:00,295157,Main Yahaan Hoon,Madan Mohan,Veer - Zaara,spotify:track:3OAFzjwWionh8OfM4kgf2R,2023-11-12 00:10:13
2023-11-12 00:22:16+00:00,427781,Aisa Des Hai Mera,Madan Mohan,Veer - Zaara,spotify:track:4M7pu2MwyGysZM4deGXueq,2023-11-12 00:15:08
2023-11-12 00:22:49+00:00,33154,Yeh Hum Aa Gaye Hain Kahaan,Madan Mohan,Veer - Zaara,spotify:track:7sSYkaAXRgnzoQYrGgrvlX,2023-11-12 00:22:15
2023-11-12 01:42:04+00:00,72490,Yeh Hum Aa Gaye Hain Kahaan,Madan Mohan,Veer - Zaara,spotify:track:7sSYkaAXRgnzoQYrGgrvlX,2023-11-12 01:40:47
2023-11-12 01:42:57+00:00,52340,Do Pal,Madan Mohan,Veer - Zaara,spotify:track:7fyIuR4aaWb6iltlAoSkxF,2023-11-12 01:42:05
2023-11-12 01:48:48+00:00,353106,"Jaane Jaan Dhoondata - From ""Jawani Diwani""",Kishore Kumar,Timeless Kishore,spotify:track:6Fdg2TXeZes5rSYYfrJ1hV,2023-11-12 01:42:57
2023-11-12 01:53:06+00:00,256163,"Dilbar Mere - From ""Satte Pe Satta""",Kishore Kumar,Audiobiography - Kishore Kumar,spotify:track:03GR8YoEsu0qPUGC13X8C1,2023-11-12 01:48:50
2023-11-13 19:37:49+00:00,248760,Tere Liye,Madan Mohan,Veer - Zaara,spotify:track:3i11e2jzUtO3jChiFl3v9x,2023-11-13 18:46:30
2023-11-13 19:42:57+00:00,246131,Socha Hai,Farhan Akhtar,Rock On,spotify:track:7IjnfuMNfdrAXbefurdIIR,2023-11-13 19:37:50
2023-11-13 19:46:15+00:00,196608,Aisa Des Hai Mera,Madan Mohan,Veer - Zaara,spotify:track:4M7pu2MwyGysZM4deGXueq,2023-11-13 19:42:57
2023-11-13 20:51:39+00:00,177026,Aisa Des Hai Mera,Madan Mohan,Veer - Zaara,spotify:track:4M7pu2MwyGysZM4deGXueq,
2023-11-13 20:54:49+00:00,187749,Pichle Saat Dinon Mein (Album Version),Farhan Akhtar,Rock On,spotify:track:1QQqHS80CpR8tA2lR8O65y,
2023-11-13 20:58:18+00:00,207031,Rock On!!,Farhan Akhtar,Rock On,spotify:track:6fABlNfAOylt7ZxfX8K1XL,
2023-11-13 21:01:53+00:00,214734,Ye Tumhari Meri Baatein,Dominique,Rock On,spotify:track:1xaj4bm3GMthtoZHUfepl1,
2023-11-13 21:01:55+00:00,915,Zehreelay,Suraj Jagan,Rock On,spotify:track:2QDTZUphD5Gc3cuIpVFcDy,
2023-11-13 21:01:58+00:00,1155,Tum Ho Toh,Farhan Akhtar,Rock On,spotify:track:2uy15favOgEOtS8wjAD9B1,
2023-11-13 21:08:27+00:00,387218,Sinbad The Sailor,Farhan Akhtar,Rock On,spotify:track:03VTytguq5MS6e3x03y5i1,
2023-11-13 21:08:58+00:00,30031,Pichle Saat Dinon Mein (Live Version),Farhan Akhtar,Rock On,spotify:track:63ideCSFf24cQzGdgg4kjG,
2023-11-13 21:11:04+00:00,48021,Pichle Saat Dinon Mein (Live Version),Farhan Akhtar,Rock On,spotify:track:63ideCSFf24cQzGdgg4kjG,2023-11-13 21:10:03
2023-11-13 21:11:05+00:00,1312,Phir Dekhiye,Caralisa Monteiro,Rock On,spotify:track:6Cqr4I6WRvM8A8AYV6ES3Y,2023-11-13 21:11:04
2023-11-13 21:11:15+00:00,8287,Sajde,Shankar-Ehsaan-Loy,Kill Dil,spotify:track:7kiZ6Zf66oX6yMovt3gC1a,2023-11-13 21:11:06
2023-11-13 21:11:17+00:00,2442,Tujh Mein Rab Dikhta Hai - LoFi Mix,Salim–Sulaiman,Tujh Mein Rab Dikhta Hai - LoFi Mix,spotify:track:3vYk2VXjV8WFqadqzp1gtF,2023-11-13 21:11:15
2023-11-13 21:11:18+00:00,1781,Dil Mera Churaya Kyun,Kumar Sanu,Akele Hum Akele Tum,spotify:track:4OvdhTOjq75CvPO6O7AWRw,2023-11-13 21:11:17
2023-11-13 21:11:19+00:00,1056,Zehnaseeb,Vishal-Shekhar,Hasee Toh Phasee (Original Motion Picture Soundtrack),spotify:track:3xF15SqY32Mno3UUMBirhU,2023-11-13 21:11:19
2023-11-13 21:11:20+00:00,906,"Guzarish (From ""Ghajini"")",Javed Ali,Teri Jhalak Asharfi Javed Ali Hits,spotify:track:0kWWPtEWjmQVEu4V0esXJ8,2023-11-13 21:11:20
2023-11-13 21:15:20+00:00,240723,Bhula Dena,Mustafa Zahid,Aashiqui 2,spotify:track:0WNCYgCd33LnBnw22WFuq8,2023-11-13 21:11:21
2023-11-13 21:20:41+00:00,320417,Challa,A.R. Rahman,Jab Tak Hai Jaan,spotify:track:6wXPV6dNRAhFavrRaCdMXT,2023-11-13 21:15:21
2023-11-13 21:24:21+00:00,218836,Kabhi Kabhi Aditi,Rashid Ali,Jaane Tu... Ya Jaane Na,spotify:track:3APdIdF8H0jsxSuGOqXedS,2023-11-13 21:20:42
2023-11-13 21:27:45+00:00,202919,Sooraj Ki Baahon Mein,Dominique Cerejo,Zindagi Na Milegi Dobara,spotify:track:723xQva0yBF7M6K3nDAG8R,2023-11-13 21:24:21
2023-11-13 21:31:41+00:00,236160,Kya Karoon?,Shankar-Ehsaan-Loy,Wake Up Sid (Original Motion Picture Soundtrack),spotify:track:4Yp8zw7b35bheMVTp39o5O,2023-11-13 21:27:45
2023-11-13 21:33:59+00:00,136331,Atrangi Yaari,Rochak Kohli,Atrangi Yaari,spotify:track:7oVKUnaAGVgvGRGs0TQsbx,2023-11-13 21:31:41
2023-11-13 21:38:58+00:00,300719,"Mere Nishaan (From ""Oh My God"")",Kailash Kher,Best Of Kailash Kher,spotify:track:7y2LdSannuZhlHK3eTOyly,2023-11-13 21:33:59
2023-11-13 21:43:35+00:00,276715,Aye Udi Udi Udi,A.R. Rahman,Saathiya,spotify:track:6K0Ea7pq2trf6SwsfEKkOp,2023-11-13 21:38:59
2023-11-13 21:49:00+00:00,322899,Moh Moh Ke Dhaage (Male),Anu Malik,Dum Laga Ke Haisha,spotify:track:189DQylImZ1hGZaIpAQUzx,2023-11-13 21:43:36
2023-11-13 21:50:24+00:00,84613,Toh Zinda Ho Tum,Farhan Akhtar,Zindagi Na Milegi Dobara,spotify:track:3fBi5KGDNeYomxbttVOUQT,2023-11-13 21:49:00
2023-11-13 21:50:26+00:00,209,Zinda,Shankar-Ehsaan-Loy,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),spotify:track:7vZz8oJ5qAqB9MghufRK5k,2023-11-13 21:50:25
2023-11-13 21:50:27+00:00,768,Manchala,Vishal-Shekhar,Hasee Toh Phasee (Original Motion Picture Soundtrack),spotify:track:3zAXHUL5YcYOA41rruvjy4,2023-11-13 21:50:27
2023-11-13 21:50:29+00:00,1301,"Wafa Ne Bewafai (From ""Teraa Surroor"")",Arijit Singh,Arijit Singh Broken Strings,spotify:track:0KCELNf5it4kL3LGwR80cj,2023-11-13 21:50:27
2023-11-13 21:56:11+00:00,343066,Yeh Hum Aa Gaye Hain Kahaan,Madan Mohan,Veer - Zaara,spotify:track:7sSYkaAXRgnzoQYrGgrvlX,2023-11-13 21:50:29
2023-11-13 23:56:06+00:00,11204,Jhanjharia - Male Version,Abhijeet,Krishna - Original Motion Picture Soundtrack,spotify:track:7v6kXbTvpHbhq5LHruy0xV,2023-11-13 21:56:11
2023-11-13 23:56:09+00:00,2933,Nazar Laaye - Reprise,A.R. Rahman,Raanjhanaa (Original Motion Picture Soundtrack),spotify:track:3h44S4bynHkbKVP2mogqdX,2023-11-13 23:56:07
2023-11-13 23:56:11+00:00,1226,Dil Aakhir Tu Kyun Rota Hai,Farhan Akhtar,Zindagi Na Milegi Dobara,spotify:track:46bUtsNP0dxfcW1opo45VU,2023-11-13 23:56:10
2023-11-13 23:56:12+00:00,1216,Ek Main Aur Ekk Tu,Benny Dayal,Ek Main Aur Ekk Tu,spotify:track:4UDFr3P1lRS6seQfmzCjz7,2023-11-13 23:56:11
2023-11-13 23:56:14+00:00,1365,O Sanam,Lucky Ali,Sunoh,spotify:track:5oYRr51VatOtkFeEOursuZ,2023-11-13 23:56:12
2023-11-13 23:56:15+00:00,1749,Wake Up Sid!,Shankar-Ehsaan-Loy,Wake Up Sid (Original Motion Picture Soundtrack),spotify:track:4BJI0anpEdv4uUw3fUXYpr,2023-11-13 23:56:14
2023-11-13 23:56:25+00:00,9610,Madhubala,Sohail Sen,Mere Brother Ki Dulhan,spotify:track:44OZwf1pS0nnoPJEz2pqAX,2023-11-13 23:56:16
2023-11-13 23:56:28+00:00,2080,Tera Hi Rahun,Gajendra Verma,Tera Hi Rahun,spotify:track:3kK3mhICgeJmANUIrCGNLb,2023-11-13 23:56:26
2023-11-13 23:56:29+00:00,1397,Roobaroo,A.R. Rahman,Rang De Basanti (Original Motion Picture Soundtrack),spotify:track:3vqJY3pVELLIxqXXyI08yr,2023-11-13 23:56:28
2023-11-13 23:56:30+00:00,1077,Aisi Gehraiyaan Aisi Tanhaiyaan,Farhan Akhtar,Zindagi Na Milegi Dobara,spotify:track:2lzP5CLvqGvpz1zNJukSgD,2023-11-13 23:56:29
2023-11-13 23:56:31+00:00,981,Hey Ya !,Clinton Cerejo,Karthik Calling Karthik,spotify:track:1qTh7hzjd361hjuzeaMFWK,2023-11-13 23:56:30
2023-11-13 23:56:32+00:00,821,Tere Binaa,Mustafa Zahid,Heropanti,spotify:track:1DsQyEshUaan0BBb7fUQHr,2023-11-13 23:56:32
2023-11-14 00:02:13+00:00,341322,Mitwa,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),spotify:track:4BTPzhEsyW3blWcxcuhLM0,2023-11-13 23:56:32
2023-11-14 00:02:39+00:00,25516,Kisi Disco Mein Jaaye,Alka Yagnik,Bade Miyan Chote Miyan - Original Motion Picture Soundtrack,spotify:track:11uSCFBn6ng3O1LZNbIIwq,2023-11-14 00:02:13
2023-11-14 00:02:41+00:00,1407,Bavra Mann,Swanand Kirkire,Hazaaron Khwaishein Aisi,spotify:track:6v6MAvQpRUS0dRPZQiMHPv,2023-11-14 00:02:40
2023-11-14 00:03:43+00:00,62101,Heer,A.R. Rahman,Jab Tak Hai Jaan,spotify:track:1CapGmE3jqZpEATdujksnX,2023-11-14 00:02:42
2023-11-14 00:07:33+00:00,229575,Senorita,Farhan Akhtar,Zindagi Na Milegi Dobara,spotify:track:3TAhWtQnpoL5Vl9VQPl9fU,2023-11-14 00:03:44
2023-11-14 00:10:21+00:00,168240,Genda Phool,Rekha Bhardwaj,Delhi-6,spotify:track:15Vuw407y6UWIPUfGrpJ1e,2023-11-14 00:07:33
2023-11-14 00:10:27+00:00,3882,Ishq Di Baajiyaan,Shankar-Ehsaan-Loy,Soorma,spotify:track:6gHVMInOPMsA4ujf0nWHSt,2023-11-14 00:10:22
2023-11-14 00:14:21+00:00,234858,Nazrein Milaana Nazrein Churaana,Benny Dayal,Jaane Tu... Ya Jaane Na,spotify:track:3wnahgmj1q8YvjkoXTLG8c,2023-11-14 00:10:27
2023-11-14 00:14:34+00:00,12257,Dil-e-Nadaan,Kavita Seth,A Suitable Boy,spotify:track:7vbwRFf4lcGq2SFNRbly3c,2023-11-14 00:14:21
2023-11-14 00:14:37+00:00,2784,Adhoore,Vishal Dadlani,Break Ke Baad,spotify:track:298atiKYvG84VfbXNbZiX5,2023-11-14 00:14:35
2023-11-14 00:14:42+00:00,4576,"Jaane Kyun (From ""Dostana"")",Vishal-Shekhar,Musical Bond: Vishal Shekhar & Anvita Dutt,spotify:track:3MNYXalwzhzSY3APoec6Nn,2023-11-14 00:14:38
2023-11-14 00:14:49+00:00,7263,Raat Ka Nasha,Anu Malik,Asoka (Original Motion Picture Soundtrack),spotify:track:4gjFNGQ0BodNqiOAOAOMSW,2023-11-14 00:14:42
2023-11-14 00:15:40+00:00,50048,Slow Motion Angreza,Shankar-Ehsaan-Loy,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),spotify:track:0JX7Es2j556FwtR6YqMKzP,2023-11-14 00:14:50
2023-11-14 00:18:27+00:00,167637,Locha-E-Ulfat,Benny Dayal,2 States,spotify:track:3V3QbgrOZKtFv5MXzAAdZr,2023-11-14 00:15:40
2023-11-14 00:18:37+00:00,9215,"Chaandaniya (From ""2 States"")",Mohan Kannan,Pen Down With Amitabh Bhattacharya,spotify:track:7FsbfCdgaITFyfA51iur79,2023-11-14 00:18:28
2023-11-14 00:22:29+00:00,233026,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,2023-11-14 00:18:37
2023-11-14 00:26:42+00:00,27910,Aye Khuda,Salim Merchant,Paathshaala,spotify:track:1vgVsR5rkXGP4NmUcoroJH,2023-11-14 00:22:29
2023-11-14 00:27:45+00:00,42782,Gale Lag Ja - Version 2,Javed Ali,De Dana Dan,spotify:track:2HWOWnLbaNZBhTJPTQkLy9,2023-11-14 00:26:43
2023-11-14 00:28:48+00:00,63600,Gale Lag Ja - Version 2,Javed Ali,De Dana Dan,spotify:track:2HWOWnLbaNZBhTJPTQkLy9,2023-11-14 00:27:39
2023-11-14 00:28:50+00:00,820,Maai Re,Javed Ali,Maai Re,spotify:track:3HGJB76L7lcuSLJ7NX41fL,2023-11-14 00:28:49
2023-11-14 00:28:51+00:00,800,Chupana Bhi Nahi Aata - Recreated Version,Stebin Ben,Chupana Bhi Nahi Aata,spotify:track:5vX8Lsju18s8HnFNRSlwmj,2023-11-14 00:28:51
2023-11-14 00:29:03+00:00,1060,Tum Tak - Lofi Flip,Deepanshu Ruhela,Tum Tak,spotify:track:4DvAqLQNC0kW3XT2EE69cY,2023-11-14 00:29:03
2023-11-14 00:29:03+00:00,11550,Jashn-E-Bahaaraa,A.R. Rahman,Jodhaa Akbar,spotify:track:1O5mTSQa0sCce9ghhDqIZl,2023-11-14 00:28:52
2023-11-14 00:29:05+00:00,840,Naino Ki To Baat Naina Jane Hai pt.2,Stuti Jaiswal,Naino Ki To Baat Naina Jane Hai cover version,spotify:track:0uDmx4rPDHnX4W30oIHFvt,2023-11-14 00:29:04
2023-11-14 00:29:07+00:00,1940,Alfaazo Ki Jarurat Hi Nahi,Javed Ali,Alfaazo Ki Jarurat Hi Nahi,spotify:track:06GIlcGGWt4tnNGOcb69JI,2023-11-14 00:29:06
2023-11-14 00:29:15+00:00,6770,Sooraj Ki Baahon Mein,Dominique Cerejo,Zindagi Na Milegi Dobara,spotify:track:723xQva0yBF7M6K3nDAG8R,2023-11-14 00:29:08
2023-11-14 00:29:16+00:00,1690,Jiye Toh Jiye Kaise 2.0,Stebin Ben,Jiye Toh Jiye Kaise 2.0,spotify:track:5wi8UMMGlsKoBxXmbBFsF6,2023-11-14 00:29:15
2023-11-14 00:29:17+00:00,600,Tum Tak,A.R. Rahman,Raanjhanaa (Original Motion Picture Soundtrack),spotify:track:1wnozUBSe7OMpmZiTPJC5j,2023-11-14 00:29:17
2023-11-14 00:33:12+00:00,236160,Kya Karoon?,Shankar-Ehsaan-Loy,Wake Up Sid (Original Motion Picture Soundtrack),spotify:track:4Yp8zw7b35bheMVTp39o5O,2023-11-14 00:29:18
2023-11-14 00:36:52+00:00,219184,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,2023-11-14 00:33:13
2023-11-14 00:39:57+00:00,184444,Dil Tod Ke,Manan Bhardwaj,Dil Tod Ke,spotify:track:5j0djbgoEhOeGTXw6OaBjo,2023-11-14 00:36:53
2023-11-14 00:41:42+00:00,103881,Manzoore Nazar,Neeraj Shridhar,Manzoore Nazar,spotify:track:10IozcGjniCaFST5sHeVH5,2023-11-14 00:39:58
2023-11-14 00:41:45+00:00,2600,Yaar Ki Mehfil,Stebin Ben,Yaar Ki Mehfil,spotify:track:3seZZBHrmSheoqD7IbmS4Z,2023-11-14 00:41:43
2023-11-14 00:41:48+00:00,2290,Jab Tak Hai Jaan,A.R. Rahman,Jab Tak Hai Jaan,spotify:track:3hkTxZwWUSh4DvIZLhAOxn,2023-11-14 00:41:46
2023-11-14 00:44:13+00:00,145590,Tum Mile - Lofi Flip,Javed Ali,Tum Mile,spotify:track:7zn6dGQStFkVCOJUdTt2HL,2023-11-14 00:41:48
2023-11-14 00:44:16+00:00,2950,Labb Par Aaye,Shankar-Ehsaan-Loy,Bandish Bandits,spotify:track:1H31HxfIHETvrQ02nWpsLO,2023-11-14 00:44:14
2023-11-14 00:44:18+00:00,2050,Khuda,Manan Bhardwaj,Khuda,spotify:track:7FDynKp4tAOdiCaN8coQ8w,2023-11-14 00:44:17
2023-11-14 00:44:24+00:00,4670,Aaj Phir,Shrey Singhal,Aaj Phir,spotify:track:2Sw1TG2ZgeHwSU5hL0YH4Z,2023-11-14 00:44:19
2023-11-14 00:44:30+00:00,5180,Juda Kar Diya,Stebin Ben,Juda Kar Diya,spotify:track:1bPuPcvaCckK2Vw2389epm,2023-11-14 00:44:24
2023-11-14 00:44:35+00:00,5830,Heeriye Diljaaniye,Javed Ali,Heeriye Diljaaniye,spotify:track:7JdiSinNncshfk9sgdf3B1,2023-11-14 00:44:30
2023-11-14 00:44:40+00:00,4560,Tu Hi Haqeeqat - Lofi Flip,Deepanshu Ruhela,Tu Hi Haqeeqat,spotify:track:7LLN5ocKjwYY1bORb9Ae7m,2023-11-14 00:44:36
2023-11-14 00:48:31+00:00,231240,Wake Up Sid!,Shankar-Ehsaan-Loy,Wake Up Sid (Original Motion Picture Soundtrack),spotify:track:4BJI0anpEdv4uUw3fUXYpr,2023-11-14 00:44:40
2023-11-14 00:48:40+00:00,7908,Jeene Bhi De,Yasser Desai,Jeene Bhi De,spotify:track:3Rgo0Ue6aygE13kthtZb25,2023-11-14 00:48:32
2023-11-14 00:48:43+00:00,2370,Jashn-e-Ishqa,Sohail Sen,Gunday,spotify:track:4MJBN7CfGnOY5GZ76LGbgd,2023-11-14 00:48:41
2023-11-14 00:48:45+00:00,2500,Sun Sonio,Tarun Panchal,Sun Sonio,spotify:track:79wwfbpaHXsEqDi24Khayw,2023-11-14 00:48:43
2023-11-14 00:48:47+00:00,1710,Aankh Hai Bhari Bhari Aur Tum 2.0,Rahul Vaidya,Aankh Hai Bhari Bhari Aur Tum 2.0,spotify:track:7IJxDbWdAAkB4sojcKqZv3,2023-11-14 00:48:46
2023-11-14 00:48:50+00:00,2140,"Naina Lade (From ""Dabangg 3"")",Javed Ali,"Naina Lade (From ""Dabangg 3"")",spotify:track:5YHEjmGmxm1vxYmgWo3y33,2023-11-14 00:48:48
2023-11-14 00:56:51+00:00,482586,Kajra Re,Shankar-Ehsaan-Loy,Bunty Aur Babli,spotify:track:72HdutlIHBZJ7WT1xVAAZT,2023-11-14 00:48:50
2023-11-14 00:58:42+00:00,92533,Rangdaari,Arijit Singh,Lucknow Central,spotify:track:0Oe9biLzPfuWEctt5Olg4D,2023-11-14 00:56:52
2023-11-14 00:58:58+00:00,15480,"Khamoshiyan (From ""Khamoshiyan"") - Unplugged",Jeet Gannguli,Musical Bond: Jeet Gannguli & Arijit Singh,spotify:track:304g4Jw3TqQ760rP5dfT9I,2023-11-14 00:58:43
2023-11-14 00:59:13+00:00,15250,Piya Re Piya,Yasser Desai,Piya Re Piya,spotify:track:1ZAqYLDGyvHfFZDc3kX12V,2023-11-14 00:58:59
2023-11-14 01:54:32+00:00,83270,Khalasi | Coke Studio Bharat,Aditya Gadhvi,Khalasi | Coke Studio Bharat,spotify:track:5LSAafg2oH9YPgf3EG17iw,2023-11-14 00:59:14
2023-11-14 19:30:19+00:00,174916,Khalasi | Coke Studio Bharat,Aditya Gadhvi,Khalasi | Coke Studio Bharat,spotify:track:5LSAafg2oH9YPgf3EG17iw,2023-11-14 01:10:18
2023-11-14 19:30:58+00:00,36796,Moti Veraana (From Songs of Faith),Amit Trivedi,Moti Veraana (From Songs of Faith),spotify:track:6qhTVtHIsK8WVf7biagk7O,2023-11-14 19:30:20
2023-11-14 19:31:01+00:00,3413,Khamma Mara Nandji Na Lal,Aditya Gadhvi,Amber Gaje,spotify:track:4jVSoLPH3Bzn3IOSO3QNt1,2023-11-14 19:30:58
2023-11-14 19:35:07+00:00,246131,Socha Hai,Farhan Akhtar,Rock On,spotify:track:7IjnfuMNfdrAXbefurdIIR,2023-11-14 19:31:02
2023-11-14 19:38:15+00:00,187942,Pichle Saat Dinon Mein (Album Version),Farhan Akhtar,Rock On,spotify:track:1QQqHS80CpR8tA2lR8O65y,2023-11-14 19:35:07
2023-11-14 19:42:07+00:00,231819,Rock On!!,Farhan Akhtar,Rock On,spotify:track:6fABlNfAOylt7ZxfX8K1XL,2023-11-14 19:38:15
2023-11-14 19:42:27+00:00,19333,Ye Tumhari Meri Baatein,Dominique,Rock On,spotify:track:1xaj4bm3GMthtoZHUfepl1,2023-11-14 19:42:07
2023-11-14 19:42:36+00:00,9578,Zehreelay,Suraj Jagan,Rock On,spotify:track:2QDTZUphD5Gc3cuIpVFcDy,2023-11-14 19:42:27
2023-11-14 19:42:38+00:00,1962,Tum Ho Toh,Farhan Akhtar,Rock On,spotify:track:2uy15favOgEOtS8wjAD9B1,2023-11-14 19:42:37
2023-11-14 19:42:42+00:00,3743,Sinbad The Sailor,Farhan Akhtar,Rock On,spotify:track:03VTytguq5MS6e3x03y5i1,2023-11-14 19:42:39
2023-11-14 19:42:44+00:00,1845,Pichle Saat Dinon Mein (Live Version),Farhan Akhtar,Rock On,spotify:track:63ideCSFf24cQzGdgg4kjG,2023-11-14 19:42:43
2023-11-14 19:42:47+00:00,2122,Phir Dekhiye,Caralisa Monteiro,Rock On,spotify:track:6Cqr4I6WRvM8A8AYV6ES3Y,2023-11-14 19:42:45
2023-11-14 19:42:54+00:00,7541,Sajde,Shankar-Ehsaan-Loy,Kill Dil,spotify:track:7kiZ6Zf66oX6yMovt3gC1a,2023-11-14 19:42:47
2023-11-14 19:42:58+00:00,3893,Bhula Dunga,Darshan Raval,Bhula Dunga,spotify:track:7pmY8QjqZP8GRV6qBRpheu,2023-11-14 19:42:55
2023-11-14 19:43:00+00:00,1888,Zehnaseeb,Vishal-Shekhar,Hasee Toh Phasee (Original Motion Picture Soundtrack),spotify:track:3xF15SqY32Mno3UUMBirhU,2023-11-14 19:42:59
2023-11-14 19:48:42+00:00,343066,Yeh Hum Aa Gaye Hain Kahaan,Madan Mohan,Veer - Zaara,spotify:track:7sSYkaAXRgnzoQYrGgrvlX,2023-11-14 19:43:01
2023-11-14 19:48:48+00:00,4636,Toh Zinda Ho Tum,Farhan Akhtar,Zindagi Na Milegi Dobara,spotify:track:3fBi5KGDNeYomxbttVOUQT,2023-11-14 19:48:43
2023-11-14 19:48:51+00:00,2751,Challa,A.R. Rahman,Jab Tak Hai Jaan,spotify:track:6wXPV6dNRAhFavrRaCdMXT,2023-11-14 19:48:49
2023-11-14 19:51:55+00:00,183882,Tere Naina,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),spotify:track:3hoXhwP0ub9LdSJV4olDIc,2023-11-14 19:48:52
2023-11-14 19:51:59+00:00,3189,Pehli Si Muhabbat (Original Motion Picture Soundtrack),Ali Zafar,Pehli Si Muhabbat (Original Motion Picture Soundtrack),spotify:track:6okXGyZjrasNITqJbkgcEa,2023-11-14 19:51:56
2023-11-14 19:52:09+00:00,9258,Jhanjharia - Male Version,Abhijeet,Krishna - Original Motion Picture Soundtrack,spotify:track:7v6kXbTvpHbhq5LHruy0xV,2023-11-14 19:51:59
2023-11-14 19:52:10+00:00,1632,Atrangi Yaari,Rochak Kohli,Atrangi Yaari,spotify:track:7oVKUnaAGVgvGRGs0TQsbx,2023-11-14 19:52:09
2023-11-14 19:52:12+00:00,1258,Sooraj Ki Baahon Mein,Dominique Cerejo,Zindagi Na Milegi Dobara,spotify:track:723xQva0yBF7M6K3nDAG8R,2023-11-14 19:52:11
