end_time,ms_played,track_name,artist_name,album_name,url
2023-12-25 22:10:00,268712,Dard - E - Disco,Sukhwinder Singh,Om Shanti Om,spotify:track:2GTasAZimpxzNgE7aXFifI
2023-12-25 22:20:00,267455,Khwab Dekhe Sexy Lady,Pritam,Race - Original Motion Picture Soundtrack,spotify:track:7GE3LwWzboPaTN0TlDcPs1
2023-12-25 22:30:00,234880,Tauba Tumhare Ishare,Abhijeet,Chalte Chalte,spotify:track:6kzj1MWS5tFsoOZUz4c8Hc
2023-12-25 22:40:00,88890,Mujhse Shaadi Karogi,Sonu Nigam,Mujhse Shaadi Karogi,spotify:track:6E6UhpF6vV6Cu1VFbrlVM2
2023-12-25 22:50:00,1840,Barso Re,A.R. Rahman,Guru (Original Motion Picture Soundtrack),spotify:track:32DWojMZeZebVrfBkhAkKy
2023-12-25 23:00:00,260426,Dil Ne Yeh Kaha Hain Dil Se,Udit Narayan,Dhadkan,spotify:track:1Q9ME2mhsXqwtMszjrSl39
2023-12-25 23:10:00,295157,Main Yahaan Hoon,Madan Mohan,Veer - Zaara,spotify:track:3OAFzjwWionh8OfM4kgf2R
2023-12-25 23:20:00,60448,Salaam-E-Ishq,Sonu Nigam,Salaam-E-Ishq,spotify:track:3oIWJujQwLjGBG8kZGnJkg
2023-12-26 07:20:00,9210,Salaam-E-Ishq,Sonu Nigam,Salaam-E-Ishq,spotify:track:3oIWJujQwLjGBG8kZGnJkg
2023-12-26 16:00:00,343786,Tum Mile,Pritam,Tum Mile (Original Motion Picture Soundtrack),spotify:track:1EjxJHY9A6LMOlvyZdwDly
2023-12-26 16:10:00,167092,Ajj Din Chadheya,Rahat Fateh Ali Khan,Love Aaj Kal (Original Motion Picture Soundtrack),spotify:track:4NmWv6PEGEAmorN5UN9fRo
2023-12-26 16:30:00,268712,Dard - E - Disco,Sukhwinder Singh,Om Shanti Om,spotify:track:2GTasAZimpxzNgE7aXFifI
2023-12-26 16:40:00,3672,Mere Haath Mein,Jatin-Lalit,Fanaa,spotify:track:6oUK2k9OJ0WvmVveyauFB7
2023-12-26 16:50:00,910,Beete Lamhein,KK,The Train,spotify:track:0zQa7QXLpUZfrrsWbgDZll
2023-12-26 17:00:00,298271,Beete Lamhein,KK,The Train,spotify:track:0zQa7QXLpUZfrrsWbgDZll
2023-12-26 17:10:00,245140,Gela Gela Gela,Adnan Sami,Aitraaz - Original Motion Picture Soundtrack,spotify:track:6vwGvxyf8MheLLPUjktu14
2023-12-26 17:20:00,63297,Jeene Ke Hain Chaar Din,Sonu Nigam,Mujhse Shaadi Karogi,spotify:track:4UJih0aZ8YcQm4CIErba45
2023-12-26 21:30:00,276320,Gela Gela Gela,Adnan Sami,Aitraaz - Original Motion Picture Soundtrack,spotify:track:6vwGvxyf8MheLLPUjktu14
2023-12-26 21:40:00,289690,Bhage Re Mann,Sunidhi Chauhan,Chameli,spotify:track:2RktkeigsgvhuRNQl0ioGS
2023-12-26 21:50:00,270,You Are My Soniya,Sandesh Shandilya,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),spotify:track:6SDH3mp9sQCNJDfDDpQTTo
2023-12-26 22:00:00,327029,Guzarish,Javed Ali,Ghajini,spotify:track:2MvCNH9ua0CeOgUQfZf56z
2023-12-26 22:10:00,412750,Salaam-E-Ishq,Sonu Nigam,Salaam-E-Ishq,spotify:track:3oIWJujQwLjGBG8kZGnJkg
2023-12-27 15:00:00,343786,Tum Mile,Pritam,Tum Mile (Original Motion Picture Soundtrack),spotify:track:1EjxJHY9A6LMOlvyZdwDly
2023-12-27 15:10:00,236160,Kya Karoon?,Shankar-Ehsaan-Loy,Wake Up Sid (Original Motion Picture Soundtrack),spotify:track:4Yp8zw7b35bheMVTp39o5O
2023-12-27 15:20:00,296052,Ajj Din Chadheya,Rahat Fateh Ali Khan,Love Aaj Kal (Original Motion Picture Soundtrack),spotify:track:4NmWv6PEGEAmorN5UN9fRo
2023-12-27 17:50:00,5572,Ajj Din Chadheya,Rahat Fateh Ali Khan,Love Aaj Kal (Original Motion Picture Soundtrack),spotify:track:4NmWv6PEGEAmorN5UN9fRo
2023-12-27 18:00:00,13281,Chalte Chalte,Jatin-Lalit,Mohabbatein,spotify:track:11acrZ5o6QredI03M4sAsp
2023-12-28 04:20:00,223373,Kiss Me Baby,Adnan Sami,Garam Masala,spotify:track:4gNGi2Mr26me7wGKd8TQSF
2023-12-28 04:30:00,345651,Falak Dekhun,Sonu Nigam,Garam Masala,spotify:track:2Hg2x9hK9lmwqVXZ6FM1Ry
2023-12-28 04:40:00,9990,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA
2023-12-28 04:50:00,270543,Chori Chori Dil Le Gaya,Hema Sardesai,Garam Masala,spotify:track:4C3hJBeW4hp5IhJfsOStrP
2023-12-29 01:10:00,17840,Falak Dekhun,Udit Narayan,Garam Masala,spotify:track:22nXoZoFMmQyndlIgB2myQ
2023-12-29 01:20:00,153690,Satisfya,Imran Khan,Satisfya,spotify:track:6HGoVbCUr63SgU3TjxEVj6
2023-12-29 01:30:00,13320,Nazar,Imran Khan,Nazar,spotify:track:46AKnKlnSVQuJHnT51MaLN
2023-12-29 01:40:00,1320,One Bottle Down,Yo Yo Honey Singh,One Bottle Down,spotify:track:3hVc5y5mbcIEPADRGGGru9
2023-12-29 01:50:00,400,Fugly,Yo Yo Honey Singh,Fugly,spotify:track:2N9938r4qmE9yvxLRS7mIq
2023-12-29 02:00:00,1950,Maahi Ve,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:7Czm0vv2sYL5z4P51KY66e
2023-12-29 02:10:00,0,Ladki Badi Anjani Hai,Jatin-Lalit,Kuch Kuch Hota Hai (Original Motion Picture Soundtrack),spotify:track:6f3C6rJo7zvmfr1h5SRvxg
2023-12-29 02:20:00,810,"Phurrr (From ""Jab Harry Met Sejal"")",Diplo,"Phurrr (From ""Jab Harry Met Sejal"")",spotify:track:1Wmhz6pAesAAKh6Oy3zknL
2023-12-29 02:30:00,263230,Pretty Woman,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:3rsx3pDYM3a08O0Yu3Tq6V
2023-12-29 02:40:00,189740,Where's the Party Tonight,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),spotify:track:6ECucSdJeJmSm3k1k3Vumv
2023-12-29 09:30:00,225214,Roop Tera Mastana,Kishore Kumar,Aradhana,spotify:track:1AlatlIkROgLvG6pgBBnAz
2023-12-29 09:40:00,273978,Kishore Kumar Speaks And O Mere Dil Ke Chain (Film - Mere Jeevan Saathi),Kishore Kumar,"Baarishein, Chai Aur Kishore",spotify:track:6DWfITTnKLZVGD75Y0zeFh
2023-12-29 11:10:00,17720,Commentary Tabussum And Dekha Ek Khwab - Silsila,Tabassum,Flash Back - Amitabh Bachchan With Tabassum,spotify:track:6IUCOu5MfocoehX4lNBdau
2023-12-30 05:20:00,53289,Commentary Tabussum And Dekha Ek Khwab - Silsila,Tabassum,Flash Back - Amitabh Bachchan With Tabassum,spotify:track:6IUCOu5MfocoehX4lNBdau
2024-01-01 14:10:00,3900,Falak Dekhun,Sonu Nigam,Garam Masala,spotify:track:2Hg2x9hK9lmwqVXZ6FM1Ry
2024-01-01 14:20:00,24865,Falak Dekhun,Udit Narayan,Garam Masala,spotify:track:22nXoZoFMmQyndlIgB2myQ
2024-01-02 01:50:00,750,Zinda,Shankar-Ehsaan-Loy,Bhaag Milkha Bhaag (Original Motion Picture Soundtrack),spotify:track:7vZz8oJ5qAqB9MghufRK5k
2024-01-02 02:00:00,1690,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",Jasmine Sandlas,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",spotify:track:5fXslGZPI5Cco6PKHzlSL3
2024-01-02 02:10:00,7100,Parwah Nahin,Siddharth Basrur,M.S.Dhoni - The Untold Story,spotify:track:59RXttbK7hgRfnMTMVg2xm
2024-01-02 02:20:00,7070,Emotional Attyachaar (Rock Version),Bonnie Chakraborty,Dev D,spotify:track:789ypzLVZugyrUn57A6CWp
2024-01-02 02:30:00,148200,Zindagi Do Pal Ki,KK,Kites,spotify:track:3s6H6UW7yPu2rsF8CGki60
2024-01-02 02:40:00,298271,Beete Lamhein,KK,The Train,spotify:track:0zQa7QXLpUZfrrsWbgDZll
2024-01-02 02:50:00,44686,Tujhe Sochta Hoon,Pritam,Jannat 2 (Original Motion Picture Soundtrack),spotify:track:47l2Dd3XPBLio3kjbEMyDJ
2024-01-02 03:00:00,980,"O Jaana (From ""RAAZ - The Mystery Continues"")",Raju Singh,KK: Best of Me,spotify:track:4qsRAXFoWRPppSXRw3yoFX
2024-01-02 03:10:00,226923,Main Tera Dhadkan Teri,KK,Ajab Prem Ki Ghazab Kahani - Original Motion Picture Soundtrack,spotify:track:2aGnaihxhjYe0aNoxIkvtS
2024-01-02 03:20:00,487,Yaaron,KK,Pal,spotify:track:0zFG3RWjka7dNRIRTWnXMN
2024-01-02 03:30:00,26099,Feel My Love,KK,Aarya,spotify:track:4EjO3ELtQkbOBox5adad6a
2024-01-02 03:40:00,92461,Piya Aaye Na,Tulsi Kumar,Aashiqui 2,spotify:track:1ELMyeJLDHUz3cK3XTWgEi
2024-01-03 01:20:00,980,Uppenantha,Devi Sri Prasad,Aarya - 2 (Original Motion Picture Soundtrack),spotify:track:57zEYntUat0ofbFpoicN26
2024-01-03 01:30:00,3170,Dus Bahane,Shaan,Dus,spotify:track:1vBmaijoCBoqmwc3zs5n3s
2024-01-03 01:40:00,298051,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0
2024-01-03 01:50:00,2250,Jab Bhi Koi Haseena,KK,Hera Pheri,spotify:track:6b6rlZXiCrM1JJgTyOM4UY
2024-01-03 02:00:00,220470,Song: Dola Re,Kavita Krishnamurthy,"Devdas - An Adaptation Of Sarat Chandra Chattopadhyay's ""Devdas""",spotify:track:1UV1ej70vDBIdPUEJ40ZG1
2024-01-03 02:10:00,81370,Humko Pyar Hua,Pritam,Ready,spotify:track:4cltuh2RNH0LyZY9I8Vi08
2024-01-03 02:20:00,7130,Main Agar - Film Version,Pritam,Tubelight (Original Motion Picture Soundtrack),spotify:track:02wqtAANE4mxUTFiw71IyC
2024-01-03 02:30:00,7670,Aa Gaya Hun Mein,KK,Love Story 2050,spotify:track:4kmNpoEmK92G0REe8Wgts3
2024-01-03 02:40:00,170954,Satisfya,Imran Khan,Satisfya,spotify:track:6HGoVbCUr63SgU3TjxEVj6
2024-01-03 02:50:00,4890,Zara Sa,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:18YHbIhrleUkKKj2DvEp79
2024-01-03 03:00:00,244821,Ada,Sonu Nigam,Garam Masala,spotify:track:1eMs9y2zp5jjTniG1Bza5Q
2024-01-03 03:20:00,229018,Chori Chori Dil Le Gaya,Hema Sardesai,Garam Masala,spotify:track:4C3hJBeW4hp5IhJfsOStrP
2024-01-04 01:10:00,12319,Falak Dekhun,Sonu Nigam,Garam Masala,spotify:track:2Hg2x9hK9lmwqVXZ6FM1Ry
2024-01-04 01:20:00,256620,Khuda Jaane,Vishal-Shekhar,Bachna Ae Haseeno,spotify:track:0gPgdRfB4jdGrlyXS0Vx78
2024-01-04 01:30:00,53100,Tera Hone Laga Hoon,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:48Ix6ReYdJf2H4mKb3TIpj
2024-01-04 01:40:00,12550,Kabhi Kabhi Aditi,Rashid Ali,Jaane Tu... Ya Jaane Na,spotify:track:3APdIdF8H0jsxSuGOqXedS
2024-01-04 01:50:00,5620,Ik Junoon (Paint It Red),Vishal Dadlani,Zindagi Na Milegi Dobara,spotify:track:7e6qTHVfRdaYsio90s1fHC
2024-01-04 02:00:00,279120,You're My Love,Shaan,Partner,spotify:track:6D2ZnEZ92wUFTr38YXTCL5
2024-01-04 02:10:00,6934,"Chaandaniya (From ""2 States"")",Mohan Kannan,Pen Down With Amitabh Bhattacharya,spotify:track:7FsbfCdgaITFyfA51iur79
2024-01-04 02:20:00,239920,Jab Se Tere Naina,Monty Sharma,Saawariya (Original Motion Picture Soundtrack),spotify:track:0gRNu9dVzi5aC87AI1empZ
2024-01-04 02:30:00,690,Daaru Desi,Benny Dayal,Cocktail (Original Motion Picture Soundtrack),spotify:track:5pAo2q7eVt65OSkwYgqhHl
2024-01-04 02:40:00,1440,Hairat,Lucky Ali,Anjaana Anjaani,spotify:track:6512hyAQxOng8v4R71IV47
2024-01-04 02:50:00,1300,"Milegi Milegi (From ""Stree"")",Mika Singh,"Milegi Milegi (From ""Stree"")",spotify:track:52uiJsA4FrtAZlgqxCJwJI
2024-01-04 03:20:00,91610,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,spotify:track:6qNyL8lZuqFmy9ginJRQOZ
2024-01-05 00:40:00,159469,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,spotify:track:6qNyL8lZuqFmy9ginJRQOZ
2024-01-05 00:50:00,210260,Senorita,Farhan Akhtar,Zindagi Na Milegi Dobara,spotify:track:3TAhWtQnpoL5Vl9VQPl9fU
2024-01-05 06:00:00,6800,Senorita,Farhan Akhtar,Zindagi Na Milegi Dobara,spotify:track:3TAhWtQnpoL5Vl9VQPl9fU
2024-01-06 00:40:00,1640,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",spotify:track:57jOEZtoLQK4zF2x55bdkp
2024-01-06 00:50:00,246910,"Beete Lamhein (From ""The Train"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:0dJacN6K3mSGLE9p7QE0lO
2024-01-06 01:00:00,286120,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,spotify:track:18gi2IxbZ3Ugom7wTRkohf
2024-01-06 01:10:00,317993,Tadap Tadap,KK,Hum Dil De Chuke Sanam,spotify:track:6n6hEYHXBzWfdSzBX20ZRw
2024-01-06 01:20:00,231608,Tu Jo Mila,Pritam,Bajrangi Bhaijaan,spotify:track:7txLCGOXyDlDXTjtR1Sk4v
2024-01-06 01:30:00,13170,Beete Lamhein,KK,The Train,spotify:track:0zQa7QXLpUZfrrsWbgDZll
2024-01-06 01:40:00,5320,My Heart is Beating,KK,Jalsa,spotify:track:3ppaMjhBDxRi2kTpawOSJn
2024-01-06 01:50:00,960,Dil Diyan Gallan,Atif Aslam,YRF Top 10 - Falling in Love,spotify:track:0FBQ4NrrHUbR9kus7rzrOj
2024-01-06 02:00:00,18240,Mera Dil Bhi Kitna Pagal Hai - Recreated Version,Stebin Ben,Mera Dil Bhi Kitna Pagal Hai,spotify:track:2n9ylYiF7urpXo36qBwr3g
2024-01-07 00:50:00,224853,Bewafa,Imran Khan,Bewafa,spotify:track:4FcknXDJ8yW2QYUl0cm6uJ
2024-01-07 01:00:00,1050,Knightridah,Imran Khan,Knightridah,spotify:track:5fHO8oWOyB5MalwV7zJ1uT
2024-01-07 01:10:00,0,"Najaa (From ""Sooryavanshi"")",Tanishk Bagchi,"Najaa (From ""Sooryavanshi"")",spotify:track:09vHbIezp9NP31CZWysk3v
2024-01-07 01:20:00,1840,"Muqabla (From ""Street Dancer 3D"")",Yash Narvekar,"Muqabla (From ""Street Dancer 3D"")",spotify:track:28veUNu4veN0LOBVa0nFw8
2024-01-07 01:30:00,280,"Kyaa Baat Haii 2.0 (From ""Govinda Naam Mera"")",Harrdy Sandhu,Kyaa Baat Haii 2.0,spotify:track:3SxOgJihDKlbZ9C1OvLgNs
2024-01-07 01:40:00,31770,Laapata,Sohail Sen,Ek Tha Tiger,spotify:track:3G2I8KB7bTWmvE1tHSlMHg
2024-01-07 01:50:00,26110,Husn Hai Suhana,Chandana Dixit,Coolie No.1 - Original Motion Picture Soundtrack,spotify:track:2JyPZNIsrL1xIoLZaqcqr1
2024-01-07 02:00:00,50070,You're My Love,Shaan,Partner,spotify:track:6D2ZnEZ92wUFTr38YXTCL5
2024-01-07 02:10:00,12760,Oh Girl You're Mine .,Tarun Sagar,Housefull,spotify:track:4O5ERhWIhAnBelhNDHcSlA
2024-01-07 02:20:00,9890,Jhume Re Gori,Sanjay Leela Bhansali,Gangubai Kathiawadi,spotify:track:2FXeR9nXs0QkURYWASjYn4
2024-01-07 02:30:00,152750,Ghodey Pe Sawaar,Amit Trivedi,Qala,spotify:track:7wqNKCHh87HfIOGNgfyRCk
2024-01-09 00:40:00,10160,Ghodey Pe Sawaar,Amit Trivedi,Qala,spotify:track:7wqNKCHh87HfIOGNgfyRCk
2024-01-09 00:50:00,3160,Khuda Jaane,Vishal-Shekhar,Bachna Ae Haseeno,spotify:track:0gPgdRfB4jdGrlyXS0Vx78
2024-01-09 01:00:00,252200,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA
2024-01-09 01:10:00,5870,Socha Hai,Farhan Akhtar,Rock On,spotify:track:7IjnfuMNfdrAXbefurdIIR
2024-01-09 01:20:00,198060,Kiss Me Baby,Adnan Sami,Garam Masala,spotify:track:4gNGi2Mr26me7wGKd8TQSF
2024-01-09 01:30:00,80620,Husn Hai Suhana,Chandana Dixit,Coolie No.1 - Original Motion Picture Soundtrack,spotify:track:2JyPZNIsrL1xIoLZaqcqr1
2024-01-09 01:40:00,439600,Saat Samundar Paar Happy,Sadhana Sargam,Vishwatma,spotify:track:5R6T1zVAE6cpBorNs8MVGU
2024-01-09 01:50:00,1150,Koi Kahe Kehta Rahe,Shankar Mahadevan,Dil Chahta Hai,spotify:track:5zKRKQwLVBT1WDJE7XJrnm
2024-01-09 02:00:00,269369,Gela Gela Gela,Adnan Sami,Aitraaz - Original Motion Picture Soundtrack,spotify:track:6vwGvxyf8MheLLPUjktu14
2024-01-09 02:10:00,13630,Aaja Nachle,Salim–Sulaiman,Aaja Nachle,spotify:track:2Bn2JQAGZzxe09jFzm1SqJ
2024-01-09 02:20:00,141280,Jeene Ke Hain Chaar Din,Sonu Nigam,Mujhse Shaadi Karogi,spotify:track:4UJih0aZ8YcQm4CIErba45
2024-01-12 14:00:00,373776,Kiss Me Baby,Adnan Sami,Garam Masala,spotify:track:4gNGi2Mr26me7wGKd8TQSF
2024-01-13 18:30:00,235027,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,spotify:track:6qNyL8lZuqFmy9ginJRQOZ
2024-01-14 06:40:00,1787,Rubaaiyaan,Amit Trivedi,Qala,spotify:track:0ceF2OyfoVe8IQeFcBXZg2
2024-01-14 06:50:00,11470,Ghodey Pe Sawaar,Amit Trivedi,Qala,spotify:track:7wqNKCHh87HfIOGNgfyRCk
2024-01-14 07:20:00,2554,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,spotify:track:6qNyL8lZuqFmy9ginJRQOZ
2024-01-14 08:00:00,157245,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA
2024-01-14 08:10:00,183832,Dard - E - Disco,Sukhwinder Singh,Om Shanti Om,spotify:track:2GTasAZimpxzNgE7aXFifI
2024-01-15 05:20:00,2688,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,spotify:track:6qNyL8lZuqFmy9ginJRQOZ
2024-01-15 07:20:00,1044,Sawaar Loon,Monali Thakur,Lootera,spotify:track:29YePgOxuPLfU7uZKxKf6w
2024-01-15 07:30:00,275261,Kiya Kiya,Anand Raj Anand,Welcome,spotify:track:0YCPCY9WhQFMFtoSpj6dhL
2024-01-15 07:40:00,65752,Senorita,Farhan Akhtar,Zindagi Na Milegi Dobara,spotify:track:3TAhWtQnpoL5Vl9VQPl9fU
2024-01-15 10:10:00,218430,Oh Girl You're Mine .,Tarun Sagar,Housefull,spotify:track:4O5ERhWIhAnBelhNDHcSlA
2024-01-16 04:50:00,239049,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,spotify:track:6qNyL8lZuqFmy9ginJRQOZ
2024-01-16 05:00:00,113856,Dard - E - Disco,Sukhwinder Singh,Om Shanti Om,spotify:track:2GTasAZimpxzNgE7aXFifI
2024-01-16 07:10:00,185,Senorita,Farhan Akhtar,Zindagi Na Milegi Dobara,spotify:track:3TAhWtQnpoL5Vl9VQPl9fU
2024-01-16 07:20:00,190868,Where's the Party Tonight,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),spotify:track:6ECucSdJeJmSm3k1k3Vumv
2024-01-16 16:30:00,227180,Rubaaiyaan,Amit Trivedi,Qala,spotify:track:0ceF2OyfoVe8IQeFcBXZg2
2024-01-16 16:40:00,170820,"Ajab Si (From ""Om Shanti Om"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:2RgvvnMwtP0R2OkVZmFvnV
2024-01-16 16:50:00,950,Tere Naina,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),spotify:track:3hoXhwP0ub9LdSJV4olDIc
2024-01-16 17:00:00,152930,Naina Da Kya Kasoor,Amit Trivedi,Andhadhun,spotify:track:2g3o6I7YuKFEUn9OOfuAfP
2024-01-16 17:10:00,11990,Kuchh Khaas,Mohit Chauhan,Fashion,spotify:track:01npLGQTbZBIHVRcXJbLzR
2024-01-16 17:20:00,116610,Zindagi Do Pal Ki,KK,Kites,spotify:track:3s6H6UW7yPu2rsF8CGki60
2024-01-16 17:30:00,253190,Latoo,Shreya Ghoshal,Ghajini,spotify:track:4CuBg0h6kD85MPN8Ntq6Zr
2024-01-16 17:40:00,8210,Kaise Mujhe (Instrumental),A.R. Rahman,Ghajini,spotify:track:02nOZG5WrxCHEYbjjxeZQf
2024-01-16 17:50:00,2300,Oh Girl You're Mine .,Tarun Sagar,Housefull,spotify:track:4O5ERhWIhAnBelhNDHcSlA
2024-01-16 18:00:00,289373,"Chaand Taare (From ""Yes Boss"")",Abhijeet,My Best Collection,spotify:track:5Cdd8p9sxRczQX6GFC8CdH
2024-01-16 18:10:00,220940,Jab Se Tere Naina,Monty Sharma,Saawariya (Original Motion Picture Soundtrack),spotify:track:0gRNu9dVzi5aC87AI1empZ
2024-01-17 05:30:00,353880,Pretty Woman,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:3rsx3pDYM3a08O0Yu3Tq6V
2024-01-17 05:40:00,2763,Tere Bina,A.R. Rahman,Guru (Original Motion Picture Soundtrack),spotify:track:4FeczSomVWVyU4FW7xDeAI
2024-01-17 05:50:00,1602,Nachde Ne Saare,Jasleen Royal,Baar Baar Dekho,spotify:track:7HuLB7m448hiKT7Af60Ew3
2024-01-17 06:00:00,279120,You're My Love,Shaan,Partner,spotify:track:6D2ZnEZ92wUFTr38YXTCL5
2024-01-17 07:40:00,139151,Mitwa,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),spotify:track:4BTPzhEsyW3blWcxcuhLM0
2024-01-17 14:30:00,131657,Hasi - Female Version,Ami Mishra,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),spotify:track:1cmZbGkCEVVAck2MsWpPYQ
2024-01-17 14:40:00,18041,Gallan Goodiyaan,Yashita Sharma,Dil Dhadakne Do,spotify:track:7hNYvX0qAKrxtVr1jGDmvR
2024-01-17 14:50:00,25541,Anjaana Anjaani Ki Kahani,Nikhil D'Souza,Anjaana Anjaani,spotify:track:3pNxVP6r45iUho1uxEYdj9
2024-01-17 15:00:00,321320,Jeene Ke Hain Chaar Din,Sonu Nigam,Mujhse Shaadi Karogi,spotify:track:4UJih0aZ8YcQm4CIErba45
2024-01-17 15:10:00,3485,Kiya Kiya,Anand Raj Anand,Welcome,spotify:track:0YCPCY9WhQFMFtoSpj6dhL
2024-01-17 15:20:00,252388,Just Chill,Sonu Nigam,Maine Pyaar Kyun Kiya,spotify:track:4DaKJIg4pTjRtGaUxzbLHR
2024-01-17 18:20:00,268956,Gela Gela Gela,Adnan Sami,Aitraaz - Original Motion Picture Soundtrack,spotify:track:6vwGvxyf8MheLLPUjktu14
2024-01-17 18:30:00,279429,Tujhe Bhula Diya,Mohit Chauhan,Anjaana Anjaani,spotify:track:4r8JqkhpTb5tzSKKHnVJIJ
2024-01-17 18:40:00,1625,Sawaar Loon,Monali Thakur,Lootera,spotify:track:29YePgOxuPLfU7uZKxKf6w
2024-01-17 18:50:00,261559,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,spotify:track:6qNyL8lZuqFmy9ginJRQOZ
2024-01-17 19:00:00,31741,Kabhi Kabhi Aditi,Rashid Ali,Jaane Tu... Ya Jaane Na,spotify:track:3APdIdF8H0jsxSuGOqXedS
2024-01-18 15:10:00,253316,Rubaaiyaan,Amit Trivedi,Qala,spotify:track:0ceF2OyfoVe8IQeFcBXZg2
2024-01-18 15:20:00,3434,Shauq,Amit Trivedi,Qala,spotify:track:2I0MIQhICYnKHvaxUHYH49
2024-01-18 15:30:00,274366,Nirbhau Nirvair,Amit Trivedi,Qala,spotify:track:57efukexqcKkzBc1X9eQUu
2024-01-19 05:50:00,1648,Udh Jaayega,Sagar Desai,Qala,spotify:track:4v3CXViU9zDIPbuo2aw8lS
2024-01-19 06:00:00,185435,Kiya Kiya,Anand Raj Anand,Welcome,spotify:track:0YCPCY9WhQFMFtoSpj6dhL
2024-01-19 11:30:00,333181,Khuda Jaane,Vishal-Shekhar,Bachna Ae Haseeno,spotify:track:0gPgdRfB4jdGrlyXS0Vx78
2024-01-19 11:40:00,1764,Ghodey Pe Sawaar,Amit Trivedi,Qala,spotify:track:7wqNKCHh87HfIOGNgfyRCk
2024-01-19 11:50:00,14907,Tere Liye,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:0xlWd9o8yjKpJ02WJy79kZ
2024-01-19 12:00:00,316813,Tum Se Hi,Pritam,Jab We Met,spotify:track:7eQl3Yqv35ioqUfveKHitE
2024-01-19 12:10:00,259065,Tum Mile,Pritam,Tum Mile (Original Motion Picture Soundtrack),spotify:track:1EjxJHY9A6LMOlvyZdwDly
2024-01-19 12:20:00,265775,Hungamaa Ho Gaya,Asha Bhosle,Queen,spotify:track:3gv6ZRvumAlDJufUM93hfv
2024-01-19 12:30:00,3041,Ghodey Pe Sawaar,Amit Trivedi,Qala,spotify:track:7wqNKCHh87HfIOGNgfyRCk
2024-01-19 12:40:00,110178,Daru Badnaam,Param Singh,Daru Badnaam,spotify:track:2TzyJEUfWHGRsk3r6Emvbk
2024-01-19 12:50:00,94760,Sajdaa,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),spotify:track:395gJWcJQK0C3GJfHAn7f6
2024-01-19 13:30:00,23893,"Chaand Taare (From ""Yes Boss"")",Abhijeet,My Best Collection,spotify:track:5Cdd8p9sxRczQX6GFC8CdH
2024-01-19 13:40:00,422394,Kajra Re,Shankar-Ehsaan-Loy,Bunty Aur Babli,spotify:track:72HdutlIHBZJ7WT1xVAAZT
2024-01-19 14:00:00,1625,Latoo,Shreya Ghoshal,Ghajini,spotify:track:4CuBg0h6kD85MPN8Ntq6Zr
2024-01-19 15:30:00,26726,Latoo,Shreya Ghoshal,Ghajini,spotify:track:4CuBg0h6kD85MPN8Ntq6Zr
2024-01-20 05:00:00,228817,Latoo,Shreya Ghoshal,Ghajini,spotify:track:4CuBg0h6kD85MPN8Ntq6Zr
