ts,platform,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_start,reason_end,skipped,offline_timestamp
2023-12-20T23:35:40Z,osx,53202,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",spotify:track:57jOEZtoLQK4zF2x55bdkp,trackdone,fwdbtn,TRUE,
2023-12-21T19:38:08Z,ios,8260,Zara Sa,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:18YHbIhrleUkKKj2DvEp79,clickrow,fwdbtn,TRUE,1703187480
2023-12-21T19:38:09Z,ios,1160,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",spotify:track:57jOEZtoLQK4zF2x55bdkp,fwdbtn,fwdbtn,TRUE,1703187489
2023-12-21T19:38:10Z,ios,590,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,spotify:track:7fW9J3EpVWVN1ouv0slAs0,fwdbtn,fwdbtn,TRUE,1703187490
2023-12-21T19:43:44Z,ios,334703,Tadap Tadap,KK,Hum Dil De Chuke Sanam,spotify:track:6n6hEYHXBzWfdSzBX20ZRw,fwdbtn,trackdone,FALSE,1703187491
2023-12-21T19:49:23Z,ios,338163,"Dhoop Paani Bahne De (From ""Sherdil - The Pilibhit Saga"")",KK,"Dhoop Paani Bahne De (From ""Sherdil - The Pilibhit Saga"")",spotify:track:2bEECW5mtoD1Glxip0hpB5,trackdone,trackdone,FALSE,1703187825
2023-12-21T19:49:34Z,ios,10172,Kaise Mein Kahun Tujhse Lofi Flip,SPECRO X SKETCH,Kaise Mein Kahun Tujhse Lofi Flip,spotify:track:3NpmGCTIPS03kRoeUUfDSq,trackdone,backbtn,TRUE,1703188163
2023-12-21T19:55:19Z,ios,338163,"Dhoop Paani Bahne De (From ""Sherdil - The Pilibhit Saga"")",KK,"Dhoop Paani Bahne De (From ""Sherdil - The Pilibhit Saga"")",spotify:track:2bEECW5mtoD1Glxip0hpB5,backbtn,trackdone,FALSE,1703188175
2023-12-21T19:55:26Z,ios,4796,Kaise Mein Kahun Tujhse Lofi Flip,SPECRO X SKETCH,Kaise Mein Kahun Tujhse Lofi Flip,spotify:track:3NpmGCTIPS03kRoeUUfDSq,trackdone,fwdbtn,TRUE,1703188520
2023-12-21T19:55:26Z,ios,1130,Tu Hi Meri Shab Hai Chill Lofi,Jammy Weirdo,Tu Hi Meri Shab Hai Chill Lofi,spotify:track:0gPqpOLWRhuuXOVnIZYHNF,fwdbtn,fwdbtn,TRUE,1703188526
2023-12-21T19:55:27Z,ios,1090,Dil Ibaadat,Pritam,Tum Mile (Original Motion Picture Soundtrack),spotify:track:3Kl8p2PxVf8eAayLwTxOIm,fwdbtn,fwdbtn,TRUE,1703188527
2023-12-21T19:59:29Z,ios,241668,Ajab Si,KK,Om Shanti Om,spotify:track:5FXMRdJjKq1BIX4e8Eg9mK,fwdbtn,trackdone,FALSE,1703188528
2023-12-21T20:05:10Z,ios,341027,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP,trackdone,trackdone,FALSE,1703188769
2023-12-21T20:10:00Z,ios,289013,Haan Tu Hain,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:4vgCpNUUcpEIBifidhQOnR,trackdone,trackdone,FALSE,1703189111
2023-12-21T20:14:46Z,ios,286120,Piya Aaye Na,Tulsi Kumar,Aashiqui 2,spotify:track:1ELMyeJLDHUz3cK3XTWgEi,trackdone,trackdone,FALSE,1703189400
2023-12-21T20:17:36Z,ios,168140,Beete Lamhein,KK,The Train,spotify:track:0zQa7QXLpUZfrrsWbgDZll,trackdone,fwdbtn,TRUE,1703189687
2023-12-21T20:21:35Z,ios,238390,Tu Jo Mila,Pritam,Bajrangi Bhaijaan,spotify:track:7txLCGOXyDlDXTjtR1Sk4v,fwdbtn,fwdbtn,TRUE,1703189856
2023-12-21T20:21:35Z,ios,870,Uppenantha,Devi Sri Prasad,Aarya - 2 (Original Motion Picture Soundtrack),spotify:track:57zEYntUat0ofbFpoicN26,fwdbtn,fwdbtn,TRUE,1703190095
2023-12-21T20:21:37Z,ios,1330,Tujhe Sochta Hoon,Pritam,Jannat 2 (Original Motion Picture Soundtrack),spotify:track:47l2Dd3XPBLio3kjbEMyDJ,fwdbtn,fwdbtn,TRUE,1703190096
2023-12-21T20:22:20Z,ios,43270,Teri Yaadon Mein,KK,The Killer,spotify:track:4ZVfIGaZP93t0stmBj4FqA,fwdbtn,unexpected-exit-while-paused,FALSE,1703190097
2023-12-21T20:44:56Z,osx,52915,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,spotify:track:7fW9J3EpVWVN1ouv0slAs0,fwdbtn,unexpected-exit-while-paused,FALSE,
2023-12-21T20:45:29Z,osx,19969,Teri Yaadon Mein,KK,The Killer,spotify:track:4ZVfIGaZP93t0stmBj4FqA,remote,fwdbtn,TRUE,
2023-12-21T20:45:33Z,osx,2607,My Heart is Beating,KK,Jalsa,spotify:track:3ppaMjhBDxRi2kTpawOSJn,fwdbtn,fwdbtn,TRUE,
2023-12-21T20:49:38Z,osx,243956,Make Some Noise For The Desi Boyz,Pritam,Desi Boyz,spotify:track:71s7tZo8OGlN3VXyURWLUr,fwdbtn,trackdone,FALSE,
2023-12-21T20:51:08Z,osx,88359,Such Keh Raha Hai,KK,Rehnaa Hai Terre Dil Mein,spotify:track:0ypgFw67lNEpoKFUxUV0tG,trackdone,fwdbtn,TRUE,
2023-12-21T20:52:20Z,osx,71616,Jannatein Kahan,Pritam,Jannat 2 (Original Motion Picture Soundtrack),spotify:track:62wnQra2VgCUyHO3BUIAcr,fwdbtn,fwdbtn,TRUE,
2023-12-21T20:56:40Z,osx,257708,Soniye,KK,Aksar,spotify:track:5O4AGvOVFSs5ipu3iNOuoi,fwdbtn,fwdbtn,TRUE,
2023-12-21T21:00:24Z,osx,222037,Party On My Mind,Pritam,Race 2,spotify:track:5Rn1DPzSzUktbhuNDDJocS,fwdbtn,trackdone,FALSE,
2023-12-21T21:00:39Z,osx,13555,Mat Aazma Re,Pritam,Murder 3 (Original Motion Picture Soundtrack),spotify:track:0mh4VutnDyBn1sqcp05MZD,trackdone,fwdbtn,TRUE,
2023-12-21T21:05:46Z,osx,305584,Sajde,Pritam,Khatta Meetha,spotify:track:4N66qcycDiFLJGjnXiKbKX,fwdbtn,trackdone,FALSE,
2023-12-21T21:11:20Z,osx,333115,Dil Kyun Yeh Mera,KK,Kites,spotify:track:5nHwX7e5XHnie22nuTFgda,trackdone,trackdone,FALSE,
2023-12-21T21:14:48Z,osx,206946,Dus Bahane,Shaan,Dus,spotify:track:1vBmaijoCBoqmwc3zs5n3s,trackdone,trackdone,FALSE,
2023-12-21T21:15:12Z,osx,23462,Kathalikkum,KK,Chellamay,spotify:track:4dOmlRarwG6KLPZyeSDOye,trackdone,fwdbtn,TRUE,
2023-12-21T21:15:49Z,osx,35254,Feel My Love,KK,Aarya,spotify:track:4EjO3ELtQkbOBox5adad6a,fwdbtn,fwdbtn,TRUE,
2023-12-21T21:20:35Z,osx,285109,I Am In Love,Pritam,Once Upon A Time In Mumbaai,spotify:track:3FS3ItpUATpALLi90uvkde,fwdbtn,trackdone,FALSE,
2023-12-21T21:20:49Z,osx,12947,Uyirin Uyire,KK,Kaakha Kaakha (Original Motion Picture Soundtrack),spotify:track:7LuYc1yBvfvvLC1O7Ng4v4,trackdone,fwdbtn,TRUE,
2023-12-21T21:20:57Z,osx,7010,Waiting For You,KK,Oye,spotify:track:42XgH6kQAvTOiKODWMuD9p,fwdbtn,fwdbtn,TRUE,
2023-12-21T21:22:51Z,osx,112513,Koi Kahe Kehta Rahe,Shankar Mahadevan,Dil Chahta Hai,spotify:track:5zKRKQwLVBT1WDJE7XJrnm,fwdbtn,fwdbtn,TRUE,
2023-12-21T21:28:17Z,osx,324073,Chale Jaise Hawaien,KK,Main Hoon Na,spotify:track:3pRF060IEOI5XSQAvONgSt,fwdbtn,trackdone,FALSE,
2023-12-21T21:28:33Z,osx,14609,Kaadhal Valarthen,Yuvan Shankar Raja,Manmadhan,spotify:track:3yBd9C4EtQIVQXG2hClNBu,trackdone,fwdbtn,TRUE,
2023-12-21T21:28:42Z,osx,7825,Cheliya Cheliya,KK,Gharshanaa,spotify:track:0anBHV3eP4hiHsLQR5AZsm,fwdbtn,fwdbtn,TRUE,
2023-12-21T21:33:04Z,osx,260143,Aashayein,KK,Iqbal - Original Motion Picture Soundtrack,spotify:track:0d54B7VI12WOMK8AoIWllf,fwdbtn,trackdone,FALSE,
2023-12-21T21:37:18Z,osx,253181,Zindagi Do Pal Ki,KK,Kites,spotify:track:3s6H6UW7yPu2rsF8CGki60,trackdone,trackdone,FALSE,
2023-12-21T21:38:46Z,osx,86522,Sach Keh Raha Hai - LoFi Flip,KK,Lofi Chill Mix,spotify:track:3ftVnkTGV4APsXEPiuB2sa,trackdone,fwdbtn,TRUE,
2023-12-21T21:41:25Z,osx,158109,Laapata,Sohail Sen,Ek Tha Tiger,spotify:track:3G2I8KB7bTWmvE1tHSlMHg,fwdbtn,fwdbtn,TRUE,
2023-12-21T21:47:59Z,osx,392141,Dilnashin Dilnashin,KK,Aashiq Banaya Aapne,spotify:track:6C5CjR1BTqfO5gc0YNcCrP,fwdbtn,trackdone,FALSE,
2023-12-21T21:53:06Z,osx,305478,O Meri Jaan,Pritam,Life In A Metro (Original Motion Picture Soundtrack),spotify:track:6qMB7GsJd7L8sqEvQGWQl6,trackdone,trackdone,FALSE,
2023-12-21T21:53:54Z,osx,47034,Kaise Bataaoon,KK,3g (Original Motion Picture Soundtrack),spotify:track:69u6HoqhzzdUrWuYeDP6Go,trackdone,fwdbtn,TRUE,
2023-12-21T21:59:38Z,osx,342693,Abhi Abhi,KK,Jism 2,spotify:track:1tKhy83q8OsdcpZaX9N4Z2,fwdbtn,trackdone,FALSE,
2023-12-21T22:05:06Z,osx,327301,Humko Pyar Hua,Pritam,Ready,spotify:track:4cltuh2RNH0LyZY9I8Vi08,trackdone,trackdone,FALSE,
2023-12-21T22:05:56Z,osx,49023,Avunu Nijam,KK,Athadu,spotify:track:3CW0qWSqqqDvQWritNm7bC,trackdone,fwdbtn,TRUE,
2023-12-21T22:06:03Z,osx,5896,Chaila Chaila,Chiranjeevi,Shankerdada M B B S,spotify:track:4GsRour6Kmw3bHwezz6AVZ,fwdbtn,fwdbtn,TRUE,
2023-12-21T22:11:18Z,osx,313329,Tune Maari Entriyaan,Sohail Sen,Gunday,spotify:track:5kg1GacbhgQfLcbgOBRO9c,fwdbtn,trackdone,FALSE,
2023-12-21T22:11:30Z,osx,11165,Andangakka,Harris Jayaraj,Anniyan - Original Motion Picture Soundtrack,spotify:track:1MxhfqJwINgXLnJmBYcTQX,trackdone,fwdbtn,TRUE,
2023-12-21T22:11:33Z,osx,1720,Egirey Mabbulona,Yuvan Shankar Raja,Happy,spotify:track:3udQ0Rt578XjqQ1hgrI2TL,fwdbtn,fwdbtn,TRUE,
2023-12-21T22:17:40Z,osx,333182,Khuda Jaane,Vishal-Shekhar,Bachna Ae Haseeno,spotify:track:0gPgdRfB4jdGrlyXS0Vx78,fwdbtn,trackdone,FALSE,
2023-12-21T22:21:43Z,osx,241669,"Ajab Si (From ""Om Shanti Om"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:2RgvvnMwtP0R2OkVZmFvnV,trackdone,trackdone,FALSE,
2023-12-21T22:26:48Z,osx,303681,Zara Sa,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:18YHbIhrleUkKKj2DvEp79,trackdone,trackdone,FALSE,
2023-12-21T22:29:32Z,osx,163599,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",spotify:track:57jOEZtoLQK4zF2x55bdkp,trackdone,fwdbtn,TRUE,
2023-12-21T22:34:00Z,osx,266654,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,spotify:track:7fW9J3EpVWVN1ouv0slAs0,fwdbtn,trackdone,FALSE,
2023-12-21T22:40:59Z,osx,397797,Tadap Tadap,KK,Hum Dil De Chuke Sanam,spotify:track:6n6hEYHXBzWfdSzBX20ZRw,trackdone,trackdone,FALSE,
2023-12-21T22:46:38Z,osx,338164,"Dhoop Paani Bahne De (From ""Sherdil - The Pilibhit Saga"")",KK,"Dhoop Paani Bahne De (From ""Sherdil - The Pilibhit Saga"")",spotify:track:2bEECW5mtoD1Glxip0hpB5,trackdone,trackdone,FALSE,
2023-12-21T22:46:56Z,osx,16666,Kaise Mein Kahun Tujhse Lofi Flip,SPECRO X SKETCH,Kaise Mein Kahun Tujhse Lofi Flip,spotify:track:3NpmGCTIPS03kRoeUUfDSq,trackdone,fwdbtn,TRUE,
2023-12-21T22:47:41Z,osx,43493,Tu Hi Meri Shab Hai Chill Lofi,Jammy Weirdo,Tu Hi Meri Shab Hai Chill Lofi,spotify:track:0gPqpOLWRhuuXOVnIZYHNF,fwdbtn,fwdbtn,TRUE,
2023-12-21T22:53:12Z,osx,329254,Dil Ibaadat,Pritam,Tum Mile (Original Motion Picture Soundtrack),spotify:track:3Kl8p2PxVf8eAayLwTxOIm,fwdbtn,trackdone,FALSE,
2023-12-21T22:57:15Z,osx,241540,Ajab Si,KK,Om Shanti Om,spotify:track:5FXMRdJjKq1BIX4e8Eg9mK,trackdone,trackdone,FALSE,
2023-12-21T23:02:57Z,osx,341028,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP,trackdone,trackdone,FALSE,
2023-12-21T23:14:01Z,osx,235322,Haan Tu Hain,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:4vgCpNUUcpEIBifidhQOnR,trackdone,fwdbtn,TRUE,
2023-12-21T23:18:49Z,osx,286121,Piya Aaye Na,Tulsi Kumar,Aashiqui 2,spotify:track:1ELMyeJLDHUz3cK3XTWgEi,fwdbtn,trackdone,FALSE,
2023-12-21T23:23:48Z,osx,298296,Beete Lamhein,KK,The Train,spotify:track:0zQa7QXLpUZfrrsWbgDZll,trackdone,trackdone,FALSE,
2023-12-21T23:27:04Z,osx,194762,Tu Jo Mila,Pritam,Bajrangi Bhaijaan,spotify:track:7txLCGOXyDlDXTjtR1Sk4v,trackdone,fwdbtn,TRUE,
2023-12-21T23:31:29Z,osx,263174,Tujhe Sochta Hoon,Pritam,Jannat 2 (Original Motion Picture Soundtrack),spotify:track:47l2Dd3XPBLio3kjbEMyDJ,trackdone,fwdbtn,TRUE,
2023-12-21T23:36:14Z,osx,164579,Teri Yaadon Mein,KK,The Killer,spotify:track:4ZVfIGaZP93t0stmBj4FqA,fwdbtn,endplay,TRUE,
2023-12-21T23:36:17Z,osx,1212,"Gerua (From ""Dilwale"")",Pritam,Dilwale (Original Motion Picture Soundtrack),spotify:track:7iLA6PQeQWRjLDHOJgGpj5,trackdone,fwdbtn,TRUE,
2023-12-21T23:42:25Z,osx,366854,Maahi Ve,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:7Czm0vv2sYL5z4P51KY66e,fwdbtn,trackdone,FALSE,
2023-12-21T23:47:04Z,osx,278547,Tere Naina,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),spotify:track:3hoXhwP0ub9LdSJV4olDIc,trackdone,trackdone,FALSE,
2023-12-21T23:53:29Z,osx,382945,Mitwa,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),spotify:track:4BTPzhEsyW3blWcxcuhLM0,trackdone,trackdone,FALSE,
2023-12-21T23:53:49Z,osx,18925,"Radha (From ""Jab Harry Met Sejal"")",Pritam,"Radha (From ""Jab Harry Met Sejal"")",spotify:track:7ztCi9k76A4QmSqWEutFyV,trackdone,fwdbtn,TRUE,
2023-12-21T23:57:48Z,osx,237807,Janam Janam,Pritam,Dilwale (Original Motion Picture Soundtrack),spotify:track:4km0RUkMMFdx8iDuq36o2w,fwdbtn,trackdone,FALSE,
2023-12-22T00:03:55Z,osx,365707,Sajdaa,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),spotify:track:395gJWcJQK0C3GJfHAn7f6,trackdone,trackdone,FALSE,
2023-12-22T00:05:33Z,osx,73335,Ladki Badi Anjani Hai,Jatin-Lalit,Kuch Kuch Hota Hai (Original Motion Picture Soundtrack),spotify:track:6f3C6rJo7zvmfr1h5SRvxg,trackdone,remote,FALSE,
2023-12-22T00:10:41Z,ios,308371,Ladki Badi Anjani Hai,Jatin-Lalit,Kuch Kuch Hota Hai (Original Motion Picture Soundtrack),spotify:track:6f3C6rJo7zvmfr1h5SRvxg,remote,trackdone,FALSE,1703203530
2023-12-22T00:10:58Z,ios,4838,Suraj Hua Maddham,Sandesh Shandilya,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),spotify:track:0mWtcNIAL9jITVHl3F2SQF,trackdone,logout,FALSE,1703203841
2023-12-22T00:11:20Z,ios,4280,Suraj Hua Maddham,Sandesh Shandilya,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),spotify:track:0mWtcNIAL9jITVHl3F2SQF,appload,unexpected-exit-while-paused,FALSE,1703203871
2023-12-22T01:17:40Z,ios,314890,Suraj Hua Maddham,Sandesh Shandilya,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),spotify:track:0mWtcNIAL9jITVHl3F2SQF,appload,fwdbtn,TRUE,1703207385
2023-12-22T01:22:59Z,ios,321240,Kal Ho Naa Ho,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:251PNRmJU9KcUnFQAB5t6I,fwdbtn,trackdone,FALSE,1703207860
2023-12-22T01:25:28Z,ios,146900,Jaadu Teri Nazar,Udit Narayan,Darr,spotify:track:6fIVkFeP4tk5CzFTPDf9PE,trackdone,fwdbtn,TRUE,1703208180
2023-12-22T01:27:04Z,ios,95450,Bole Chudiyan,Jatin-Lalit,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),spotify:track:1uzkWkIaWaxzHJgJ4Fy5rO,fwdbtn,fwdbtn,TRUE,1703208328
2023-12-22T01:28:12Z,ios,69280,Mehndi Laga Ke Rakhna,Lata Mangeshkar,Dilwale Dulhania Le Jayenge,spotify:track:1bqMVta76huBpSIzTIrDM0,fwdbtn,fwdbtn,TRUE,1703208424
2023-12-22T01:28:41Z,ios,28890,Ho Gaya Hai Tujhko To Pyar Sajna,Lata Mangeshkar,Remembering Lata Mangeshkar,spotify:track:13PBNcIOjxbNPeJHpygaCU,fwdbtn,fwdbtn,TRUE,1703208493
2023-12-22T01:28:43Z,ios,1190,Yeh Ladka Hai Allah,Jatin-Lalit,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),spotify:track:0IYpKZhCeoXB85BslBg3q5,fwdbtn,fwdbtn,TRUE,1703208522
2023-12-22T01:50:41Z,ios,40140,Koi Mil Gaya,Jatin-Lalit,Kuch Kuch Hota Hai (Original Motion Picture Soundtrack),spotify:track:5L9fLNHSj5SuGvJRljdWJb,fwdbtn,endplay,TRUE,1703208523
2023-12-22T01:50:42Z,ios,0,Khuda Jaane,Vishal-Shekhar,Bachna Ae Haseeno,spotify:track:0gPgdRfB4jdGrlyXS0Vx78,clickrow,endplay,TRUE,1703209843
2023-12-22T01:54:45Z,ios,241668,"Ajab Si (From ""Om Shanti Om"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:2RgvvnMwtP0R2OkVZmFvnV,clickrow,trackdone,FALSE,1703209843
2023-12-22T02:01:08Z,ios,303680,Zara Sa,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:18YHbIhrleUkKKj2DvEp79,trackdone,trackdone,FALSE,1703210085
2023-12-22T02:04:30Z,ios,200991,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",spotify:track:57jOEZtoLQK4zF2x55bdkp,trackdone,trackdone,FALSE,1703210469
2023-12-22T02:09:05Z,ios,266653,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,spotify:track:7fW9J3EpVWVN1ouv0slAs0,trackdone,trackdone,FALSE,1703210670
2023-12-22T02:16:19Z,ios,397773,Tadap Tadap,KK,Hum Dil De Chuke Sanam,spotify:track:6n6hEYHXBzWfdSzBX20ZRw,trackdone,trackdone,FALSE,1703210946
2023-12-22T02:21:58Z,ios,338163,"Dhoop Paani Bahne De (From ""Sherdil - The Pilibhit Saga"")",KK,"Dhoop Paani Bahne De (From ""Sherdil - The Pilibhit Saga"")",spotify:track:2bEECW5mtoD1Glxip0hpB5,trackdone,trackdone,FALSE,1703211380
2023-12-22T02:22:20Z,ios,21019,Kaise Mein Kahun Tujhse Lofi Flip,SPECRO X SKETCH,Kaise Mein Kahun Tujhse Lofi Flip,spotify:track:3NpmGCTIPS03kRoeUUfDSq,trackdone,fwdbtn,TRUE,1703211719
2023-12-22T02:22:22Z,ios,1910,Tu Hi Meri Shab Hai Chill Lofi,Jammy Weirdo,Tu Hi Meri Shab Hai Chill Lofi,spotify:track:0gPqpOLWRhuuXOVnIZYHNF,fwdbtn,fwdbtn,TRUE,1703211741
2023-12-22T02:30:13Z,ios,329486,Dil Ibaadat,Pritam,Tum Mile (Original Motion Picture Soundtrack),spotify:track:3Kl8p2PxVf8eAayLwTxOIm,fwdbtn,trackdone,FALSE,1703211743
2023-12-22T02:34:15Z,ios,241668,Ajab Si,KK,Om Shanti Om,spotify:track:5FXMRdJjKq1BIX4e8Eg9mK,trackdone,trackdone,FALSE,1703212214
2023-12-22T02:39:39Z,ios,322035,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP,trackdone,fwdbtn,TRUE,1703212456
2023-12-22T02:45:03Z,ios,324880,Haan Tu Hain,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:4vgCpNUUcpEIBifidhQOnR,fwdbtn,trackdone,FALSE,1703212779
2023-12-22T02:49:50Z,ios,286120,Piya Aaye Na,Tulsi Kumar,Aashiqui 2,spotify:track:1ELMyeJLDHUz3cK3XTWgEi,trackdone,trackdone,FALSE,1703213103
2023-12-22T02:54:48Z,ios,298271,Beete Lamhein,KK,The Train,spotify:track:0zQa7QXLpUZfrrsWbgDZll,trackdone,trackdone,FALSE,1703213390
2023-12-22T02:58:52Z,ios,242864,Tu Jo Mila,Pritam,Bajrangi Bhaijaan,spotify:track:7txLCGOXyDlDXTjtR1Sk4v,trackdone,trackdone,FALSE,1703213689
2023-12-22T02:59:08Z,ios,14583,Uppenantha,Devi Sri Prasad,Aarya - 2 (Original Motion Picture Soundtrack),spotify:track:57zEYntUat0ofbFpoicN26,trackdone,fwdbtn,TRUE,1703213932
2023-12-22T02:59:13Z,ios,5420,Tujhe Sochta Hoon,Pritam,Jannat 2 (Original Motion Picture Soundtrack),spotify:track:47l2Dd3XPBLio3kjbEMyDJ,fwdbtn,fwdbtn,TRUE,1703213948
2023-12-22T02:59:21Z,ios,7680,Teri Yaadon Mein,KK,The Killer,spotify:track:4ZVfIGaZP93t0stmBj4FqA,fwdbtn,logout,FALSE,1703213954
2023-12-22T03:03:02Z,ios,199040,How Long,Charlie Puth,Voicenotes,spotify:track:6wmAHw1szh5RCKSRjiXhPe,clickrow,fwdbtn,TRUE,1703213982
2023-12-22T03:03:18Z,ios,7430,How Long,Charlie Puth,Voicenotes,spotify:track:6wmAHw1szh5RCKSRjiXhPe,fwdbtn,endplay,TRUE,1703214182
2023-12-22T03:06:47Z,ios,199133,Dangerously,Charlie Puth,Nine Track Mind,spotify:track:3qonjOrhFCfTnaaMruHzxW,clickrow,trackdone,FALSE,1703214198
2023-12-22T03:10:07Z,ios,199133,Dangerously,Charlie Puth,Nine Track Mind,spotify:track:3qonjOrhFCfTnaaMruHzxW,trackdone,trackdone,FALSE,1703214408
2023-12-22T03:13:27Z,ios,199133,Dangerously,Charlie Puth,Nine Track Mind,spotify:track:3qonjOrhFCfTnaaMruHzxW,trackdone,trackdone,FALSE,1703214608
2023-12-22T03:13:31Z,ios,2980,Dangerously,Charlie Puth,Nine Track Mind,spotify:track:3qonjOrhFCfTnaaMruHzxW,trackdone,fwdbtn,TRUE,1703214807
2023-12-22T03:13:44Z,ios,4680,Dangerously,Charlie Puth,Nine Track Mind,spotify:track:3qonjOrhFCfTnaaMruHzxW,fwdbtn,endplay,TRUE,1703214812
2023-12-22T03:17:24Z,ios,218093,Hips Don't Lie (feat. Wyclef Jean),Shakira,"Oral Fixation, Vol. 2 (Expanded Edition)",spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,clickrow,trackdone,FALSE,1703214826
2023-12-22T03:17:31Z,ios,5526,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",spotify:track:4nrPB8O7Y7wsOCJdgXkthe,trackdone,fwdbtn,TRUE,1703215045
2023-12-22T03:17:32Z,ios,590,El Jefe,Shakira,El Jefe,spotify:track:5wjsJIUf6pdrwauPDae43o,fwdbtn,fwdbtn,TRUE,1703215052
2023-12-22T03:17:33Z,ios,0,Dia de Enero,Shakira,"Fijación Oral, Vol. 1",spotify:track:0OEBOJhSObnFuHuasXdt52,fwdbtn,fwdbtn,TRUE,1703215053
2023-12-22T03:17:33Z,ios,0,Monotonía,Shakira,Monotonía,spotify:track:6G12ZafqofSq7YtrMqUm76,fwdbtn,fwdbtn,TRUE,1703215052
2023-12-22T03:17:34Z,ios,0,Copa Vacía,Shakira,Copa Vacía,spotify:track:2iVgM5C7m1G4CJGbms301G,fwdbtn,fwdbtn,TRUE,1703215054
2023-12-22T03:17:42Z,ios,5770,Acróstico - Milan + Sasha,Shakira,Acróstico,spotify:track:7txjUEY6McJDJKqIo1Rxjp,fwdbtn,endplay,TRUE,1703215055
2023-12-22T03:18:51Z,ios,64600,La Isla Bonita,Madonna,True Blue,spotify:track:6r8k1vznHrzlEKYxL4dZEe,clickrow,logout,FALSE,1703215064
2023-12-22T03:21:41Z,ios,166490,La Isla Bonita,Madonna,True Blue,spotify:track:6r8k1vznHrzlEKYxL4dZEe,appload,fwdbtn,TRUE,1703215133
2023-12-22T03:21:48Z,ios,6970,La Isla Bonita,Madonna,True Blue,spotify:track:6r8k1vznHrzlEKYxL4dZEe,fwdbtn,endplay,TRUE,1703215302
2023-12-22T03:21:54Z,ios,6020,La Isla Bonita,Madonna,True Blue,spotify:track:6r8k1vznHrzlEKYxL4dZEe,clickrow,endplay,TRUE,1703215309
2023-12-22T03:24:59Z,ios,184970,"Whenever, Wherever",Shakira,Laundry Service,spotify:track:2lnzGkdtDj5mtlcOW2yRtG,clickrow,trackdone,FALSE,1703215315
2023-12-22T03:25:03Z,ios,2630,"Whenever, Wherever",Shakira,Laundry Service,spotify:track:2lnzGkdtDj5mtlcOW2yRtG,trackdone,fwdbtn,TRUE,1703215499
2023-12-22T03:29:50Z,ios,196160,"Whenever, Wherever",Shakira,Laundry Service,spotify:track:2lnzGkdtDj5mtlcOW2yRtG,fwdbtn,trackdone,FALSE,1703215504
2023-12-22T03:33:07Z,ios,196160,"Whenever, Wherever",Shakira,Laundry Service,spotify:track:2lnzGkdtDj5mtlcOW2yRtG,trackdone,trackdone,FALSE,1703215790
