app,start,steps_count
com.google.android.apps.fitness,2025-02-02 19:14:00+00:00,16
com.fitbit.FitbitMobile,2025-02-02 19:15:00+00:00,32
com.google.android.apps.fitness,2025-02-02 19:15:00+00:00,32
com.fitbit.FitbitMobile,2025-02-02 19:16:00+00:00,17
com.google.android.apps.fitness,2025-02-02 19:16:00+00:00,17
com.google.android.apps.fitness,2025-02-02 19:18:00+00:00,30
com.google.android.apps.fitness,2025-02-02 19:19:00+00:00,4
com.google.android.apps.fitness,2025-02-02 19:19:00+00:00,11
com.google.android.apps.fitness,2025-02-02 19:21:00+00:00,3
com.google.android.apps.fitness,2025-02-02 19:22:00+00:00,34
com.google.android.apps.fitness,2025-02-02 19:23:00+00:00,9
com.google.android.apps.fitness,2025-02-02 19:49:00+00:00,3
com.google.android.apps.fitness,2025-02-02 21:27:00+00:00,41
com.google.android.apps.fitness,2025-02-02 21:52:00+00:00,7
com.google.android.apps.fitness,2025-02-02 22:05:00+00:00,3
com.google.android.apps.fitness,2025-02-02 22:51:00+00:00,14
com.fitbit.FitbitMobile,2025-02-03 01:23:00+00:00,2
com.google.android.apps.fitness,2025-02-03 01:23:00+00:00,2
com.fitbit.FitbitMobile,2025-02-03 01:24:00+00:00,6
com.google.android.apps.fitness,2025-02-03 01:24:00+00:00,6
com.fitbit.FitbitMobile,2025-02-03 01:25:00+00:00,34
com.google.android.apps.fitness,2025-02-03 01:25:00+00:00,34
com.fitbit.FitbitMobile,2025-02-03 01:51:00+00:00,1
com.google.android.apps.fitness,2025-02-03 01:51:00+00:00,1
com.fitbit.FitbitMobile,2025-02-03 01:52:00+00:00,3
com.google.android.apps.fitness,2025-02-03 01:52:00+00:00,3
com.fitbit.FitbitMobile,2025-02-03 02:23:00+00:00,3
com.google.android.apps.fitness,2025-02-03 02:23:00+00:00,3
com.google.android.apps.fitness,2025-02-03 03:07:00+00:00,2
com.fitbit.FitbitMobile,2025-02-03 03:18:00+00:00,1
com.google.android.apps.fitness,2025-02-03 03:18:00+00:00,1
com.fitbit.FitbitMobile,2025-02-03 03:19:00+00:00,6
com.google.android.apps.fitness,2025-02-03 03:19:00+00:00,6
com.fitbit.FitbitMobile,2025-02-03 03:20:00+00:00,1
com.google.android.apps.fitness,2025-02-03 03:20:00+00:00,1
com.fitbit.FitbitMobile,2025-02-03 03:25:00+00:00,3
com.google.android.apps.fitness,2025-02-03 03:25:00+00:00,3
com.fitbit.FitbitMobile,2025-02-03 03:26:00+00:00,28
com.google.android.apps.fitness,2025-02-03 03:26:00+00:00,28
com.fitbit.FitbitMobile,2025-02-03 03:27:00+00:00,16
com.google.android.apps.fitness,2025-02-03 03:27:00+00:00,16
com.fitbit.FitbitMobile,2025-02-03 03:28:00+00:00,45
com.google.android.apps.fitness,2025-02-03 03:28:00+00:00,45
com.fitbit.FitbitMobile,2025-02-03 03:29:00+00:00,8
com.google.android.apps.fitness,2025-02-03 03:29:00+00:00,8
com.fitbit.FitbitMobile,2025-02-03 03:30:00+00:00,3
com.google.android.apps.fitness,2025-02-03 03:30:00+00:00,3
com.fitbit.FitbitMobile,2025-02-03 03:31:00+00:00,2
com.google.android.apps.fitness,2025-02-03 03:31:00+00:00,2
com.fitbit.FitbitMobile,2025-02-03 03:32:00+00:00,1
com.google.android.apps.fitness,2025-02-03 03:32:00+00:00,1
com.fitbit.FitbitMobile,2025-02-03 03:33:00+00:00,2
com.google.android.apps.fitness,2025-02-03 03:33:00+00:00,2
com.fitbit.FitbitMobile,2025-02-03 03:34:00+00:00,35
com.google.android.apps.fitness,2025-02-03 03:34:00+00:00,35
com.fitbit.FitbitMobile,2025-02-03 03:39:00+00:00,1
com.google.android.apps.fitness,2025-02-03 03:39:00+00:00,1
com.fitbit.FitbitMobile,2025-02-03 03:40:00+00:00,8
com.google.android.apps.fitness,2025-02-03 03:40:00+00:00,8
com.fitbit.FitbitMobile,2025-02-03 04:03:00+00:00,4
com.google.android.apps.fitness,2025-02-03 04:03:00+00:00,4
com.fitbit.FitbitMobile,2025-02-03 04:04:00+00:00,14
com.google.android.apps.fitness,2025-02-03 04:04:00+00:00,14
com.fitbit.FitbitMobile,2025-02-03 04:05:00+00:00,60
com.google.android.apps.fitness,2025-02-03 04:05:00+00:00,60
com.fitbit.FitbitMobile,2025-02-03 04:06:00+00:00,71
com.google.android.apps.fitness,2025-02-03 04:06:00+00:00,71
com.fitbit.FitbitMobile,2025-02-03 04:09:00+00:00,17
com.google.android.apps.fitness,2025-02-03 04:09:00+00:00,17
com.fitbit.FitbitMobile,2025-02-03 04:10:00+00:00,18
com.google.android.apps.fitness,2025-02-03 04:10:00+00:00,18
com.fitbit.FitbitMobile,2025-02-03 04:24:00+00:00,4
com.google.android.apps.fitness,2025-02-03 04:24:00+00:00,4
com.fitbit.FitbitMobile,2025-02-03 04:25:00+00:00,58
com.google.android.apps.fitness,2025-02-03 04:25:00+00:00,58
com.fitbit.FitbitMobile,2025-02-03 04:29:00+00:00,2
com.google.android.apps.fitness,2025-02-03 04:29:00+00:00,2
com.fitbit.FitbitMobile,2025-02-03 04:30:00+00:00,76
com.google.android.apps.fitness,2025-02-03 04:30:00+00:00,76
com.fitbit.FitbitMobile,2025-02-03 05:00:00+00:00,2
com.google.android.apps.fitness,2025-02-03 05:00:00+00:00,2
com.google.android.apps.fitness,2025-02-03 05:21:00+00:00,10
com.google.android.apps.fitness,2025-02-03 05:35:00+00:00,19
com.google.android.apps.fitness,2025-02-03 05:36:00+00:00,25
com.google.android.apps.fitness,2025-02-03 05:37:00+00:00,69
com.google.android.apps.fitness,2025-02-03 05:38:00+00:00,4
com.google.android.apps.fitness,2025-02-03 05:38:00+00:00,15
com.fitbit.FitbitMobile,2025-02-03 05:50:00+00:00,1
com.google.android.apps.fitness,2025-02-03 05:50:00+00:00,1
com.fitbit.FitbitMobile,2025-02-03 05:51:00+00:00,1
com.google.android.apps.fitness,2025-02-03 05:51:00+00:00,1
com.google.android.apps.fitness,2025-02-03 05:54:00+00:00,10
com.google.android.apps.fitness,2025-02-03 05:55:00+00:00,28
com.fitbit.FitbitMobile,2025-02-03 08:03:00+00:00,1
com.google.android.apps.fitness,2025-02-03 08:03:00+00:00,1
com.fitbit.FitbitMobile,2025-02-03 08:04:00+00:00,1
com.google.android.apps.fitness,2025-02-03 08:04:00+00:00,1
com.google.android.apps.fitness,2025-02-03 08:09:00+00:00,26
com.fitbit.FitbitMobile,2025-02-03 08:20:00+00:00,1
com.google.android.apps.fitness,2025-02-03 08:20:00+00:00,1
com.fitbit.FitbitMobile,2025-02-03 08:21:00+00:00,3
com.google.android.apps.fitness,2025-02-03 08:21:00+00:00,3
com.google.android.apps.fitness,2025-02-03 08:44:00+00:00,32
com.google.android.apps.fitness,2025-02-03 08:45:00+00:00,34
com.fitbit.FitbitMobile,2025-02-03 09:10:00+00:00,10
com.google.android.apps.fitness,2025-02-03 09:10:00+00:00,10
com.fitbit.FitbitMobile,2025-02-03 09:11:00+00:00,40
com.google.android.apps.fitness,2025-02-03 09:11:00+00:00,40
com.fitbit.FitbitMobile,2025-02-03 09:12:00+00:00,3
com.google.android.apps.fitness,2025-02-03 09:12:00+00:00,3
com.fitbit.FitbitMobile,2025-02-03 09:25:00+00:00,2
com.google.android.apps.fitness,2025-02-03 09:25:00+00:00,2
com.fitbit.FitbitMobile,2025-02-03 09:26:00+00:00,28
com.google.android.apps.fitness,2025-02-03 09:26:00+00:00,28
com.fitbit.FitbitMobile,2025-02-03 09:39:00+00:00,10
com.google.android.apps.fitness,2025-02-03 09:39:00+00:00,10
com.fitbit.FitbitMobile,2025-02-03 09:40:00+00:00,2
com.google.android.apps.fitness,2025-02-03 09:40:00+00:00,2
com.fitbit.FitbitMobile,2025-02-03 09:41:00+00:00,27
com.google.android.apps.fitness,2025-02-03 09:41:00+00:00,27
com.fitbit.FitbitMobile,2025-02-03 09:44:00+00:00,2
com.google.android.apps.fitness,2025-02-03 09:44:00+00:00,2
com.fitbit.FitbitMobile,2025-02-03 09:45:00+00:00,2
com.google.android.apps.fitness,2025-02-03 09:45:00+00:00,2
com.fitbit.FitbitMobile,2025-02-03 09:55:00+00:00,1
com.google.android.apps.fitness,2025-02-03 09:55:00+00:00,1
com.fitbit.FitbitMobile,2025-02-03 09:56:00+00:00,1
com.google.android.apps.fitness,2025-02-03 09:56:00+00:00,1
com.fitbit.FitbitMobile,2025-02-03 10:24:00+00:00,3
com.google.android.apps.fitness,2025-02-03 10:24:00+00:00,3
com.fitbit.FitbitMobile,2025-02-03 10:25:00+00:00,80
com.google.android.apps.fitness,2025-02-03 10:25:00+00:00,80
com.fitbit.FitbitMobile,2025-02-03 10:26:00+00:00,41
com.google.android.apps.fitness,2025-02-03 10:26:00+00:00,41
com.fitbit.FitbitMobile,2025-02-03 10:27:00+00:00,5
com.google.android.apps.fitness,2025-02-03 10:27:00+00:00,5
com.fitbit.FitbitMobile,2025-02-03 10:28:00+00:00,13
com.google.android.apps.fitness,2025-02-03 10:28:00+00:00,13
com.fitbit.FitbitMobile,2025-02-03 10:29:00+00:00,21
com.google.android.apps.fitness,2025-02-03 10:29:00+00:00,21
com.fitbit.FitbitMobile,2025-02-03 13:09:00+00:00,1
com.google.android.apps.fitness,2025-02-03 13:09:00+00:00,1
com.fitbit.FitbitMobile,2025-02-03 13:10:00+00:00,37
com.google.android.apps.fitness,2025-02-03 13:10:00+00:00,37
com.fitbit.FitbitMobile,2025-02-03 13:11:00+00:00,3
com.google.android.apps.fitness,2025-02-03 13:11:00+00:00,3
com.fitbit.FitbitMobile,2025-02-03 13:14:00+00:00,8
com.google.android.apps.fitness,2025-02-03 13:14:00+00:00,8
com.fitbit.FitbitMobile,2025-02-03 14:13:00+00:00,2
com.google.android.apps.fitness,2025-02-03 14:13:00+00:00,2
com.fitbit.FitbitMobile,2025-02-03 14:14:00+00:00,13
com.google.android.apps.fitness,2025-02-03 14:14:00+00:00,13
com.fitbit.FitbitMobile,2025-02-03 14:15:00+00:00,3
com.google.android.apps.fitness,2025-02-03 14:15:00+00:00,3
com.fitbit.FitbitMobile,2025-02-03 14:16:00+00:00,2
com.google.android.apps.fitness,2025-02-03 14:16:00+00:00,2
com.fitbit.FitbitMobile,2025-02-03 14:17:00+00:00,1
com.google.android.apps.fitness,2025-02-03 14:17:00+00:00,1
com.fitbit.FitbitMobile,2025-02-03 14:20:00+00:00,3
com.google.android.apps.fitness,2025-02-03 14:20:00+00:00,3
com.fitbit.FitbitMobile,2025-02-03 14:21:00+00:00,22
com.google.android.apps.fitness,2025-02-03 14:21:00+00:00,22
com.fitbit.FitbitMobile,2025-02-03 14:22:00+00:00,6
com.google.android.apps.fitness,2025-02-03 14:22:00+00:00,6
com.fitbit.FitbitMobile,2025-02-03 14:30:00+00:00,7
com.google.android.apps.fitness,2025-02-03 14:30:00+00:00,7
com.fitbit.FitbitMobile,2025-02-03 14:31:00+00:00,1
com.google.android.apps.fitness,2025-02-03 14:31:00+00:00,1
com.fitbit.FitbitMobile,2025-02-03 14:32:00+00:00,2
com.google.android.apps.fitness,2025-02-03 14:32:00+00:00,2
com.fitbit.FitbitMobile,2025-02-03 14:33:00+00:00,4
com.google.android.apps.fitness,2025-02-03 14:33:00+00:00,4
com.fitbit.FitbitMobile,2025-02-03 14:34:00+00:00,11
com.google.android.apps.fitness,2025-02-03 14:34:00+00:00,11
com.fitbit.FitbitMobile,2025-02-03 14:47:00+00:00,2
com.google.android.apps.fitness,2025-02-03 14:47:00+00:00,2
com.fitbit.FitbitMobile,2025-02-03 14:48:00+00:00,41
com.google.android.apps.fitness,2025-02-03 14:48:00+00:00,41
com.google.android.apps.fitness,2025-02-03 14:54:00+00:00,12
com.google.android.apps.fitness,2025-02-03 14:55:00+00:00,30
com.google.android.apps.fitness,2025-02-03 15:21:00+00:00,4
com.fitbit.FitbitMobile,2025-02-03 15:36:00+00:00,1
com.google.android.apps.fitness,2025-02-03 15:36:00+00:00,1
com.fitbit.FitbitMobile,2025-02-03 15:37:00+00:00,31
com.google.android.apps.fitness,2025-02-03 15:37:00+00:00,31
com.google.android.apps.fitness,2025-02-03 15:53:00+00:00,3
com.google.android.apps.fitness,2025-02-03 16:49:00+00:00,8
com.google.android.apps.fitness,2025-02-03 16:56:00+00:00,81
com.google.android.apps.fitness,2025-02-03 16:58:00+00:00,7
com.google.android.apps.fitness,2025-02-03 16:59:00+00:00,11
com.google.android.apps.fitness,2025-02-03 17:00:00+00:00,4
com.google.android.apps.fitness,2025-02-03 17:01:00+00:00,3
com.google.android.apps.fitness,2025-02-03 17:04:00+00:00,22
com.google.android.apps.fitness,2025-02-03 17:05:00+00:00,15
com.google.android.apps.fitness,2025-02-03 17:10:00+00:00,9
com.google.android.apps.fitness,2025-02-03 17:34:00+00:00,42
com.google.android.apps.fitness,2025-02-03 17:35:00+00:00,107
com.google.android.apps.fitness,2025-02-03 17:39:00+00:00,35
com.google.android.apps.fitness,2025-02-03 17:54:00+00:00,62
com.google.android.apps.fitness,2025-02-03 17:58:00+00:00,78
com.google.android.apps.fitness,2025-02-03 18:30:00+00:00,2
com.google.android.apps.fitness,2025-02-03 19:20:00+00:00,2
com.google.android.apps.fitness,2025-02-03 21:34:00+00:00,2
com.google.android.apps.fitness,2025-02-03 21:51:00+00:00,4
com.google.android.apps.fitness,2025-02-03 22:40:00+00:00,49
com.google.android.apps.fitness,2025-02-03 22:42:00+00:00,4
com.google.android.apps.fitness,2025-02-03 22:56:00+00:00,30
com.google.android.apps.fitness,2025-02-03 23:09:00+00:00,10
com.google.android.apps.fitness,2025-02-03 23:14:00+00:00,32
com.google.android.apps.fitness,2025-02-03 23:15:00+00:00,1
com.google.android.apps.fitness,2025-02-03 23:25:00+00:00,2
com.google.android.apps.fitness,2025-02-03 23:54:00+00:00,49
com.google.android.apps.fitness,2025-02-03 23:56:00+00:00,37
com.google.android.apps.fitness,2025-02-03 23:56:00+00:00,38
com.google.android.apps.fitness,2025-02-03 23:57:00+00:00,16
com.google.android.apps.fitness,2025-02-03 23:58:00+00:00,23
com.fitbit.FitbitMobile,2025-02-04 00:07:00+00:00,3
com.google.android.apps.fitness,2025-02-04 00:07:00+00:00,3
com.fitbit.FitbitMobile,2025-02-04 00:08:00+00:00,1
com.google.android.apps.fitness,2025-02-04 00:08:00+00:00,1
com.fitbit.FitbitMobile,2025-02-04 00:09:00+00:00,33
com.google.android.apps.fitness,2025-02-04 00:09:00+00:00,33
com.google.android.apps.fitness,2025-02-04 02:40:00+00:00,41
com.google.android.apps.fitness,2025-02-04 02:44:00+00:00,8
com.google.android.apps.fitness,2025-02-04 03:43:00+00:00,15
com.google.android.apps.fitness,2025-02-04 03:45:00+00:00,3
com.google.android.apps.fitness,2025-02-04 03:46:00+00:00,3
com.google.android.apps.fitness,2025-02-04 03:52:00+00:00,31
com.google.android.apps.fitness,2025-02-04 04:00:00+00:00,7
com.google.android.apps.fitness,2025-02-04 04:02:00+00:00,3
com.google.android.apps.fitness,2025-02-04 04:03:00+00:00,15
com.google.android.apps.fitness,2025-02-04 04:18:00+00:00,43
com.google.android.apps.fitness,2025-02-04 05:07:00+00:00,31
com.fitbit.FitbitMobile,2025-02-04 05:41:00+00:00,13
com.google.android.apps.fitness,2025-02-04 05:41:00+00:00,13
com.fitbit.FitbitMobile,2025-02-04 05:42:00+00:00,18
com.google.android.apps.fitness,2025-02-04 05:42:00+00:00,18
com.fitbit.FitbitMobile,2025-02-04 05:44:00+00:00,13
com.google.android.apps.fitness,2025-02-04 05:44:00+00:00,13
com.fitbit.FitbitMobile,2025-02-04 05:45:00+00:00,79
com.google.android.apps.fitness,2025-02-04 05:45:00+00:00,79
com.fitbit.FitbitMobile,2025-02-04 05:51:00+00:00,2
com.google.android.apps.fitness,2025-02-04 05:51:00+00:00,2
com.fitbit.FitbitMobile,2025-02-04 05:52:00+00:00,17
com.google.android.apps.fitness,2025-02-04 05:52:00+00:00,17
com.fitbit.FitbitMobile,2025-02-04 05:53:00+00:00,52
com.google.android.apps.fitness,2025-02-04 05:53:00+00:00,52
com.fitbit.FitbitMobile,2025-02-04 05:54:00+00:00,64
com.google.android.apps.fitness,2025-02-04 05:54:00+00:00,64
com.fitbit.FitbitMobile,2025-02-04 05:55:00+00:00,21
com.google.android.apps.fitness,2025-02-04 05:55:00+00:00,21
com.fitbit.FitbitMobile,2025-02-04 05:56:00+00:00,28
com.google.android.apps.fitness,2025-02-04 05:56:00+00:00,28
com.fitbit.FitbitMobile,2025-02-04 06:15:00+00:00,1
com.google.android.apps.fitness,2025-02-04 06:15:00+00:00,1
com.fitbit.FitbitMobile,2025-02-04 06:16:00+00:00,36
com.google.android.apps.fitness,2025-02-04 06:16:00+00:00,36
com.fitbit.FitbitMobile,2025-02-04 06:17:00+00:00,51
com.google.android.apps.fitness,2025-02-04 06:17:00+00:00,51
com.fitbit.FitbitMobile,2025-02-04 06:18:00+00:00,46
com.google.android.apps.fitness,2025-02-04 06:18:00+00:00,46
com.fitbit.FitbitMobile,2025-02-04 06:19:00+00:00,25
com.google.android.apps.fitness,2025-02-04 06:19:00+00:00,25
com.fitbit.FitbitMobile,2025-02-04 06:20:00+00:00,35
com.google.android.apps.fitness,2025-02-04 06:20:00+00:00,35
com.fitbit.FitbitMobile,2025-02-04 06:26:00+00:00,8
com.google.android.apps.fitness,2025-02-04 06:26:00+00:00,8
com.fitbit.FitbitMobile,2025-02-04 06:28:00+00:00,12
com.google.android.apps.fitness,2025-02-04 06:28:00+00:00,12
com.fitbit.FitbitMobile,2025-02-04 06:31:00+00:00,24
com.google.android.apps.fitness,2025-02-04 06:31:00+00:00,24
com.fitbit.FitbitMobile,2025-02-04 06:32:00+00:00,11
com.google.android.apps.fitness,2025-02-04 06:32:00+00:00,11
com.fitbit.FitbitMobile,2025-02-04 06:34:00+00:00,1
com.google.android.apps.fitness,2025-02-04 06:34:00+00:00,1
com.fitbit.FitbitMobile,2025-02-04 06:35:00+00:00,28
com.google.android.apps.fitness,2025-02-04 06:35:00+00:00,28
com.fitbit.FitbitMobile,2025-02-04 06:36:00+00:00,90
com.google.android.apps.fitness,2025-02-04 06:36:00+00:00,90
com.fitbit.FitbitMobile,2025-02-04 06:37:00+00:00,115
com.google.android.apps.fitness,2025-02-04 06:37:00+00:00,115
com.fitbit.FitbitMobile,2025-02-04 06:38:00+00:00,118
com.google.android.apps.fitness,2025-02-04 06:38:00+00:00,118
com.fitbit.FitbitMobile,2025-02-04 06:39:00+00:00,109
com.google.android.apps.fitness,2025-02-04 06:39:00+00:00,109
com.fitbit.FitbitMobile,2025-02-04 06:40:00+00:00,117
com.google.android.apps.fitness,2025-02-04 06:40:00+00:00,117
com.fitbit.FitbitMobile,2025-02-04 06:41:00+00:00,121
com.google.android.apps.fitness,2025-02-04 06:41:00+00:00,121
com.fitbit.FitbitMobile,2025-02-04 06:42:00+00:00,119
com.google.android.apps.fitness,2025-02-04 06:42:00+00:00,119
com.fitbit.FitbitMobile,2025-02-04 06:43:00+00:00,117
com.google.android.apps.fitness,2025-02-04 06:43:00+00:00,117
com.fitbit.FitbitMobile,2025-02-04 06:44:00+00:00,115
com.google.android.apps.fitness,2025-02-04 06:44:00+00:00,115
com.fitbit.FitbitMobile,2025-02-04 06:45:00+00:00,43
com.google.android.apps.fitness,2025-02-04 06:45:00+00:00,43
com.fitbit.FitbitMobile,2025-02-04 06:54:00+00:00,22
com.google.android.apps.fitness,2025-02-04 06:54:00+00:00,22
com.fitbit.FitbitMobile,2025-02-04 06:55:00+00:00,2
com.google.android.apps.fitness,2025-02-04 06:55:00+00:00,2
com.fitbit.FitbitMobile,2025-02-04 07:16:00+00:00,2
com.google.android.apps.fitness,2025-02-04 07:16:00+00:00,2
com.fitbit.FitbitMobile,2025-02-04 07:17:00+00:00,6
com.google.android.apps.fitness,2025-02-04 07:17:00+00:00,6
com.fitbit.FitbitMobile,2025-02-04 07:52:00+00:00,31
com.google.android.apps.fitness,2025-02-04 07:52:00+00:00,31
com.fitbit.FitbitMobile,2025-02-04 07:53:00+00:00,8
com.google.android.apps.fitness,2025-02-04 07:53:00+00:00,8
com.fitbit.FitbitMobile,2025-02-04 07:55:00+00:00,46
com.google.android.apps.fitness,2025-02-04 07:55:00+00:00,46
com.fitbit.FitbitMobile,2025-02-04 07:56:00+00:00,8
com.google.android.apps.fitness,2025-02-04 07:56:00+00:00,8
com.fitbit.FitbitMobile,2025-02-04 07:57:00+00:00,51
com.google.android.apps.fitness,2025-02-04 07:57:00+00:00,51
com.fitbit.FitbitMobile,2025-02-04 08:10:00+00:00,64
com.google.android.apps.fitness,2025-02-04 08:10:00+00:00,64
com.fitbit.FitbitMobile,2025-02-04 08:11:00+00:00,107
com.google.android.apps.fitness,2025-02-04 08:11:00+00:00,107
com.fitbit.FitbitMobile,2025-02-04 08:12:00+00:00,109
com.google.android.apps.fitness,2025-02-04 08:12:00+00:00,109
com.fitbit.FitbitMobile,2025-02-04 08:13:00+00:00,114
com.google.android.apps.fitness,2025-02-04 08:13:00+00:00,114
com.fitbit.FitbitMobile,2025-02-04 08:14:00+00:00,106
com.google.android.apps.fitness,2025-02-04 08:14:00+00:00,106
com.fitbit.FitbitMobile,2025-02-04 08:15:00+00:00,98
com.google.android.apps.fitness,2025-02-04 08:15:00+00:00,98
com.fitbit.FitbitMobile,2025-02-04 08:16:00+00:00,65
com.google.android.apps.fitness,2025-02-04 08:16:00+00:00,65
com.fitbit.FitbitMobile,2025-02-04 08:17:00+00:00,2
com.google.android.apps.fitness,2025-02-04 08:17:00+00:00,2
com.fitbit.FitbitMobile,2025-02-04 08:18:00+00:00,76
com.google.android.apps.fitness,2025-02-04 08:18:00+00:00,76
com.fitbit.FitbitMobile,2025-02-04 08:19:00+00:00,54
com.google.android.apps.fitness,2025-02-04 08:19:00+00:00,54
com.fitbit.FitbitMobile,2025-02-04 08:22:00+00:00,36
com.google.android.apps.fitness,2025-02-04 08:22:00+00:00,36
com.fitbit.FitbitMobile,2025-02-04 08:23:00+00:00,11
com.google.android.apps.fitness,2025-02-04 08:23:00+00:00,11
com.fitbit.FitbitMobile,2025-02-04 08:32:00+00:00,15
com.google.android.apps.fitness,2025-02-04 08:32:00+00:00,15
com.fitbit.FitbitMobile,2025-02-04 08:33:00+00:00,12
com.google.android.apps.fitness,2025-02-04 08:33:00+00:00,12
com.fitbit.FitbitMobile,2025-02-04 08:34:00+00:00,5
com.google.android.apps.fitness,2025-02-04 08:34:00+00:00,5
com.fitbit.FitbitMobile,2025-02-04 08:36:00+00:00,32
com.google.android.apps.fitness,2025-02-04 08:36:00+00:00,32
com.fitbit.FitbitMobile,2025-02-04 08:37:00+00:00,36
com.google.android.apps.fitness,2025-02-04 08:37:00+00:00,36
com.fitbit.FitbitMobile,2025-02-04 08:45:00+00:00,5
com.google.android.apps.fitness,2025-02-04 08:45:00+00:00,5
com.fitbit.FitbitMobile,2025-02-04 09:54:00+00:00,1
com.google.android.apps.fitness,2025-02-04 09:54:00+00:00,1
com.fitbit.FitbitMobile,2025-02-04 09:55:00+00:00,18
com.google.android.apps.fitness,2025-02-04 09:55:00+00:00,18
com.fitbit.FitbitMobile,2025-02-04 09:56:00+00:00,15
com.google.android.apps.fitness,2025-02-04 09:56:00+00:00,15
com.fitbit.FitbitMobile,2025-02-04 09:57:00+00:00,13
com.google.android.apps.fitness,2025-02-04 09:57:00+00:00,13
com.fitbit.FitbitMobile,2025-02-04 11:14:00+00:00,1
com.google.android.apps.fitness,2025-02-04 11:14:00+00:00,1
com.fitbit.FitbitMobile,2025-02-04 11:15:00+00:00,7
com.google.android.apps.fitness,2025-02-04 11:15:00+00:00,7
com.fitbit.FitbitMobile,2025-02-04 11:16:00+00:00,3
com.google.android.apps.fitness,2025-02-04 11:16:00+00:00,3
com.fitbit.FitbitMobile,2025-02-04 11:17:00+00:00,13
com.google.android.apps.fitness,2025-02-04 11:17:00+00:00,13
com.fitbit.FitbitMobile,2025-02-04 11:18:00+00:00,50
com.google.android.apps.fitness,2025-02-04 11:18:00+00:00,50
com.fitbit.FitbitMobile,2025-02-04 13:17:00+00:00,1
com.google.android.apps.fitness,2025-02-04 13:17:00+00:00,1
com.fitbit.FitbitMobile,2025-02-04 13:18:00+00:00,2
com.google.android.apps.fitness,2025-02-04 13:18:00+00:00,2
com.google.android.apps.fitness,2025-02-04 13:39:00+00:00,34
com.fitbit.FitbitMobile,2025-02-04 14:30:00+00:00,2
com.google.android.apps.fitness,2025-02-04 14:30:00+00:00,2
com.fitbit.FitbitMobile,2025-02-04 14:31:00+00:00,1
com.google.android.apps.fitness,2025-02-04 14:31:00+00:00,1
com.fitbit.FitbitMobile,2025-02-04 14:43:00+00:00,2
com.google.android.apps.fitness,2025-02-04 14:43:00+00:00,2
com.fitbit.FitbitMobile,2025-02-04 15:15:00+00:00,1
com.google.android.apps.fitness,2025-02-04 15:15:00+00:00,1
com.fitbit.FitbitMobile,2025-02-04 15:16:00+00:00,27
com.google.android.apps.fitness,2025-02-04 15:16:00+00:00,27
com.google.android.apps.fitness,2025-02-04 19:12:00+00:00,31
com.google.android.apps.fitness,2025-02-04 19:14:00+00:00,22
com.google.android.apps.fitness,2025-02-04 19:15:00+00:00,70
com.google.android.apps.fitness,2025-02-04 19:22:00+00:00,39
com.google.android.apps.fitness,2025-02-04 19:23:00+00:00,89
com.google.android.apps.fitness,2025-02-04 19:25:00+00:00,24
com.google.android.apps.fitness,2025-02-04 19:25:00+00:00,32
com.google.android.apps.fitness,2025-02-04 19:46:00+00:00,30
com.google.android.apps.fitness,2025-02-04 19:47:00+00:00,5
com.google.android.apps.fitness,2025-02-04 19:47:00+00:00,93
com.google.android.apps.fitness,2025-02-04 19:49:00+00:00,43
com.google.android.apps.fitness,2025-02-04 19:50:00+00:00,23
com.google.android.apps.fitness,2025-02-04 20:05:00+00:00,29
com.google.android.apps.fitness,2025-02-04 20:06:00+00:00,71
com.google.android.apps.fitness,2025-02-04 20:07:00+00:00,27
com.google.android.apps.fitness,2025-02-04 20:07:00+00:00,123
com.google.android.apps.fitness,2025-02-04 20:08:00+00:00,105
com.google.android.apps.fitness,2025-02-04 20:09:00+00:00,75
com.google.android.apps.fitness,2025-02-04 20:10:00+00:00,224
com.google.android.apps.fitness,2025-02-04 20:12:00+00:00,112
com.google.android.apps.fitness,2025-02-04 20:13:00+00:00,218
com.google.android.apps.fitness,2025-02-04 20:15:00+00:00,47
com.google.android.apps.fitness,2025-02-04 20:40:00+00:00,4
com.fitbit.FitbitMobile,2025-02-04 21:18:00+00:00,1
com.google.android.apps.fitness,2025-02-04 21:18:00+00:00,1
com.fitbit.FitbitMobile,2025-02-04 21:19:00+00:00,2
com.google.android.apps.fitness,2025-02-04 21:19:00+00:00,2
com.google.android.apps.fitness,2025-02-04 21:22:00+00:00,9
com.google.android.apps.fitness,2025-02-04 21:23:00+00:00,9
com.google.android.apps.fitness,2025-02-04 21:24:00+00:00,43
com.fitbit.FitbitMobile,2025-02-04 21:25:00+00:00,2
com.google.android.apps.fitness,2025-02-04 21:25:00+00:00,2
com.fitbit.FitbitMobile,2025-02-04 21:26:00+00:00,4
com.google.android.apps.fitness,2025-02-04 21:26:00+00:00,4
com.google.android.apps.fitness,2025-02-04 21:27:00+00:00,15
com.google.android.apps.fitness,2025-02-04 21:28:00+00:00,11
com.fitbit.FitbitMobile,2025-02-04 21:38:00+00:00,1
com.google.android.apps.fitness,2025-02-04 21:38:00+00:00,1
com.fitbit.FitbitMobile,2025-02-04 21:39:00+00:00,4
com.google.android.apps.fitness,2025-02-04 21:39:00+00:00,4
com.google.android.apps.fitness,2025-02-04 21:40:00+00:00,15
com.google.android.apps.fitness,2025-02-04 21:41:00+00:00,46
com.google.android.apps.fitness,2025-02-04 21:41:00+00:00,108
